유투버,월,충성시청자_비율,댓글 수,영상 수
류스펜나,2023/08,0.15079365079365079,327.0,5.0
리음lieum,2022/08,,0.0,0.0
리음lieum,2022/09,,0.0,0.0
리음lieum,2022/10,,0.0,0.0
리음lieum,2022/11,,0.0,0.0
리음lieum,2022/12,,0.0,0.0
리음lieum,2023/01,0.0,5.0,1.0
리음lieum,2023/02,0.3333333333333333,21.0,3.0
리음lieum,2023/03,0.06818181818181818,48.0,3.0
리음lieum,2023/04,0.10526315789473684,21.0,2.0
리음lieum,2023/05,0.14754098360655737,85.0,5.0
리음lieum,2023/06,0.13559322033898305,172.0,9.0
리음lieum,2023/07,0.2564102564102564,61.0,4.0
리음lieum,2023/08,0.2037037037037037,82.0,6.0
마이구미Gumhee,2022/08,0.0,5.0,1.0
마이구미Gumhee,2022/09,,0.0,0.0
마이구미Gumhee,2022/10,,0.0,0.0
마이구미Gumhee,2022/11,0.0,15.0,1.0
마이구미Gumhee,2022/12,,0.0,0.0
마이구미Gumhee,2023/01,,0.0,0.0
마이구미Gumhee,2023/02,,0.0,0.0
마이구미Gumhee,2023/03,,0.0,0.0
마이구미Gumhee,2023/04,0.0,13.0,1.0
마이구미Gumhee,2023/05,,0.0,0.0
마이구미Gumhee,2023/06,0.0,11.0,1.0
마이구미Gumhee,2023/07,,0.0,0.0
마이구미Gumhee,2023/08,0.0,5.0,1.0
맨지,2022/08,0.06451612903225806,33.0,1.0
맨지,2022/09,0.06666666666666667,16.0,1.0
맨지,2022/10,0.16279069767441862,55.0,3.0
맨지,2022/11,0.009569377990430622,211.0,1.0
맨지,2022/12,0.2,58.0,3.0
맨지,2023/01,0.0,29.0,1.0
맨지,2023/02,0.0,20.0,1.0
맨지,2023/03,0.07692307692307693,28.0,1.0
맨지,2023/04,0.19230769230769232,32.0,2.0
맨지,2023/05,0.21428571428571427,54.0,3.0
맨지,2023/06,0.13513513513513514,88.0,3.0
맨지,2023/07,0.18181818181818182,26.0,2.0
맨지,2023/08,0.0967741935483871,34.0,2.0
메리지히_MerryJihee,2022/08,0.030534351145038167,135.0,2.0
메리지히_MerryJihee,2022/09,0.10248447204968944,367.0,4.0
메리지히_MerryJihee,2022/10,0.06126126126126126,603.0,4.0
메리지히_MerryJihee,2022/11,0.07738095238095238,183.0,2.0
메리지히_MerryJihee,2022/12,,0.0,0.0
메리지히_MerryJihee,2023/01,,0.0,0.0
메리지히_MerryJihee,2023/02,0.11764705882352941,231.0,2.0
메리지히_MerryJihee,2023/03,0.14102564102564102,95.0,2.0
메리지히_MerryJihee,2023/04,0.10091743119266056,243.0,2.0
메리지히_MerryJihee,2023/05,0.1320754716981132,126.0,2.0
메리지히_MerryJihee,2023/06,0.08333333333333333,92.0,2.0
메리지히_MerryJihee,2023/07,0.02666666666666667,81.0,1.0
메리지히_MerryJihee,2023/08,0.08433734939759036,194.0,3.0
메멘토설은,2022/08,,0.0,0.0
메멘토설은,2022/09,,0.0,0.0
메멘토설은,2022/10,0.14285714285714285,8.0,1.0
메멘토설은,2022/11,0.0,6.0,1.0
메멘토설은,2022/12,,0.0,0.0
메멘토설은,2023/01,,0.0,0.0
메멘토설은,2023/02,,0.0,0.0
메멘토설은,2023/03,,0.0,0.0
메멘토설은,2023/04,,0.0,0.0
메멘토설은,2023/05,,0.0,0.0
메멘토설은,2023/06,0.0,7.0,1.0
메멘토설은,2023/07,,0.0,0.0
메멘토설은,2023/08,,0.0,0.0
몽몽이는 몽몽,2022/08,0.125,61.0,6.0
몽몽이는 몽몽,2022/09,0.031578947368421054,98.0,2.0
몽몽이는 몽몽,2022/10,0.07692307692307693,44.0,3.0
몽몽이는 몽몽,2022/11,0.03636363636363636,58.0,3.0
몽몽이는 몽몽,2022/12,0.16666666666666666,28.0,3.0
몽몽이는 몽몽,2023/01,0.16279069767441862,55.0,5.0
몽몽이는 몽몽,2023/02,0.08205128205128205,222.0,6.0
몽몽이는 몽몽,2023/03,0.14285714285714285,85.0,7.0
몽몽이는 몽몽,2023/04,0.05785123966942149,129.0,3.0
몽몽이는 몽몽,2023/05,0.17647058823529413,105.0,8.0
몽몽이는 몽몽,2023/06,0.0,10.0,1.0
몽몽이는 몽몽,2023/07,0.05263157894736842,20.0,2.0
몽몽이는 몽몽,2023/08,0.08095238095238096,238.0,5.0
몽키TV,2022/08,,0.0,0.0
몽키TV,2022/09,,0.0,0.0
몽키TV,2022/10,,0.0,0.0
몽키TV,2022/11,,0.0,0.0
몽키TV,2022/12,,0.0,0.0
몽키TV,2023/01,,0.0,0.0
몽키TV,2023/02,,0.0,0.0
몽키TV,2023/03,0.0,12.0,1.0
몽키TV,2023/04,,0.0,0.0
몽키TV,2023/05,0.0,33.0,1.0
몽키TV,2023/06,,0.0,0.0
몽키TV,2023/07,,0.0,0.0
몽키TV,2023/08,,0.0,0.0
묘빵뷰티,2022/08,,0.0,0.0
묘빵뷰티,2022/09,,0.0,0.0
묘빵뷰티,2022/10,0.0,3.0,1.0
묘빵뷰티,2022/11,,0.0,0.0
묘빵뷰티,2022/12,,0.0,0.0
묘빵뷰티,2023/01,,0.0,0.0
묘빵뷰티,2023/02,,0.0,0.0
묘빵뷰티,2023/03,,0.0,0.0
묘빵뷰티,2023/04,,0.0,0.0
묘빵뷰티,2023/05,,0.0,0.0
묘빵뷰티,2023/06,0.014285714285714285,71.0,1.0
묘빵뷰티,2023/07,0.0,219.0,1.0
묘빵뷰티,2023/08,,0.0,0.0
묭실언니 허슬기,2022/08,0.0,1.0,1.0
묭실언니 허슬기,2022/09,0.0,2.0,4.0
묭실언니 허슬기,2022/10,0.0,2.0,6.0
묭실언니 허슬기,2022/11,,0.0,1.0
묭실언니 허슬기,2022/12,0.0,3.0,4.0
묭실언니 허슬기,2023/01,0.0,1.0,6.0
묭실언니 허슬기,2023/02,0.0,3.0,3.0
묭실언니 허슬기,2023/03,0.0,2.0,2.0
묭실언니 허슬기,2023/04,0.0,1.0,4.0
묭실언니 허슬기,2023/05,0.25,5.0,6.0
묭실언니 허슬기,2023/06,0.2857142857142857,10.0,8.0
묭실언니 허슬기,2023/07,0.45454545454545453,18.0,9.0
묭실언니 허슬기,2023/08,0.42857142857142855,16.0,9.0
무지개빅깔,2022/08,,0.0,0.0
무지개빅깔,2022/09,0.06666666666666667,64.0,2.0
무지개빅깔,2022/10,0.058823529411764705,54.0,2.0
무지개빅깔,2022/11,0.05555555555555555,39.0,2.0
무지개빅깔,2022/12,0.15,70.0,2.0
무지개빅깔,2023/01,0.04081632653061224,51.0,2.0
무지개빅깔,2023/02,0.0273972602739726,76.0,3.0
무지개빅깔,2023/03,0.1875,63.0,3.0
무지개빅깔,2023/04,0.1590909090909091,54.0,3.0
무지개빅깔,2023/05,0.03125,33.0,2.0
무지개빅깔,2023/06,0.11764705882352941,63.0,3.0
무지개빅깔,2023/07,0.10416666666666667,55.0,2.0
무지개빅깔,2023/08,0.0,20.0,2.0
문군MOONGOON,2022/08,,0.0,0.0
문군MOONGOON,2022/09,,0.0,0.0
문군MOONGOON,2022/10,0.07142857142857142,16.0,1.0
문군MOONGOON,2022/11,,0.0,0.0
문군MOONGOON,2022/12,,0.0,0.0
문군MOONGOON,2023/01,,0.0,0.0
문군MOONGOON,2023/02,,0.0,0.0
문군MOONGOON,2023/03,,0.0,0.0
문군MOONGOON,2023/04,,0.0,0.0
문군MOONGOON,2023/05,,0.0,0.0
문군MOONGOON,2023/06,,0.0,1.0
문군MOONGOON,2023/07,,0.0,0.0
문군MOONGOON,2023/08,,0.0,0.0
미니월드,2022/08,0.08823529411764706,74.0,2.0
미니월드,2022/09,0.05309734513274336,119.0,3.0
미니월드,2022/10,0.04950495049504951,107.0,4.0
미니월드,2022/11,0.05825242718446602,111.0,4.0
미니월드,2022/12,0.0625,68.0,4.0
미니월드,2023/01,0.0,32.0,1.0
미니월드,2023/02,0.050505050505050504,105.0,4.0
미니월드,2023/03,0.0,35.0,2.0
미니월드,2023/04,0.024,129.0,3.0
미니월드,2023/05,0.09090909090909091,48.0,2.0
미니월드,2023/06,0.046875,68.0,3.0
미니월드,2023/07,0.0625,34.0,1.0
미니월드,2023/08,0.0,15.0,1.0
미닝Minning,2022/08,0.19161676646706588,221.0,6.0
미닝Minning,2022/09,0.2413793103448276,118.0,4.0
미닝Minning,2022/10,0.15267175572519084,182.0,7.0
미닝Minning,2022/11,0.13432835820895522,98.0,6.0
미닝Minning,2022/12,0.13793103448275862,210.0,7.0
미닝Minning,2023/01,0.1282051282051282,148.0,5.0
미닝Minning,2023/02,0.1746031746031746,108.0,6.0
미닝Minning,2023/03,0.10679611650485436,130.0,4.0
미닝Minning,2023/04,0.22580645161290322,99.0,5.0
미닝Minning,2023/05,0.15,129.0,4.0
미닝Minning,2023/06,0.12871287128712872,144.0,6.0
미닝Minning,2023/07,0.2,80.0,4.0
미닝Minning,2023/08,0.13815789473684212,217.0,7.0
미대살롱,2022/08,,0.0,0.0
미대살롱,2022/09,,0.0,0.0
미대살롱,2022/10,,0.0,0.0
미대살롱,2022/11,,0.0,0.0
미대살롱,2022/12,,0.0,0.0
미대살롱,2023/01,,0.0,0.0
미대살롱,2023/02,,0.0,0.0
미대살롱,2023/03,,0.0,0.0
미대살롱,2023/04,,0.0,0.0
미대살롱,2023/05,,0.0,0.0
미대살롱,2023/06,,0.0,0.0
미대살롱,2023/07,,0.0,0.0
미대살롱,2023/08,0.0,4.0,1.0
미소제인,2022/08,0.13815789473684212,194.0,5.0
미소제인,2022/09,0.13131313131313133,127.0,6.0
미소제인,2022/10,0.11023622047244094,159.0,5.0
미소제인,2022/11,0.1,50.0,4.0
미소제인,2022/12,0.1320754716981132,67.0,3.0
미소제인,2023/01,0.10204081632653061,222.0,3.0
미소제인,2023/02,0.09615384615384616,59.0,3.0
미소제인,2023/03,0.11304347826086956,266.0,3.0
미소제인,2023/04,0.08287292817679558,208.0,2.0
미소제인,2023/05,0.060240963855421686,269.0,2.0
미소제인,2023/06,0.06,108.0,2.0
미소제인,2023/07,0.09401709401709402,134.0,3.0
미소제인,2023/08,0.12903225806451613,75.0,3.0
미욤miyom,2022/08,0.2222222222222222,15.0,4.0
미욤miyom,2022/09,0.2,13.0,3.0
미욤miyom,2022/10,0.0,4.0,1.0
미욤miyom,2022/11,0.2,21.0,4.0
미욤miyom,2022/12,0.16666666666666666,16.0,3.0
미욤miyom,2023/01,0.0,5.0,1.0
미욤miyom,2023/02,0.5,9.0,2.0
미욤miyom,2023/03,0.030303030303030304,34.0,1.0
미욤miyom,2023/04,0.3333333333333333,10.0,3.0
미욤miyom,2023/05,0.5714285714285714,15.0,4.0
미욤miyom,2023/06,0.09090909090909091,13.0,2.0
미욤miyom,2023/07,0.6,11.0,3.0
미욤miyom,2023/08,0.375,17.0,4.0
미팩TV미라클스토리,2022/08,0.13297872340425532,239.0,15.0
미팩TV미라클스토리,2022/09,0.16279069767441862,127.0,15.0
미팩TV미라클스토리,2022/10,0.16470588235294117,229.0,18.0
미팩TV미라클스토리,2022/11,0.09523809523809523,26.0,5.0
미팩TV미라클스토리,2022/12,0.10714285714285714,32.0,3.0
미팩TV미라클스토리,2023/01,0.18404907975460122,237.0,26.0
미팩TV미라클스토리,2023/02,0.15384615384615385,102.0,16.0
미팩TV미라클스토리,2023/03,0.08888888888888889,57.0,10.0
미팩TV미라클스토리,2023/04,0.20689655172413793,41.0,10.0
미팩TV미라클스토리,2023/05,0.42105263157894735,91.0,8.0
미팩TV미라클스토리,2023/06,0.3972602739726027,135.0,8.0
미팩TV미라클스토리,2023/07,0.5045871559633027,287.0,18.0
미팩TV미라클스토리,2023/08,0.5684210526315789,260.0,13.0
민제이MINJ,2022/08,0.08695652173913043,25.0,2.0
민제이MINJ,2022/09,0.0,5.0,1.0
민제이MINJ,2022/10,0.0,8.0,1.0
민제이MINJ,2022/11,0.2222222222222222,11.0,2.0
민제이MINJ,2022/12,,0.0,0.0
민제이MINJ,2023/01,,0.0,0.0
민제이MINJ,2023/02,,0.0,0.0
민제이MINJ,2023/03,,0.0,0.0
민제이MINJ,2023/04,,0.0,0.0
민제이MINJ,2023/05,,0.0,0.0
민제이MINJ,2023/06,0.0,5.0,1.0
민제이MINJ,2023/07,,0.0,0.0
민제이MINJ,2023/08,,0.0,0.0
밍몽드,2022/08,0.1875,19.0,2.0
밍몽드,2022/09,0.0,11.0,1.0
밍몽드,2022/10,0.0,7.0,1.0
밍몽드,2022/11,,0.0,0.0
밍몽드,2022/12,0.125,18.0,1.0
밍몽드,2023/01,,0.0,0.0
밍몽드,2023/02,0.2857142857142857,18.0,2.0
밍몽드,2023/03,,0.0,0.0
밍몽드,2023/04,,0.0,0.0
밍몽드,2023/05,0.0,6.0,1.0
밍몽드,2023/06,,0.0,0.0
밍몽드,2023/07,,0.0,0.0
밍몽드,2023/08,,0.0,0.0
바이도하,2022/08,0.12,58.0,3.0
바이도하,2022/09,0.1388888888888889,140.0,5.0
바이도하,2022/10,0.26865671641791045,106.0,5.0
바이도하,2022/11,0.23684210526315788,56.0,4.0
바이도하,2022/12,0.16091954022988506,111.0,4.0
바이도하,2023/01,0.23076923076923078,73.0,4.0
바이도하,2023/02,0.26666666666666666,42.0,3.0
바이도하,2023/03,0.1935483870967742,123.0,5.0
바이도하,2023/04,0.2403846153846154,158.0,6.0
바이도하,2023/05,0.23529411764705882,130.0,6.0
바이도하,2023/06,0.203125,163.0,3.0
바이도하,2023/07,0.3157894736842105,184.0,6.0
바이도하,2023/08,0.2916666666666667,34.0,4.0
박돌핀Bakdollphin,2022/08,0.2222222222222222,15.0,4.0
박돌핀Bakdollphin,2022/09,0.25,11.0,3.0
박돌핀Bakdollphin,2022/10,,0.0,0.0
박돌핀Bakdollphin,2022/11,0.08695652173913043,51.0,4.0
박돌핀Bakdollphin,2022/12,0.3333333333333333,8.0,2.0
박돌핀Bakdollphin,2023/01,0.0,4.0,2.0
박돌핀Bakdollphin,2023/02,0.3,13.0,2.0
박돌핀Bakdollphin,2023/03,0.125,9.0,2.0
박돌핀Bakdollphin,2023/04,0.2,14.0,3.0
박돌핀Bakdollphin,2023/05,0.0,3.0,1.0
박돌핀Bakdollphin,2023/06,0.2,6.0,2.0
박돌핀Bakdollphin,2023/07,0.09090909090909091,13.0,3.0
박돌핀Bakdollphin,2023/08,0.0,11.0,2.0
배령BELL,2022/08,0.10666666666666667,97.0,6.0
배령BELL,2022/09,0.1503267973856209,195.0,6.0
배령BELL,2022/10,0.10843373493975904,92.0,3.0
배령BELL,2022/11,0.14049586776859505,153.0,7.0
배령BELL,2022/12,0.12903225806451613,147.0,4.0
배령BELL,2023/01,0.15384615384615385,219.0,7.0
배령BELL,2023/02,0.2222222222222222,173.0,7.0
배령BELL,2023/03,0.21739130434782608,190.0,8.0
배령BELL,2023/04,0.14018691588785046,148.0,6.0
배령BELL,2023/05,0.1746987951807229,242.0,8.0
배령BELL,2023/06,0.18072289156626506,127.0,7.0
배령BELL,2023/07,0.10465116279069768,102.0,4.0
배령BELL,2023/08,0.1744186046511628,235.0,6.0
보고싶진아,2022/08,0.11016949152542373,137.0,3.0
보고싶진아,2022/09,0.13559322033898305,144.0,4.0
보고싶진아,2022/10,0.1404494382022472,226.0,6.0
보고싶진아,2022/11,0.12048192771084337,200.0,5.0
보고싶진아,2022/12,0.17647058823529413,183.0,6.0
보고싶진아,2023/01,0.12745098039215685,122.0,3.0
보고싶진아,2023/02,0.11842105263157894,185.0,4.0
보고싶진아,2023/03,0.12949640287769784,174.0,5.0
보고싶진아,2023/04,0.18461538461538463,179.0,5.0
보고싶진아,2023/05,0.11262798634812286,351.0,5.0
보고싶진아,2023/06,0.11475409836065574,297.0,5.0
보고싶진아,2023/07,0.09444444444444444,221.0,5.0
보고싶진아,2023/08,0.0761904761904762,240.0,4.0
보니bonny,2022/08,0.0,3.0,1.0
보니bonny,2022/09,0.0,4.0,1.0
보니bonny,2022/10,,0.0,0.0
보니bonny,2022/11,0.0,9.0,2.0
보니bonny,2022/12,0.0,1.0,3.0
보니bonny,2023/01,,0.0,0.0
보니bonny,2023/02,0.0,2.0,2.0
보니bonny,2023/03,0.0,4.0,2.0
보니bonny,2023/04,,0.0,1.0
보니bonny,2023/05,0.0,2.0,1.0
보니bonny,2023/06,,0.0,0.0
보니bonny,2023/07,0.0625,34.0,1.0
보니bonny,2023/08,0.0,3.0,2.0
보은 boeun,2022/08,,0.0,0.0
보은 boeun,2022/09,,0.0,0.0
보은 boeun,2022/10,,0.0,0.0
보은 boeun,2022/11,,0.0,0.0
보은 boeun,2022/12,,0.0,0.0
보은 boeun,2023/01,,0.0,0.0
보은 boeun,2023/02,,0.0,0.0
보은 boeun,2023/03,,0.0,0.0
보은 boeun,2023/04,,0.0,0.0
보은 boeun,2023/05,,0.0,0.0
보은 boeun,2023/06,,0.0,1.0
보은 boeun,2023/07,,0.0,0.0
보은 boeun,2023/08,,0.0,0.0
뷰티마스터윤지연TVbeautymasterYOON,2022/08,0.06666666666666667,64.0,1.0
뷰티마스터윤지연TVbeautymasterYOON,2022/09,0.2,12.0,1.0
뷰티마스터윤지연TVbeautymasterYOON,2022/10,0.05263157894736842,80.0,1.0
뷰티마스터윤지연TVbeautymasterYOON,2022/11,0.0,51.0,1.0
뷰티마스터윤지연TVbeautymasterYOON,2022/12,,0.0,0.0
뷰티마스터윤지연TVbeautymasterYOON,2023/01,,0.0,0.0
뷰티마스터윤지연TVbeautymasterYOON,2023/02,,0.0,0.0
뷰티마스터윤지연TVbeautymasterYOON,2023/03,,0.0,0.0
뷰티마스터윤지연TVbeautymasterYOON,2023/04,,0.0,0.0
뷰티마스터윤지연TVbeautymasterYOON,2023/05,,0.0,0.0
뷰티마스터윤지연TVbeautymasterYOON,2023/06,0.0625,17.0,2.0
뷰티마스터윤지연TVbeautymasterYOON,2023/07,,0.0,0.0
뷰티마스터윤지연TVbeautymasterYOON,2023/08,,0.0,0.0
뷰티엔젤,2022/08,0.3333333333333333,4.0,2.0
뷰티엔젤,2022/09,0.2,9.0,5.0
뷰티엔젤,2022/10,0.3333333333333333,5.0,3.0
뷰티엔젤,2022/11,0.14285714285714285,9.0,4.0
뷰티엔젤,2022/12,0.0,2.0,5.0
뷰티엔젤,2023/01,0.0,13.0,4.0
뷰티엔젤,2023/02,0.0,1.0,4.0
뷰티엔젤,2023/03,0.0,1.0,3.0
뷰티엔젤,2023/04,0.0,2.0,2.0
뷰티엔젤,2023/05,,0.0,0.0
뷰티엔젤,2023/06,,0.0,0.0
뷰티엔젤,2023/07,,0.0,0.0
뷰티엔젤,2023/08,,0.0,0.0
뷰티트레이너쭈언니,2022/08,0.09615384615384616,231.0,3.0
뷰티트레이너쭈언니,2022/09,0.15770609318996415,348.0,2.0
뷰티트레이너쭈언니,2022/10,0.0,73.0,1.0
뷰티트레이너쭈언니,2022/11,0.09219858156028368,156.0,3.0
뷰티트레이너쭈언니,2022/12,0.08130081300813008,135.0,3.0
뷰티트레이너쭈언니,2023/01,0.0625,136.0,2.0
뷰티트레이너쭈언니,2023/02,0.037815126050420166,249.0,3.0
뷰티트레이너쭈언니,2023/03,0.10074626865671642,300.0,3.0
뷰티트레이너쭈언니,2023/04,0.08947368421052632,210.0,2.0
뷰티트레이너쭈언니,2023/05,0.041666666666666664,226.0,2.0
뷰티트레이너쭈언니,2023/06,0.0425531914893617,99.0,2.0
뷰티트레이너쭈언니,2023/07,0.07692307692307693,113.0,2.0
뷰티트레이너쭈언니,2023/08,0.07017543859649122,492.0,2.0
뷰티펄진주PEARL,2022/08,0.07142857142857142,83.0,4.0
뷰티펄진주PEARL,2022/09,0.07964601769911504,283.0,8.0
뷰티펄진주PEARL,2022/10,0.20198675496688742,414.0,8.0
뷰티펄진주PEARL,2022/11,0.21794871794871795,118.0,7.0
뷰티펄진주PEARL,2022/12,0.1553398058252427,143.0,8.0
뷰티펄진주PEARL,2023/01,0.1366906474820144,168.0,5.0
뷰티펄진주PEARL,2023/02,0.11413043478260869,235.0,8.0
뷰티펄진주PEARL,2023/03,0.10119047619047619,212.0,7.0
뷰티펄진주PEARL,2023/04,0.16296296296296298,163.0,5.0
뷰티펄진주PEARL,2023/05,0.10416666666666667,225.0,6.0
뷰티펄진주PEARL,2023/06,0.27450980392156865,88.0,7.0
뷰티펄진주PEARL,2023/07,0.1590909090909091,54.0,4.0
뷰티펄진주PEARL,2023/08,0.24404761904761904,244.0,7.0
뷰티홈즈,2022/08,,0.0,0.0
뷰티홈즈,2022/09,,0.0,0.0
뷰티홈즈,2022/10,,0.0,0.0
뷰티홈즈,2022/11,0.0,9.0,1.0
뷰티홈즈,2022/12,,0.0,0.0
뷰티홈즈,2023/01,,0.0,0.0
뷰티홈즈,2023/02,,0.0,0.0
뷰티홈즈,2023/03,,0.0,0.0
뷰티홈즈,2023/04,,0.0,0.0
뷰티홈즈,2023/05,,0.0,0.0
뷰티홈즈,2023/06,,0.0,0.0
뷰티홈즈,2023/07,,0.0,0.0
뷰티홈즈,2023/08,0.1,11.0,2.0
브이록,2022/08,0.07399577167019028,519.0,3.0
브이록,2022/09,0.0835509138381201,427.0,3.0
브이록,2022/10,0.05555555555555555,38.0,1.0
브이록,2022/11,0.0,18.0,1.0
브이록,2022/12,,0.0,0.0
브이록,2023/01,0.0,80.0,1.0
브이록,2023/02,,0.0,0.0
브이록,2023/03,0.16666666666666666,69.0,4.0
브이록,2023/04,0.1509433962264151,366.0,9.0
브이록,2023/05,0.21978021978021978,280.0,8.0
브이록,2023/06,0.20666666666666667,711.0,10.0
브이록,2023/07,0.05555555555555555,235.0,2.0
브이록,2023/08,0.1111111111111111,70.0,2.0
비타1000서영,2022/08,,0.0,0.0
비타1000서영,2022/09,0.0,5.0,1.0
비타1000서영,2022/10,,0.0,0.0
비타1000서영,2022/11,,0.0,0.0
비타1000서영,2022/12,0.0625,18.0,3.0
비타1000서영,2023/01,0.2631578947368421,26.0,3.0
비타1000서영,2023/02,0.09090909090909091,12.0,2.0
비타1000서영,2023/03,,0.0,0.0
비타1000서영,2023/04,0.0,5.0,1.0
비타1000서영,2023/05,0.0,7.0,1.0
비타1000서영,2023/06,0.07142857142857142,15.0,2.0
비타1000서영,2023/07,0.13636363636363635,27.0,2.0
비타1000서영,2023/08,0.07692307692307693,14.0,2.0
뽐니,2022/08,0.10215053763440861,653.0,8.0
뽐니,2022/09,0.1669793621013133,688.0,8.0
뽐니,2022/10,0.14893617021276595,413.0,5.0
뽐니,2022/11,0.12126537785588752,690.0,9.0
뽐니,2022/12,0.12020460358056266,935.0,9.0
뽐니,2023/01,0.15485996705107083,782.0,10.0
뽐니,2023/02,0.14685314685314685,386.0,10.0
뽐니,2023/03,0.09429280397022333,482.0,7.0
뽐니,2023/04,0.13725490196078433,263.0,7.0
뽐니,2023/05,0.11224489795918367,474.0,6.0
뽐니,2023/06,0.13870967741935483,394.0,8.0
뽐니,2023/07,0.14606741573033707,340.0,6.0
뽐니,2023/08,0.19143576826196473,563.0,9.0
상아튜브,2022/08,0.175,49.0,2.0
상아튜브,2022/09,0.04430379746835443,174.0,3.0
상아튜브,2022/10,0.10606060606060606,74.0,2.0
상아튜브,2022/11,0.15384615384615385,47.0,2.0
상아튜브,2022/12,0.10810810810810811,86.0,4.0
상아튜브,2023/01,,0.0,0.0
상아튜브,2023/02,0.09523809523809523,70.0,2.0
상아튜브,2023/03,0.09523809523809523,46.0,2.0
상아튜브,2023/04,0.13513513513513514,46.0,3.0
상아튜브,2023/05,0.3333333333333333,20.0,2.0
상아튜브,2023/06,0.08888888888888889,49.0,2.0
상아튜브,2023/07,0.11538461538461539,30.0,2.0
상아튜브,2023/08,0.0,15.0,1.0
상은언니,2022/08,0.061224489795918366,104.0,3.0
상은언니,2022/09,0.06666666666666667,32.0,2.0
상은언니,2022/10,0.06666666666666667,48.0,2.0
상은언니,2022/11,0.05555555555555555,76.0,3.0
상은언니,2022/12,0.06451612903225806,166.0,4.0
상은언니,2023/01,0.07407407407407407,29.0,2.0
상은언니,2023/02,0.05263157894736842,101.0,3.0
상은언니,2023/03,0.035398230088495575,117.0,3.0
상은언니,2023/04,0.03571428571428571,29.0,2.0
상은언니,2023/05,0.05517241379310345,153.0,3.0
상은언니,2023/06,,0.0,0.0
상은언니,2023/07,0.0,20.0,2.0
상은언니,2023/08,0.0546875,137.0,4.0
상자의 신발상자,2022/08,0.08409090909090909,516.0,8.0
상자의 신발상자,2022/09,0.1016949152542373,286.0,8.0
상자의 신발상자,2022/10,0.06440677966101695,643.0,5.0
상자의 신발상자,2022/11,0.16881720430107527,1193.0,7.0
상자의 신발상자,2022/12,0.15584415584415584,101.0,5.0
상자의 신발상자,2023/01,0.1590909090909091,121.0,5.0
상자의 신발상자,2023/02,0.07272727272727272,59.0,3.0
상자의 신발상자,2023/03,0.23076923076923078,55.0,4.0
상자의 신발상자,2023/04,0.1625,307.0,6.0
상자의 신발상자,2023/05,0.2222222222222222,46.0,3.0
상자의 신발상자,2023/06,0.25,135.0,8.0
상자의 신발상자,2023/07,0.17857142857142858,167.0,9.0
상자의 신발상자,2023/08,0.2048780487804878,303.0,11.0
새얀,2022/08,0.11764705882352941,39.0,3.0
새얀,2022/09,0.02877697841726619,146.0,4.0
새얀,2022/10,0.18181818181818182,59.0,5.0
새얀,2022/11,0.1,35.0,3.0
새얀,2022/12,0.19230769230769232,36.0,4.0
새얀,2023/01,0.11764705882352941,60.0,3.0
새얀,2023/02,0.20930232558139536,58.0,4.0
새얀,2023/03,0.22857142857142856,55.0,4.0
새얀,2023/04,0.2222222222222222,78.0,5.0
새얀,2023/05,0.0625,70.0,3.0
새얀,2023/06,0.0,6.0,1.0
새얀,2023/07,0.36,46.0,5.0
새얀,2023/08,0.07317073170731707,91.0,3.0
샨토끼,2022/08,0.25,40.0,2.0
샨토끼,2022/09,0.19402985074626866,95.0,4.0
샨토끼,2022/10,0.16071428571428573,72.0,3.0
샨토끼,2022/11,0.07692307692307693,52.0,3.0
샨토끼,2022/12,0.2222222222222222,34.0,2.0
샨토끼,2023/01,0.1590909090909091,55.0,2.0
샨토끼,2023/02,0.07317073170731707,46.0,2.0
샨토끼,2023/03,0.21052631578947367,52.0,3.0
샨토끼,2023/04,0.08163265306122448,56.0,2.0
샨토끼,2023/05,0.1388888888888889,42.0,2.0
샨토끼,2023/06,0.21052631578947367,51.0,3.0
샨토끼,2023/07,0.07692307692307693,33.0,2.0
샨토끼,2023/08,0.11428571428571428,41.0,2.0
서달로그,2022/08,,0.0,0.0
서달로그,2022/09,,0.0,0.0
서달로그,2022/10,,0.0,0.0
서달로그,2022/11,,0.0,0.0
서달로그,2022/12,,0.0,0.0
서달로그,2023/01,,0.0,0.0
서달로그,2023/02,,0.0,0.0
서달로그,2023/03,0.125,9.0,2.0
서달로그,2023/04,0.16666666666666666,21.0,3.0
서달로그,2023/05,,0.0,0.0
서달로그,2023/06,,0.0,0.0
서달로그,2023/07,,0.0,0.0
서달로그,2023/08,,0.0,0.0
서진온니SJonly,2022/08,0.0,5.0,1.0
서진온니SJonly,2022/09,,0.0,0.0
서진온니SJonly,2022/10,,0.0,0.0
서진온니SJonly,2022/11,,0.0,0.0
서진온니SJonly,2022/12,,0.0,0.0
서진온니SJonly,2023/01,,0.0,0.0
서진온니SJonly,2023/02,,0.0,0.0
서진온니SJonly,2023/03,,0.0,0.0
서진온니SJonly,2023/04,,0.0,0.0
서진온니SJonly,2023/05,,0.0,0.0
서진온니SJonly,2023/06,,0.0,0.0
서진온니SJonly,2023/07,,0.0,0.0
서진온니SJonly,2023/08,,0.0,0.0
세나킴의건강&뷰티,2022/08,0.3,69.0,13.0
세나킴의건강&뷰티,2022/09,0.34782608695652173,53.0,7.0
세나킴의건강&뷰티,2022/10,0.2727272727272727,57.0,9.0
