,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,애교살 필러? 애교살메이크업 완전정복! (세로영상),https://www.youtube.com/watch?v=0lAlU3fnkTw,13101,2023-07-17,0:04:20,
1,Daily make up 메이크업 풀 영상‼️,https://www.youtube.com/watch?v=6ddoy-SrRUE,27075,2023-06-05,0:03:00,
2,"프리미엄 살롱 제품 욤 헤어 제품 9종을 소개합니다🧴 ㅣ 모발, 두피 홈케어 꿀팁 💆🏻‍♀ ㅣ 극손상모 개선 방법? ㅣ 헤어 제품 꿀조합 추천",https://www.youtube.com/watch?v=tI4ebLqoe08,3815,2022-10-10,0:18:08,
3,잔머리 만들기 / 시스루뱅 애교머리 자르기 / 사이드뱅 자르는 방법 / M자탈모 가리는 방법,https://www.youtube.com/watch?v=4tuN6AEb-QQ,378195,2020-09-05,0:03:30,
4,집게핀 올림머리 단발 사용법,https://www.youtube.com/watch?v=03TUTffbMts,429732,2020-09-02,0:03:55,
5,단발머리 똥머리 간단하게 묶는방법!,https://www.youtube.com/watch?v=LtkvHRUhraY,111548,2020-09-01,0:04:45,
6,단발머리 물결웨이브 스타일링 하는방법! / 중단발 극복하기,https://www.youtube.com/watch?v=WBy20ShWqFY,171108,2020-09-01,0:09:21,
7,어중간한 단발머리 고데기하는 방법 💛 거지존 스타일링,https://www.youtube.com/watch?v=BtG3tVSEqUM,183534,2020-08-30,0:06:51,
8,단발레이어드컷 고데기하는방법 💛  아이롱 사용방법 거지존 단발 극복하기!,https://www.youtube.com/watch?v=m0Zgxh78Myc,40950,2020-08-18,0:04:55,
9,단발머리 / 거지존탈출/  셀프 단발레이어드컷 하기 / 얼굴작이보이는 방법💛 / 얼굴소멸컷  머리기르는방법,https://www.youtube.com/watch?v=kYadh4Tf0Ak,340446,2020-08-16,0:06:32,
