,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,모자에 어울리는 뮤트한 여름 메이크업!! 🪼🩵🩱🐋,https://www.youtube.com/watch?v=rJDtMO8I1h8,339,2023-07-24,0:04:19,
1,"여름맞이 삶의질 상승템 인생 추천템! 홍영기 필링기? 개쩌는 데오드란트? 바이오던스? 메디큐브? 인생 렌즈? 일단 그냥 사세요,,,",https://www.youtube.com/watch?v=UCBvdElGLYY,3221,2023-07-15,0:14:47,
2,아직도 데싱디바 하루만 붙이세요?? 찐 최종본!! 일주일 이상 유지 방법 알려드립니다 / 데싱디바 오래 유지하는 법,https://www.youtube.com/watch?v=N6CZlImxvUs,7225,2023-07-13,0:05:33,
3,초간단 데일리 메이크업!🐋💓 / 올리브영 페리페라 신상립,https://www.youtube.com/watch?v=pZBGDm6W0IE,1178,2023-04-29,0:02:57,
4,공항에서 왓츠인마이백🧳ㅋㅋㅋㅋㅋ / MBTI J성향 / 립제품 파우치 추천템 / 미니멀리스트 가방털기 / What's in My Bag?,https://www.youtube.com/watch?v=x12hJ4vfFek,5935,2023-04-18,0:03:22,
5,추천템 한가득 봄맞이 왓츠인마이백!🧳 렌즈 간식 향수 영양제 케이스 등ㅣ올영추천템ㅣWhat's in My Bag?,https://www.youtube.com/watch?v=AuNUmOQZKJY,3497,2023-04-11,0:08:55,
6,결혼 후 첫 일상 vlog│소소한 쇼핑 (자라 가을 아우터)│백신접종,https://www.youtube.com/watch?v=dHMMR-FQDaA,1709,2021-09-07,0:09:10,
7,"결혼준비VLOG · 웨딩 촬영 드레스 가봉 날 (2부 벨라인, 본식용, 머메이드) · Wedding Dress Fitting · 이승진 스포사, 이승진웨딩, 보다 이승진",https://www.youtube.com/watch?v=nosHuYqhAfw,5726,2021-03-02,0:06:25,
8,"결혼준비VLOG · 웨딩 촬영 드레스 가봉 날! (1부 머메이드) · Wedding Dress Fitting · 이승진 스포사, 이승진웨딩, 보다 이승진 / 노티드 도넛, 여신강림",https://www.youtube.com/watch?v=o1pPCG22OOY,4559,2021-02-17,0:10:14,
9,"🌷플라워 원데이클래스 하고왔어요! 오늘만큼은 나도 플로리스트 , 취미생활 (스파이럴 핸드타이드 꽃다발 만들기, 버킷리스트 vlog)",https://www.youtube.com/watch?v=uYc6gc5pr-0,4353,2021-02-09,0:11:49,
10,"what's in my bag? 9월 가을 인마이백 , 추천템",https://www.youtube.com/watch?v=sX5WXWJHQ2Q,3345,2020-09-17,0:10:37,
11,"마마무 화사 네일! 💅 셀프 네일연장｜키스뉴욕 신상 코핀쉐입 보여드림｜오호라, 데싱디바에서 잠시 갈아탐 ｜Self nail at home",https://www.youtube.com/watch?v=k0P3TjzTKE4,51830,2020-05-25,0:04:00,
12,방 꾸미기│small bedroom makeover│홈카페 인테리어,https://www.youtube.com/watch?v=3QR6RHCueaM,6735,2020-05-04,0:12:05,
