,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,Yesterday - Jay Park (cover),https://www.youtube.com/watch?v=rTwWUtJ6VwY,32,2023-09-25,0:01:32,
1,어떻게 지내 (cover),https://www.youtube.com/watch?v=8YWFcx4HzKw,100,2023-07-09,0:01:17,
2,공드리 - 혁오,https://www.youtube.com/watch?v=8Pra-GP8dJI,31,2023-07-08,0:01:58,
3,우린 아름답고 슬픈 사이야 (Lauv - Never Not),https://www.youtube.com/watch?v=hEA42OEO_iY,73,2023-06-22,0:01:30,
4,Golden love - Midnight Youth (cover),https://www.youtube.com/watch?v=65OFlAKzKdY,75,2023-06-18,0:01:22,
5,너 자신이나 사랑해 Love Yourself - Justin Bieber,https://www.youtube.com/watch?v=yTn_IXip1ec,75,2023-06-11,0:01:26,
6,와르르 [cover],https://www.youtube.com/watch?v=QPV3kKssVLo,202,2023-03-31,0:03:55,
7,Etham - 12:45 (cover),https://www.youtube.com/watch?v=522k2yTfVZw,1239,2020-06-06,0:02:16,
