,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,"🫧74kg🫧  코디 빠짐없이 다 예쁨!!🔥 간절기 셔츠, 블라우스 룩북 #체형커버 #간절기코디 #직장인코디 #통통녀코디",https://www.youtube.com/watch?v=-QPWRpGUTQU,2087,2023-09-14,0:12:03,
1,💖74kg💖 가을..와따! 아니 오고 있따..⭐77사이즈 통통녀 간절기 코디 #여자코디 #체형커버 #간절기코디,https://www.youtube.com/watch?v=yP9kHSv9K5M,6401,2023-09-02,0:10:22,
2,💜74kg💜 무료나눔 이벤트⭕️ 77사이즈 윈드자켓 룩북! (With 라퍼지스토어),https://www.youtube.com/watch?v=xrTXX2-cqk8,1709,2023-08-24,0:07:30,
3,74kg⭐️ 살안타템을 하고 싶었는데 간절기까지 입게될거같다 (통통녀코디/룩북/여자쇼핑몰/여름코디/간절기코디/개강룩/직장인룩/통통녀/66사이즈/77사이즈/가을코디),https://www.youtube.com/watch?v=W6LxPB7zzyc,2771,2023-08-19,0:11:07,
4,💙74kg💙 여름뿌셔~!~! 통통녀 여름 데일리룩✨ (77사이즈/66사이즈/통통녀/통통녀여름코디/체형커버/대학생룩/y2k/하체통통/여름코디/여자쇼핑몰),https://www.youtube.com/watch?v=q0OmDiW5OQI,3036,2023-07-21,0:11:44,
5,✨73kg✨ 여름에 원피스 하나로! 통통녀 원피스 룩북👗💕 슬쩍 세트 코디 껴있음 헷 (66사이즈/77사이즈/직장인룩/하객룩/여름코디/통통녀코디/휴가룩/여름원피스/여행룩),https://www.youtube.com/watch?v=c2k56y7gPLk,2038,2023-07-15,0:06:06,
6,73kg✨통통녀여름 오버핏 반팔티 코디 (with 밀로) 이벤트⭕️🩷,https://www.youtube.com/watch?v=1V4WckYWcT0,1827,2023-07-06,0:03:09,
7,🩵70kg🩵 본격 통통녀 여름룩북🫧 (여자쇼핑몰/통통녀코디/통통녀/키큰여자코디/66사이즈/77사이즈/여름코디/데일리룩/outfit/lookbook/통통코디),https://www.youtube.com/watch?v=hSZvqZbDvNI,4926,2023-06-21,0:10:04,
8,🌼70kg🌼 여름에도 예쁘게✨ 통통녀 여름코디💛 (66사이즈/77사이즈/통통녀코디/하체통통/여름코디/데일리룩/대학생룩/직장인룩/키큰여자코디/outfit/룩북/여자쇼핑몰),https://www.youtube.com/watch?v=bgMy9KZxA8k,9114,2023-06-03,0:11:14,
9,🩵70kg🩵 통통녀 여름코디🍀 (여자쇼핑몰/통통녀코디/통통녀/데일리룩/ootd/하객룩/직장인룩/키큰여자코디/하체통통/66사이즈/77사이즈/여름코디),https://www.youtube.com/watch?v=U6vYFq3z22E,3975,2023-05-21,0:10:19,
10,70kg🖤 무료나눔 이벤트🔥 남자옷으로 입어보는 여름코디🍀오버핏 좋아하면 꼭 보기🥺💖 (with 라퍼지스토어),https://www.youtube.com/watch?v=sd7lm05APyY,4228,2023-05-04,0:09:10,
11,🧡70kg🧡 여름까지 통통녀 예쁜 코디🙂 요번 룩북 너무 마음에 들어요🫢💕 (여자쇼핑몰/66사이즈/77사이즈/여름코디/통통녀코디/키큰여자코디/직장인룩/대학생룩),https://www.youtube.com/watch?v=-qD-flBSnN4,8448,2023-04-27,0:10:52,
12,안예쁜 코디 없음;🖤 70kg 통통녀 봄부터 초여름까지 코디! (여자쇼핑몰/하체통통/통통녀/룩북/데일리룩/77사이즈/66사이즈/대학생룩/직장인룩/여자코디/outfit),https://www.youtube.com/watch?v=yk5Yh9JRJAA,17003,2023-04-14,0:11:32,
13,70kg⭐️ 소소한 이벤트와 함께하는 통통녀 어반드레스 룩북🖤(무신사브랜드/통통녀코디/데일리룩북/남여공용브랜드/커플룩/77사이즈/룩북),https://www.youtube.com/watch?v=RwgxUX0Kfp8,3901,2023-04-12,0:06:15,
