,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,가을에 데이트하려면 꼭 필요한 남자 필수템들 🔥 최대 50% 싹 다 털었다 [막안사는 남자들 EP.09],https://www.youtube.com/watch?v=3V_QYeepMRM,47934,2023-09-18,0:09:53,
1,"피부 트러블 이대로만 해보자 🙆🏻‍♀️ 여드름, 모낭염, 좁쌀 원인 및 관리 방법",https://www.youtube.com/watch?v=CFedypSuOtM,65500,2023-09-10,0:06:03,
2,너 빼고 다 하고 있다니까? 티 안 나게 잘생겨지는 법 2023 ver.,https://www.youtube.com/watch?v=x21jkkIDKq0,51425,2023-09-06,0:09:53,
3,입문자도 그대로만 하면 되는 남자 관리 루틴🔥 이것부터 시작하자,https://www.youtube.com/watch?v=34Ca4aUFDmI,72848,2023-09-03,0:08:40,
4,올영에 1200만원 쓰고 고른 🔥9월 올영세일🔥 추천템 BEST7 (입문템 많음),https://www.youtube.com/watch?v=w-T81kBFDEY,103060,2023-08-31,0:07:58,
5,드디어 가을이다..! 가을에 남자들이 해야 하는 관리,https://www.youtube.com/watch?v=kbAhlBucAww,85093,2023-08-27,0:07:26,
6,더 이상은 무리일 것 같을 때,https://www.youtube.com/watch?v=h5_D00OaM24,31204,2023-08-23,0:06:29,
7,피부과❌ 광고❌ 집에서 쉽게 모공 관리하는 방법! 이대로만 따라해보세요,https://www.youtube.com/watch?v=c7VzUxyFEm4,56441,2023-08-20,0:05:50,
8,"여드름 진정, 압출, 흉터 관리까지! 이 영상으로 끝낸다... [여드름101 Ep.6]",https://www.youtube.com/watch?v=mOXblajG5Bs,46039,2023-08-16,0:08:53,
9,올리브영 1위 찍어버린 진정크림...🔥 가을에 딱 좋은 진정 필수템 할인 드디어 왔다! [막 안 사는남자들 Ep.8],https://www.youtube.com/watch?v=dp2QQ0Nrth8,74781,2023-08-14,0:08:56,
10,"피지, 개기름으로 고민인 사람들 꼭 보세요❗️ 개기름 없애는 방법❗️",https://www.youtube.com/watch?v=8MKXiPU6Obw,70397,2023-08-09,0:06:05,
11,8월 잘 샀다👍 쓰자마자 시원해지는 삶의질 상승템 BEST 7✋ 월간관리템,https://www.youtube.com/watch?v=7kANeGgswqY,64107,2023-08-06,0:05:45,
12,한살이라도 어릴 때 당장 시작해야 할 것들,https://www.youtube.com/watch?v=tyYPIR1lCsk,741611,2023-08-02,0:06:31,
13,2023 남자 올인원 로션 추천 👌 귀찮으면 이거라도 쓰자😎,https://www.youtube.com/watch?v=7bb7n4YnL3k,47116,2023-07-30,0:06:12,
14,구독자 요청 🙏 아쉽게 탈락한 스킨케어 아이템 🙏 2023년 스킨케어,https://www.youtube.com/watch?v=RK_LCCWuKDw,91980,2023-07-26,0:09:07,
15,"관리 안하면 진짜 확 깨는, 남자의 냄새 관리 5가지 (+제품추천)",https://www.youtube.com/watch?v=2qMBzUUWEnE,44753,2023-07-23,0:05:14,
16,남자들이 여름에 비호감 되는 이유🥵 지금 꼭 지켜야할 관리루틴 간다,https://www.youtube.com/watch?v=iMUtRoFkNxM,47271,2023-07-19,0:06:41,
17,4년째 추천하는 남자 여름 관리 필수템 🔥 64% 할인 태워옴  [막 안 사는 남자들 Ep.7],https://www.youtube.com/watch?v=Efsq0fq6PI4,61313,2023-07-17,0:08:16,
18,🆕 남자 스킨로션 딴거말고 그냥 이거 쓰면됨 ✅ 2023-24 ver 추천 총정리,https://www.youtube.com/watch?v=YfTZTMS-M1Y,340152,2023-07-08,0:10:13,
19,그렇게 면도하니까 트러블이 나지🥶 남자 99%가 하는 면도법 실수 싹 바꿔드림,https://www.youtube.com/watch?v=GCFByX6jFLA,177713,2023-07-02,0:07:05,
20,여드름이 생기는 잘못된 생활 습관! 🏠 이 중 1가지라도 바꾸면 피부 좋아짐  [여드름101 Ep.5],https://www.youtube.com/watch?v=ioxOKoSFlqs,64036,2023-06-28,0:06:18,
21,단돈 2만원으로 팔꿈치 하얘지는 법 🔥 23년 최신Ver,https://www.youtube.com/watch?v=qA8i6DWmL34,49641,2023-06-26,0:04:24,
22,단돈 3만원부터 시작🔥 여자들이 먼저 물어보는 남자향수 BEST6,https://www.youtube.com/watch?v=zHGvU_O7rng,99847,2023-06-21,0:09:27,
23,관리 안하면 좀 큰일나는;; 남자 여름관리 필수템 뽑았다🔥 여름필수관리 [막 안 사는남자들 Ep.6],https://www.youtube.com/watch?v=_S9Hy2FY97w,100656,2023-06-19,0:10:29,
24,그대로 따라하면 되는 남자 여름 관리루틴 👍 땀냄새부터 여드름 관리까지,https://www.youtube.com/watch?v=fTH0u6GPf70,90619,2023-06-11,0:07:36,
25,2023년 선크림? 이 중에서 고르면 실패 없습니다 (유형별로 알려줌),https://www.youtube.com/watch?v=dOMBOUmdvhc,216969,2023-06-07,0:06:46,
26,5년 차 유튜버의 고민,https://www.youtube.com/watch?v=UB-WIIWdekg,32693,2023-06-04,0:04:32,
27,올영에 1000만원 넘게 쓰고 찾아낸 여름 필수템 🔥 6월 올영세일 BEST6,https://www.youtube.com/watch?v=Hef2M3g-HR0,156904,2023-06-01,0:07:29,
28,하루만에 진정? 6월 올영세일 때 안 사면 손해보는 올리브영 1위 마스크팩 ✅,https://www.youtube.com/watch?v=hxcmAcEs3Zw,132740,2023-05-31,0:08:09,
29,남자들이 여름에 꼭 먼저 챙겨야 할 5가지 관리 ✋ 빠르게 알아보자,https://www.youtube.com/watch?v=W034QK9VimY,160832,2023-05-24,0:07:59,
30,"여드름 가성비 좋게, 실패 없이 좋아지는 법🔥 피부과 원장님 피셜 📢 [여드름101 Ep.4]",https://www.youtube.com/watch?v=-MGXS8hLut8,40606,2023-05-21,0:08:22,
31,지금까지 봤던 블랙헤드 영상 다 잊으세요… 💯 블랙헤드 없애는 법,https://www.youtube.com/watch?v=0a0ryGabWEo,491250,2023-05-17,0:05:58,
32,"2023년, 절대로 실패없는 남자 머리 스타일 딱 집어드림🔥 (+ 스타일링, 제품 추천까지)",https://www.youtube.com/watch?v=ID6g9YOOc0o,118332,2023-05-15,0:09:48,
33,화장품 제발 이렇게 쓰지마세요...😱 기초부터 알려드림,https://www.youtube.com/watch?v=G2IjzoIrGM4,209280,2023-05-10,0:08:12,
34,의사들은 절대 먹지 않는다고? ⚠️ 피부 좋아지려면 끊어야 하는 음식들..,https://www.youtube.com/watch?v=izBBvjZT4zI,39953,2023-05-04,0:04:43,
35,"피지, 블랙헤드, 개기름, 모공✔️ 여름 피부 고민 하나로 끝내는 치트키템🔥 할인 태웠다 [막 안 사는남자들 Ep.5]",https://www.youtube.com/watch?v=t3KwbKcpmzY,138897,2023-05-01,0:08:25,
36,단돈 1-2만원으로 센스 있는 남자가 되는 🎁 3만원 이하 카톡 선물 총정리,https://www.youtube.com/watch?v=5pO06hKzJ60,26363,2023-04-26,0:06:12,
37,꼭 해야 할까...? 😓 남자 다운펌 이것만은 꼭 알고 하세요,https://www.youtube.com/watch?v=rFtoZOI07P8,65391,2023-04-23,0:04:01,
38,"여드름? 약국가서 딱 이것만 사세요...! 💊 ""Wls""으로 효과본 여드름 약국템 알려드림 (+모낭염 관리템까지) [여드름101 Ep.3]",https://www.youtube.com/watch?v=2iyy_CH_DxQ,186493,2023-04-19,0:05:47,
39,근본이 중요한 이유 💉 여드름&민감 피부에 딱 들어맞는 1티어 앰플,https://www.youtube.com/watch?v=WvZL-RNrfLs,124002,2023-04-16,0:07:11,
40,미래에 대한 불안감을 이겨내는 방법,https://www.youtube.com/watch?v=j8ghAzk-3fc,21910,2023-04-10,0:06:25,
41,봄&여름으로 넘어가면서 꼭 바꿔줘야 하는 피부관리템 6가지 ✅,https://www.youtube.com/watch?v=CQarEB1gzjk,131621,2023-04-05,0:06:58,
42,"남자 피부, 실패 없이 좋아 보이게 하는 사기템 뽑았다! 🏆  [막 안 사는 남자들 Ep.4]",https://www.youtube.com/watch?v=kBHrNIj1csQ,100872,2023-04-03,0:09:02,
43,여드름 화장품 발라도 안 낫는 이유🔥 여드름 화장품은 이렇게 골라야 합니다 [여드름101 Ep.2],https://www.youtube.com/watch?v=XIxcxqWKT3E,78864,2023-03-29,0:07:10,
44,봄에는 이렇게만 관리하자💮 곧 여친 생겨버리는 봄맞이 남자 관리 루틴,https://www.youtube.com/watch?v=VX3H1LR3p9g,62765,2023-03-26,0:06:09,
45,드디어 리뉴얼🔥 트러블 걱정 없는 남자 폼클렌징 Best4 (무수한 댓글 요청),https://www.youtube.com/watch?v=v6MwZYljIMw,250582,2023-03-22,0:05:10,
46,피부 좋아지는 줄 알았는데 오히려 망치는 잘못된 습관 5가지🙀 남자들 대부분 모름,https://www.youtube.com/watch?v=0iWV46GI6co,149532,2023-03-19,0:08:43,
47,가성비 근본 남자 스킨로션 🥇 반값보다 저렴하게 뜯어옴 [막 안 사는 남자들 Ep.3],https://www.youtube.com/watch?v=fzZquvY8I_A,74810,2023-03-15,0:07:55,
48,여드름 관리해도 계속 생기는 이유? 관리 10년차에 깨달은 건 이겁니다 [여드름101 Ep.1],https://www.youtube.com/watch?v=n0rx86W1tnY,264846,2023-03-12,0:07:40,
49,2만원 이하 남자 순한 피부관리템 n가지⛪ 23년 기준으로 가성비 리뉴얼,https://www.youtube.com/watch?v=oWefTQVTbIw,93670,2023-03-09,0:07:39,
50,1위라도 이건 좀.. 🚫 올리브영 카테고리별 랭킹템들 팩폭리뷰,https://www.youtube.com/watch?v=PPf29akfesA,61863,2023-03-04,0:08:34,
51,올영에 1000만원 쓰고 찾아낸🔥 3월 올영세일🔥 추천템 BEST6,https://www.youtube.com/watch?v=dsGOjBkhsHg,137391,2023-03-02,0:08:29,
52,만 원이면 필요한 거 다사겠는데..?😵 가성비 미친 와이즐리 면도기 & 화장품 리뷰ㅣ싹다리뷰 ep.7 와이즐리편,https://www.youtube.com/watch?v=5V2-kQGZSqQ,41577,2023-02-27,0:07:42,
53,내 얼굴이 '진짜' 긴지 알아보는 법 +긴 얼굴형 헤어스타일 추천✅,https://www.youtube.com/watch?v=2EBOXzRfaBs,181250,2023-02-22,0:05:38,
54,"그대로 따라해보면 좋은 남자 저녁 관리 루틴 👍 퇴근 후 피부관리, 야식, 꿀잠 팁까지",https://www.youtube.com/watch?v=XKx-VwTBrX8,66041,2023-02-19,0:06:16,
55,올해는 꼭 시작해야할 남자 외모 관리 5가지🔥,https://www.youtube.com/watch?v=sitapJX3sK8,72245,2023-02-15,0:07:05,
56,여드름 생기는 잘못된 세안 습관❓ 제일 중요한 1개만 바꿔보자,https://www.youtube.com/watch?v=4gUy3xcUd_M,111281,2023-02-13,0:07:37,
57,3만원이하! 삶의질 떡상시켜준 꿀템 6가지🍯,https://www.youtube.com/watch?v=Y-d3Ob_pkEM,46252,2023-02-08,0:05:17,
58,2023 입문용 가성비 좋은 안경 브랜드 추천 BEST4 🔥,https://www.youtube.com/watch?v=qU5_ajn1-tk,138097,2023-02-05,0:05:47,
59,유명템보다 이거 써보세요👍 올리브영 알바생이 추천하는 숨은 올영꿀템 BEST5🏆 [현실남자뷰티 EP.1],https://www.youtube.com/watch?v=OJxs8IJ51g8,45865,2023-02-01,0:07:39,
60,🚫대부분이 모르는 잘못된 머리감는습관😰 오늘부터 이렇게 감아보자,https://www.youtube.com/watch?v=_s_DEnJNg6I,93469,2023-01-29,0:07:16,
61,다이소에서 보이면 일단 사야할 관리&생활 꿀템 BEST9,https://www.youtube.com/watch?v=WoZaFlB29M4,69885,2023-01-26,0:06:23,
62,"한 살이라도 어릴때 깨닫고 시작해야 할, 남자의 5가지 자기관리",https://www.youtube.com/watch?v=idq-Rbui894,184378,2023-01-22,0:06:51,
63,남자 헤어스프레이 추천 BEST4🔥 1만원 이하 가성비만 모음 (2023.ver),https://www.youtube.com/watch?v=n28LOqzOqbA,129401,2023-01-18,0:05:22,
64,"그대로 따라해 보면 좋은 남자 아침 관리 루틴👍 여드름관리, 세안법 등등",https://www.youtube.com/watch?v=uTrSytPA__A,139037,2023-01-13,0:07:17,
65,귀티나는 남자들 이건 꼭 하더라✨ 명품 같은거 없이도 귀티나는 법 5가지,https://www.youtube.com/watch?v=tm7VJIl9icM,64313,2023-01-11,0:06:38,
66,‘진짜’들만 모았다! 관리하는 남자들의 찐-관리템 BEST5 (+이벤트🎊),https://www.youtube.com/watch?v=y00EzKSlM9Q,65942,2023-01-08,0:05:43,
67,일&공부 효율 높여주는 삶의 질 상승템 추천💻 사무실 이사 기념🎉 [월간관리템 1월호],https://www.youtube.com/watch?v=fX7RCiVuXdg,43933,2023-01-04,0:06:44,
68,"2023년 남자들 외모 '티 안나게' 바꿔줄, “필수 관리템” 뽑았다 [막 안 사는남자들 Ep.2]ㅣ비레디 블루 파운데이션",https://www.youtube.com/watch?v=gKGhSnT5_bg,116044,2022-12-29,0:08:29,
69,청담동 헤어디자이너가 알려주는 2023 남자머리 best5👌,https://www.youtube.com/watch?v=JBfcejyj8R4,240362,2022-12-27,0:07:31,
70,20대에 안 하면 후회했을 단 1가지,https://www.youtube.com/watch?v=aR8JG5nfGPE,63107,2022-12-25,0:07:04,
71,"남자라면 꼭 써봐야할, 2022 남자관리템 TOP5🏆",https://www.youtube.com/watch?v=gtaQP3hCivs,200821,2022-12-20,0:06:09,
72,센스있는 남자로 소문나버리는 연말선물 BEST6🎁,https://www.youtube.com/watch?v=uXFoU_hhOe8,25480,2022-12-16,0:06:53,
73,3년째 쓰는 찐-사용 남자 관리템🔥 61% 할인 받아옴 [막 안 사는 남자들 Ep.1],https://www.youtube.com/watch?v=_rVBr2Tuzso,56588,2022-12-12,0:09:11,
74,남자들 미용실가서 절대 머리 안 망하는법 (with 청담동 디자이너쌤),https://www.youtube.com/watch?v=Now76cwlFNI,848075,2022-12-10,0:07:16,
75,남자들 겨울에 이것만은 꼭 챙기자! 필수관리 + 제품추천👍,https://www.youtube.com/watch?v=Y0u4EDH-fLw,75735,2022-12-07,0:07:28,
76,올영에 1000만원 쓰고 고른 🔥12월 올영세일🔥 추천템 BEST7,https://www.youtube.com/watch?v=pAAdK_BXqtg,75831,2022-12-02,0:07:43,
77,얼굴형 & 컴플렉스 보완해주는 마스크 종류 추천👍,https://www.youtube.com/watch?v=4NFRkSjzl6A,30075,2022-11-30,0:05:27,
78,"미친듯이 오르는 화장품 가격, 소신발언 좀 하겠습니다.. (ft.업계비밀)",https://www.youtube.com/watch?v=oFeurPCGXcA,20960,2022-11-27,0:06:49,
79,"관리 안하면 진짜 확 깨는, 남자의 기본 관리 6가지 (+제품추천)ㅣ겨울특집❄️",https://www.youtube.com/watch?v=JV6vHo6fhaE,379259,2022-11-23,0:07:56,
80,피부과에서도 여드름&민감피부에 꼭 추천하는 #장벽크림 BEST3,https://www.youtube.com/watch?v=gsJhD82Mpag,136953,2022-11-20,0:05:09,
81,무신사가 만든 갓성비 남자 관리템?🤔 살거 말거 딱 정해드림ㅣ싹다리뷰 Ep.6 무탠다드 편,https://www.youtube.com/watch?v=X40FSHZhngo,31405,2022-11-16,0:08:09,
82,월클남 2명을 실제로 만나고 배운 것들,https://www.youtube.com/watch?v=IXwlUeKAkx8,18257,2022-11-14,0:05:12,
83,티 안나게 화장하는 남자들이 꼭 지키는 '1가지',https://www.youtube.com/watch?v=X0uKtK0Y3m0,57126,2022-11-09,0:06:51,
84,11월 잘 샀다👍 쓰는 순간 극락가는 삶의질 상승템 BEST5✋ 월간관리템,https://www.youtube.com/watch?v=PenargLuDrE,70478,2022-11-06,0:07:15,
85,"4년차 남자 관리 유튜버의, '진짜 티 안나게' 잘생겨지는법 유출본",https://www.youtube.com/watch?v=DRSlbc5CQTI,207548,2022-10-31,0:06:09,
86,내 탈모를 더 심하게 만든 3가지 실수들😔 젊은탈모 최종화,https://www.youtube.com/watch?v=1qNHFaF6dl0,568235,2022-10-28,0:05:50,
87,"(합성X) 손흥민 선수라니..😵 같이 얘기해 본 이 남자의 자기관리 방법들 (패션, 헤어, 식단)",https://www.youtube.com/watch?v=YEVT1WflEro,506353,2022-10-26,0:09:17,
88,"남자 안경, 잘 어울릴지 알아보는 3가지 체크리스트✅",https://www.youtube.com/watch?v=jn8h6U6uvoQ,118284,2022-10-23,0:04:06,
89,어디가서든 피부 '진짜' 좋다는 소리 듣는 관리법✨ (ft.발효성분),https://www.youtube.com/watch?v=b3S6-fkeF3g,79420,2022-10-19,0:08:13,
90,가을&겨울 넘어가면서 꼭 바꿔줘야 할 '여름' 추천 관리템 6가지✅,https://www.youtube.com/watch?v=bjPMvuXIYYE,112354,2022-10-17,0:07:16,
91,우리가 자기관리에 실패하는 이유,https://www.youtube.com/watch?v=9NjMI-I2a2o,34230,2022-10-15,0:05:26,
92,화장품 원가에 가장 가깝게 사는 방법들 (2만원짜리 3천원에 삼),https://www.youtube.com/watch?v=sacCeM6EiAI,41117,2022-10-08,0:05:45,
93,화장품 리뷰 어플 1위? 계급장 떼고 한 번 봅시다🤔ㅣ싹다리뷰 Ep.5 에스네이처 편,https://www.youtube.com/watch?v=Uq0P5kopHpc,52429,2022-10-02,0:08:56,
94,면도 트러블을 부르는 남자들의 흔한 습관들😵 6분 만에 싹 바꿔드림,https://www.youtube.com/watch?v=5ZWiRnRQ7bI,65809,2022-09-29,0:06:46,
95,무조건 빨리 시작하면 좋은 4년차 탈모인의 관리루틴✅ (+꿀템추천)ㅣ젊은탈모 Ep.4,https://www.youtube.com/watch?v=6U-xZczyf5Q,137472,2022-09-25,0:08:25,
96,진정크림 100개 넘게 써보고 고른 1등 ✅ 가을에 ㄹㅇ 딱,https://www.youtube.com/watch?v=LzWp68RsSEY,81518,2022-09-19,0:08:07,
97,남자 눈썹 누구나 쉽게 다듬고 그리는 법✨ (2022ver. 총정리),https://www.youtube.com/watch?v=GgySN8q3VKM,66350,2022-09-11,0:08:41,
98,남자 스타일별로 '진짜' 어울리는 인생향수 찾아드림✅ with 조향사 유튜버,https://www.youtube.com/watch?v=n_ba_VQDX2w,48273,2022-09-09,0:07:08,
99,남자들이 가을에 가장 먼저 챙겨야 할 관리템 5가지✋ 월간관리템 2022.09,https://www.youtube.com/watch?v=24oav0v_mrk,49593,2022-09-04,0:07:41,
100,그대로 따라해보면 좋은 남자 관리 루틴👍 아침부터 저녁까지,https://www.youtube.com/watch?v=WXQW4aNPGxU,108571,2022-08-31,0:08:40,
101,너무 흔해진 향수들은 그만😭 조향사 유튜버 추천 2022 남자 가을 향수 BEST5,https://www.youtube.com/watch?v=YKosaL3jno4,72789,2022-08-25,0:08:24,
102,1~2만원으로 센스있는 남자 되는 법👍 찐 반응 좋은 카톡선물 추천,https://www.youtube.com/watch?v=bwQ55RNjsdk,69832,2022-08-21,0:06:32,
103,남자의 아침 준비가 편해지는 꿀템s👍 요즘 출근할 때 거의 매일 바름,https://www.youtube.com/watch?v=ohdjMTE7SEg,57979,2022-08-16,0:07:42,
104,"남자의 관리, 뭐부터 해야할지 막막하다면",https://www.youtube.com/watch?v=ae6gAgPXHFI,75168,2022-08-14,0:03:30,
105,"여드름 탈출 n년차, 꾸준히 챙겨 먹는 영양제들",https://www.youtube.com/watch?v=2rkoFhrche4,120785,2022-08-09,0:06:47,
106,여름철 OOO 때문에 생긴 트러블 해결한 피부관리 방법,https://www.youtube.com/watch?v=uMb3OtpuNy0,27815,2022-08-05,0:07:33,
107,남자 스킨로션 추천 2022-23 ver. ✅ 그냥 이대로 쓰면 됩니다,https://www.youtube.com/watch?v=Z367hgA8zuA,810461,2022-08-03,0:09:42,
108,PX 화장품 1위 닥터지.. 이거 맞냐?🪖 다 써보고 살거 안 살거 딱 정해드림👍ㅣ싹다리뷰 Ep.4 닥터지 편,https://www.youtube.com/watch?v=CT39FHDTREg,304881,2022-07-28,0:10:15,
