,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,2023년 새해 운세가 궁금하다면?! 이거 하나면 끝난다잉👍,https://www.youtube.com/watch?v=50x1M8_wVqQ,970,2022-12-31,0:03:43,
1,"환절기 건강 관리, 목 관리의 필수 아이템 배도라지더덕 🎁",https://www.youtube.com/watch?v=B7n4ONcm5bY,288,2022-12-17,0:03:02,
2,"연말, 크리스마스 시즌에 다양한 문화생활 갓성비로 즐기는 방법",https://www.youtube.com/watch?v=h4S_K-FwTiA,164,2022-12-17,0:03:04,
3,[CC] 센트위키 멤버십 시즌 2 - 함께 해요! 😊,https://www.youtube.com/watch?v=SpLn2mYzylc,351,2022-07-16,0:01:12,
4,후각 상실 치료 가능? - 트렌드를 앞서가는 향기 소식,https://www.youtube.com/watch?v=Nt70SIg4H6E,260,2022-06-26,0:03:28,
5,커피 향기가 악취로 느낀다? - 트렌드를 앞서가는 향기 소식,https://www.youtube.com/watch?v=X7b_SCKDQ-g,277,2022-06-19,0:03:39,
6,"올 여름, 호텔에서 만나는 한정판 OO 향수 - 트렌드를 앞서가는 향기 소식",https://www.youtube.com/watch?v=6nbz6xwE7UE,231,2022-06-12,0:03:05,
7,으앗 냄새! 😂 냄새를 못 맡는다면?  ⚗️ - 트렌드를 앞서가는 향기 소식,https://www.youtube.com/watch?v=X-JWFzbiWvk,237,2022-06-06,0:03:26,
8,향수는 과학 입니다.  ⚗️ - 트렌드를 앞서가는 향기 소식,https://www.youtube.com/watch?v=cdCMGH7iNVc,448,2022-05-29,0:03:36,
9,샤넬 넘버 19 연출 영상,https://www.youtube.com/watch?v=FeIvNSsPyrc,380,2022-05-25,0:00:36,
10,"이제, 향기도 눈으로 볼 수 있다?! 👍 - 트렌드를 앞서가는 향기 소식",https://www.youtube.com/watch?v=dSBkDr3gLH0,253,2022-05-22,0:03:20,
11,빅터앤롤프 스파이스 밤 연출 영상,https://www.youtube.com/watch?v=a8XBSyFwQ0s,358,2022-05-22,0:00:06,
12,펜할리곤스 콘스탄티노플 향수 연출 영상,https://www.youtube.com/watch?v=kDwyonKuFbM,299,2022-05-16,0:00:28,
13,가짜 향수 그만 팔아라 쫌!! 🤬 - 트렌드를 앞서가는 향기 소식,https://www.youtube.com/watch?v=zkgKbXGj3z0,441,2022-05-15,0:03:54,
14,라라라~ 시향이 가능해졌어요! - 트렌드를 앞서가는 5월 두 번째 주 소식,https://www.youtube.com/watch?v=7ukOPm-F9Qc,273,2022-05-08,0:03:15,
15,향기 크리에이터 최초입니다.,https://www.youtube.com/watch?v=FBmERlG3vB4,565,2022-05-07,0:00:02,
16,유명 가짜 향수 경보! 대량 적발!! - 트렌드를 앞서 가는 5월 첫 째주 소식,https://www.youtube.com/watch?v=-StjfrhfXSw,671,2022-05-01,0:03:06,
17,다시 돌아온 A.I 향수 추천 😊 - 마들렌 이유님 편,https://www.youtube.com/watch?v=IVP6k1ry5Iw,385,2022-04-27,0:02:40,
18,트렌드를 앞서 가는 소식 - 4월 마지막주 신상 향수 그리고 날씨,https://www.youtube.com/watch?v=FF0-py1Q5cs,412,2022-04-24,0:03:44,
19,"리퀴드 퍼퓸바! 드디어 오픈? 트렌드를 앞서 가는 소식, 날씨, 아웃핏, 향수를 전합니다.",https://www.youtube.com/watch?v=mWYH2PzT0ws,466,2022-04-17,0:03:29,
20,"병행수입 논란! 가짜, 카피 향수 피하고 진짜 향수 찾는 방법",https://www.youtube.com/watch?v=Gjz2KucEIEk,890,2022-04-13,0:05:42,
21,[CC] 브랜드 평판 1위 탈환?! 😮 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=7pMJViJjL6A,423,2022-04-10,0:03:36,
22,[상품협찬] 겐조의 플라워 바이 겐조 NEW 포피 부케 EDT 향수 리뷰,https://www.youtube.com/watch?v=A0uF-zbXbo8,400,2022-04-09,0:15:22,
23,[CC] 완판신화 감자 튀김 향기를 가진 향수 판매! 😮 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=jHdGarJMHCY,301,2022-04-03,0:03:32,
24,마들렌 딸기스콘 님을 위한 맞춤 향수 추천,https://www.youtube.com/watch?v=R5IN9sprVQ4,358,2022-03-30,0:01:36,
25,[CC] 한정판 우비강 향수 판매! 😮 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=SU4f1Rx5_YA,429,2022-03-27,0:03:04,
26,마들렌 박예담 님을 위한 향수 추천 No.101,https://www.youtube.com/watch?v=NQHGTI1qXtg,379,2022-03-24,0:01:51,
27,[CC] 발렌티노 뷰티 국내 상륙! 😮 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=-OuiZsTiUsI,248,2022-03-20,0:03:00,
28,AI 향수 추천! 드디어~ 100번째!! 얼레리 꼴레리~ 😍,https://www.youtube.com/watch?v=POh_IvPcm40,525,2022-03-18,0:01:53,
29,[CC] 향수 판매량 급증! 스몰 럭셔리 유행! 😮 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=HYXj5dvTC40,428,2022-03-13,0:03:14,
30,AI 향수 추천 👹 - 사연이 없어요 😭,https://www.youtube.com/watch?v=D4WSRXmhqaA,609,2022-03-10,0:01:22,
31,[CC] 호캉스X향수 😮 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=zajNNuhxK6k,340,2022-03-06,0:03:21,
32,보이는 라디오 - 98번째 향수 추천,https://www.youtube.com/watch?v=aKddbU7cROc,395,2022-03-06,0:05:31,
33,AI 향수 추천 🤣 데이터 부족! 데이터 부족! 😭,https://www.youtube.com/watch?v=QCCz-iImdSA,634,2022-03-01,0:01:47,
34,[CC] 펜할리곤스 신상 출시 😮 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=kJUd6MoHY_8,413,2022-02-27,0:03:50,
35,AI 향수 추천  모션 업그레이드 🐥,https://www.youtube.com/watch?v=suxAcyxSaOY,540,2022-02-24,0:01:27,
36,AI 향수 추천 😮,https://www.youtube.com/watch?v=zUYfyvaklfg,715,2022-02-23,0:01:54,
37,[CC] 딥티크 플래그십 스토어 오픈 예정 😮 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=MwlEbO414rc,804,2022-02-20,0:03:08,
38,꼭 혼자 시청하세요! 💎,https://www.youtube.com/watch?v=F2T8Z_vjJJo,427,2022-02-16,0:04:17,
39,[CC] 니콜라이 향수 신상 출시! 👍 🚨 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=Nr4xFRVRhyA,377,2022-02-13,0:03:02,
40,Ver. ASMR 트렌드를 앞서 가는 소식!😘 이브닝 와이드,https://www.youtube.com/watch?v=OjaJ0TdWdzo,154,2022-02-06,0:03:45,
41,코코 1984,https://www.youtube.com/watch?v=IG47WvdsoJg,249,2022-02-05,0:01:59,
42,[CC] 루이비통 향수 국내 출시! 😍 🚨 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=LqObKPN4CGE,516,2022-01-31,0:03:05,
43,"[CC] 안전하게 행복한 설날 보내세요! 🤗 - ""새해 복 많이 받으세요.""",https://www.youtube.com/watch?v=C-1eaT7jzf0,138,2022-01-29,0:01:06,
44,A.I 메가혜니 | 향수 추천 🎉,https://www.youtube.com/watch?v=1ntr5WisTpE,302,2022-01-26,0:01:59,
45,[CC] 잠깐 보이는 라디오 📻 - 최신 트렌드를 전하는 뉴스 센트 모닝와이드,https://www.youtube.com/watch?v=8gXPEjIgNjc,505,2022-01-23,0:03:02,
46,"480만 뷰, 보기만 해도 당장 뭐라도 사야 할 것 같은 영상",https://www.youtube.com/watch?v=TbhpZU47hYc,567,2022-01-23,0:05:36,
47,내 운명의 향기를 찾아서 🔮,https://www.youtube.com/watch?v=uuda27iFVEk,519,2022-01-19,0:08:12,
48,[CC] 사랑해~😍 패션업계 니치 향수 사랑 🚨 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=1LapBHrobtE,361,2022-01-16,0:03:27,
49,[CC] 또 올라? 가격 인상 멈춰 🚨 트렌드를 앞서 가는 소식 📻 센트 모닝와이드,https://www.youtube.com/watch?v=Ui5md-UWd6Y,733,2022-01-09,0:02:58,
50,[타로🔮] 곧 소빵님과 함께 할 운명의 향기와 향수를 확인하세요. 😍,https://www.youtube.com/watch?v=FWEI8EV8MBQ,450,2022-01-07,0:04:32,
51,[CC] 모르면 200% 손해 - 트렌드를 앞서 가는 소식 📻 센트 모닝와이드 👍,https://www.youtube.com/watch?v=s2vmcP9R4v4,523,2021-12-31,0:03:15,
52,향수 추천 시즌 1 종료 - 구독자 MJ 님을 위한 평소에 친구를 만나거나 오로지 나답고 싶을때 뿌리는 데일리 향수 추천,https://www.youtube.com/watch?v=eLCDvCkLLKk,626,2021-12-29,0:04:17,
53,"[상품협찬] 로이비 신상 😊 프래그런스 디퓨저 4종 (블랙커런트, 앰버릴리, 휘그리브, 퍼 발삼) 리뷰",https://www.youtube.com/watch?v=t2-H5svaL0g,888,2021-12-28,0:10:28,
54,"2021년 12월 마지막주 한주의 날씨 예보, #향수 추천 🌈",https://www.youtube.com/watch?v=GTpWzXqpe8o,231,2021-12-26,0:02:04,
55,[CC] 센트위키 오팔린 그린 28 퍼퓸 향수 리뷰,https://www.youtube.com/watch?v=UpkUeY1XrFY,1589,2021-12-24,0:12:22,
56,겨울 데이트 및 소개팅 😍 향수를 찾으시는 구독자 폴로 님을 위한 맞춤 향수 추천,https://www.youtube.com/watch?v=925ZxyXLAvQ,537,2021-12-22,0:03:47,
57,"2021년 12월 셋째주 해피 크리스마스 🎉 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=A3cBT-IkBks,216,2021-12-20,0:02:17,
58,시향회에 참석하셨던 구독자 푸른개94 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=NgQss4dI3dY,380,2021-12-16,0:04:53,
59,"둠칫둠칫🤩 음악, 춤, 노래가 있는 장소에 어울리는 구독자 꼼냥냥 님을 위한 맞춤 #향수 추천",https://www.youtube.com/watch?v=4IMzcODwFPI,280,2021-12-15,0:04:25,
60,"2021년 12월 둘째주 한주의 날씨 예보, #향수 추천 🌈",https://www.youtube.com/watch?v=QEKbq-bIdJk,256,2021-12-12,0:02:04,
61,어떤 향수 일까요? 구독자 Wayne Choi 님을 위한 맞춤 #향수 추천 🔮,https://www.youtube.com/watch?v=fi3bUUVSxos,392,2021-12-09,0:02:36,
62,🌼치자꽃 향기 🌷 에 빠진 포슬포슬감쟈 님을 위한 #향수 추천,https://www.youtube.com/watch?v=J5GP99UvU1I,575,2021-12-08,0:04:04,
63,연말 파티 분위기 UP 반전 치트키 🤩 향수 추천 BEST 5,https://www.youtube.com/watch?v=NwiXBTft5VQ,754,2021-12-06,0:04:55,
64,"2021년 12월 첫째주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=90AZwTV5Rjg,363,2021-12-05,0:02:06,
65,🤯지킬앤혜은 Ver. 👿 구독자 호태 님을 위한 맞춤 #향수 추천,https://www.youtube.com/watch?v=3RB5QQzuyN4,449,2021-12-02,0:02:41,
66,구독자 회개하는회계사 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=v4YrAOs9e0c,445,2021-12-01,0:03:31,
67,"2021년 11월 마지막주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=o3K7bax13ks,292,2021-11-28,0:01:56,
68,구독자 우릇 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=uHgrgmiQNcQ,398,2021-11-24,0:03:53,
69,"2021년 11월 넷째주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=qcU0BmgWzRI,236,2021-11-21,0:01:48,
70,구독자 대즐대즐 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=A5nI6BSystQ,248,2021-11-18,0:03:38,
71,수능을 마친 수험생에게 향기를 전하세요. - 고생 많았어(´•᎑•`),https://www.youtube.com/watch?v=Ui_uQ2SLcwo,245,2021-11-17,0:05:20,
72,"2021년 11월 셋째주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=0z5sq6F__6E,240,2021-11-14,0:01:38,
73,구독자 기상 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=oTfCREm6_3w,414,2021-11-11,0:04:36,
74,구독자 dd 님을 위한 맞춤 #향수 추천,https://www.youtube.com/watch?v=PV-Y1N53PE0,529,2021-11-10,0:02:44,
75,"2021년 11월 둘째주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=pIp7m9u9wtI,283,2021-11-08,0:01:43,
76,[CC] 센트위키 퍼퓸 하우스 - 오팔린 그린 28 퍼퓸 아토마이저,https://www.youtube.com/watch?v=R0W1QHMWjF4,1449,2021-11-05,0:00:16,
77,구독자 께몬 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=yTZ72D_P6A4,415,2021-11-04,0:03:25,
78,구독자 Paso Por 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=FE1RN1weuhk,332,2021-11-03,0:04:32,
79,센트위키 퍼퓸 하우스 - 오팔린 그린 28 퍼퓸,https://www.youtube.com/watch?v=VfwXCXo7zGk,698,2021-11-03,0:00:25,
80,센트위키 퍼퓸 하우스 - 오팔린 그린 28,https://www.youtube.com/watch?v=Y6hIPX090q0,913,2021-11-03,0:00:10,
81,"2021년 11월 첫째주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=I9mAC3T0iE4,317,2021-10-31,0:01:39,
82,[CC] 멜린앤게츠 베티버 오 드 퍼퓸 향수 리뷰,https://www.youtube.com/watch?v=sd81Hw3rU2I,887,2021-10-30,0:11:32,
83,구독자 Jane 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=0IQzh30rvok,473,2021-10-28,0:03:35,
84,구독자 찐 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=l2TNJpkjXIk,357,2021-10-27,0:02:02,
85,"2021년 10월 마지막주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=9MTL41s0f60,274,2021-10-24,0:01:42,
86,구독자 정예지 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=J17HUfmARm0,314,2021-10-22,0:02:45,
87,구독자 뽀잉 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=yX15-P5gTEM,508,2021-10-20,0:03:11,
88,구독자 성민 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=SkQBZoOOpU4,324,2021-10-15,0:03:50,
89,구독자 클레어 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=4vIIArJu4zY,535,2021-10-13,0:04:25,
90,"2021년 10월 둘째주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=bOrPPGSbG1s,374,2021-10-10,0:01:51,
91,구독자 으엑으엑으에엑 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=DP7ggheOqGo,634,2021-10-07,0:02:42,
92,[CC] 손끝으로 만드는 클린 콘텐츠 x 센트위키 👍,https://www.youtube.com/watch?v=_XwxAsHwhdE,2117,2021-10-06,0:00:36,
93,구독자 abigail 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=ErzJPsozyl8,530,2021-10-06,0:04:04,
94,"2021년 10월 첫째주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=bEhFHC8Qs3I,383,2021-10-03,0:01:54,
95,[상품협찬] 겐조의 플라워 바이 겐조 포피 부케 향수 리뷰,https://www.youtube.com/watch?v=pL6oFw0dJ5w,1047,2021-10-02,0:11:41,
96,구독자 양과돼지 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=0lc4qwRAtLk,497,2021-09-30,0:03:52,
97,구독자 기유 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=qK2KOKeffOo,430,2021-09-29,0:03:38,
98,"2021년 9월 마지막주 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=Qk__bmDFKms,376,2021-09-26,0:01:59,
99,구독자 맑음이 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=h44nVQsSapY,549,2021-09-23,0:02:12,
100,구독자 맨쟝 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=cnFV00XgS_4,509,2021-09-22,0:03:35,
101,"2021년 9월 넷째주 | 행복한 추석 보내세요!  | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=x1xcpCwozcs,287,2021-09-19,0:01:40,
102,추석특집 🎁 과일 향을 담은 향수 추천 🥝🥭🍍🍌🍋🍊,https://www.youtube.com/watch?v=-5ocqdERggU,847,2021-09-17,0:04:17,
103,구독자 말랑 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=fnOXu3Sw-fA,412,2021-09-16,0:03:55,
104,구독자 조절 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=2Nkd6wOpCN0,460,2021-09-15,0:03:17,
105,"2021년 9월 셋째주 | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=tqMJF69SDew,305,2021-09-12,0:01:43,
106,#Shorts QUIZ. 집에서 함께 해요! 리뷰 향수 맞추기 블라인드 퀴즈,https://www.youtube.com/watch?v=aZVJl41wF9U,224,2021-09-10,0:01:04,
107,구독자 파나마 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=JasKjhhYDjc,514,2021-09-09,0:04:02,
108,구독자 soaltlady 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=sGvrmbXUfZw,504,2021-09-08,0:04:20,
109,"2021년 9월 둘째주 | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=SI-CFwLYV4Y,325,2021-09-05,0:01:54,
110,구독자 혜연 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=9jdvcguMK0I,574,2021-09-01,0:03:31,
111,구독자 임경호 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=BxG0abUFd0I,475,2021-08-31,0:04:32,
112,"2021년 9월 첫째주 | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=Lvzxnx58VAo,360,2021-08-29,0:01:44,
113,구독자 이교희 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=uFhjkr1wXH4,287,2021-08-26,0:03:05,
114,구독자 준혁 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=ouDXyqshnwY,320,2021-08-25,0:02:49,
115,"2021년 8월 넷째주 | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=GY5YVJ3B6v4,380,2021-08-22,0:01:45,
116,구독자 쁘레딱 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=NM0ajX90WeY,496,2021-08-19,0:03:53,
117,구독자 신유정 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=0vXyO8TCDzI,450,2021-08-18,0:02:21,
118,"2021년 8월 셋째주 | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=_MZf4cIk0TA,342,2021-08-15,0:01:49,
119,구독자 윤윤 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=WdoPrwuOE3c,581,2021-08-12,0:02:03,
120,구독자 현지 신 님을 위한 맞춤 #향수 추천! 😍,https://www.youtube.com/watch?v=yaQLbQQ4o8Y,651,2021-08-11,0:04:15,
121,"2021년 8월 둘째주 | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=kydj8eAuZ-I,413,2021-08-08,0:01:58,
122,구독자 텐션업 님을 위한 맞춤 #향수 추천! 😎,https://www.youtube.com/watch?v=-S5wT6ztySY,474,2021-08-06,0:03:17,
123,구독자 향수입문자 님을 위한 맞춤 #향수 추천! 😆,https://www.youtube.com/watch?v=Rh1aGJttapw,753,2021-08-05,0:03:59,
124,"왜 내가 쓰는 샴푸, 바디워시와 100% 똑같은 향수는 찾기 어려울까? 편 🤩 - 몰라도 되지만 알면 더 재미있는 #향수 이야기",https://www.youtube.com/watch?v=mv00QOBXeOs,406,2021-08-04,0:02:53,
125,#ASMR 향기 에세이 | 선택의 연속에 힘들어하는 당신을 위한 향기 😘,https://www.youtube.com/watch?v=20NkcMpBGm4,106,2021-08-03,0:02:05,
126,"2021년 8월 첫번째주 | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=zhrSOlWI30k,359,2021-08-01,0:01:29,
127,구독자 신다희 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=nbARPf1Un-g,630,2021-07-29,0:02:05,
128,구독자 효진 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=PyzTk4IH-pk,501,2021-07-27,0:02:04,
129,"2021년 7월 마지막주 | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=MKab3RCJWRg,307,2021-07-25,0:01:31,
130,구독자 김세훈 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=jyrC91XcLE8,445,2021-07-23,0:02:25,
131,구독자 산드로토날리 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=-4DbTN4vcyc,418,2021-07-22,0:03:54,
132,"[몰알재향] 몰라도 되지만 알면 더 재미있는 #향수 이야기 - 클래식 향수, 그때의 향기와 지금의 향기는 똑같을까? 편 😎",https://www.youtube.com/watch?v=nabz4dfi5vg,171,2021-07-21,0:03:07,
133,[상품협찬] NCP 703 통카빈 앤 모카 향수 리뷰,https://www.youtube.com/watch?v=CnroLRm3xZk,377,2021-07-19,0:10:53,
134,"2021년 7월 셋째주 | 한주의 날씨 예보, #향수 추천",https://www.youtube.com/watch?v=BkvY19pE-Kc,321,2021-07-18,0:01:31,
135,구독자 SNS1177 님을 위한 맞춤 #향수 추천!,https://www.youtube.com/watch?v=PWURNKslQtk,444,2021-07-15,0:02:09,
