,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,"올영세일 올리브영 SALE 기초,헤어케어 추천템 4종 리뷰",https://www.youtube.com/watch?v=P3l5eFUYIy0,471,2023-08-31,0:08:39,
1,"화장품성분 히알루론산이 뭘까?! 고분자,저분자,동결건조,특징,제품추천 [콩슈니의 뷰티탐구생활]",https://www.youtube.com/watch?v=XOeVHNCW6lk,113,2023-08-08,0:12:03,
2,맥 립컬러 12종 비교 (추억의 2019 맥 썸머 컬러),https://www.youtube.com/watch?v=kyg0sBx_G4U,1030,2022-09-20,0:01:45,
3,여름휴가 물놀이때 챙겨간 피부진정 뷰티템 리뷰,https://www.youtube.com/watch?v=7nmpkfzS1jk,1611,2022-08-22,0:10:39,
4,"바디미백케어, 바디미백제품 사용법!",https://www.youtube.com/watch?v=XMz7BzLCilc,978,2022-07-04,0:05:24,
5,2021년 잘쓴 베스트뷰티템 BEST8,https://www.youtube.com/watch?v=Efdbkw0KC2M,878,2021-12-30,0:16:42,
6,찬 바람에도 촉촉한 홈케어 피부관리 루틴! 랑콤의 피부 과학 듀오(클라리피끄 듀얼 에센스&제니피끄 에센스),https://www.youtube.com/watch?v=I61uWnZ4yBw,2883,2021-11-01,0:05:01,
7,랑콤 클라리피끄 듀얼 에센스 리뷰 (LANCOME CLARIFIQUE DOUBLE ESSENCE),https://www.youtube.com/watch?v=GFcvmZUxqtM,2841,2021-06-23,0:05:02,
8,30대 안티에이징 관리! (feat.랑콤 제니피끄 듀오),https://www.youtube.com/watch?v=8LjyA86Cv-Y,1838,2021-04-29,0:08:03,
9,30대피부관리 투명촉촉케어하기 (feat.쥬네뷰 뷰티에이징관리 3Step),https://www.youtube.com/watch?v=s5hFCNjMxS4,1527,2021-03-17,0:02:34,
10,랑콤 제니피끄 버추얼 플래그십스토어! 가상으로 제니피끄 체험하기,https://www.youtube.com/watch?v=EXFUGbDUWYY,1452,2021-03-09,0:08:32,
11,겨울 바디케어제품 추천템 (백화점위주),https://www.youtube.com/watch?v=2kqWFn6_ilQ,3106,2021-02-28,0:09:22,
12,(광고) 랑콤 제니피끄  에센스 3년째 사용중 찐리얼후기,https://www.youtube.com/watch?v=NeiFtOJCwFQ,3561,2021-01-12,0:08:23,
13,핸드폰 무선마이크 코미카 BOOMX-D-MI1 유쾌한생각마이크 리뷰,https://www.youtube.com/watch?v=USB-Rb0HZ44,3823,2021-01-04,0:08:49,
14,"모공이 고민이라면?! 모공케어,모공커버,모공딥클렌징,모공제품추천 -콩슈니'뷰티탐구생활'",https://www.youtube.com/watch?v=16H2SY7apAA,3300,2020-12-14,0:08:39,
15,뷰티리포터 실제 뷰티회사에 가다♪ 잇츠스킨편! (뷰티회사탐방&BM님인터뷰),https://www.youtube.com/watch?v=n5UrhGvS0ew,2506,2020-12-03,0:10:21,
16,"2020년 자주 쓴 앰플,세럼 간단리뷰 (콩슈니'뷰티탐구생활)",https://www.youtube.com/watch?v=znqd0QXhmOQ,3267,2020-12-02,0:09:18,
17,토니모리 할로윈 메이크업 기획세트 언박싱 (TONY MOLY HALLOWEEN),https://www.youtube.com/watch?v=BPWJ-8nILlw,141,2020-10-29,0:03:19,
18,(얼루어x콩슈니) 안티에이징 제품 추천!,https://www.youtube.com/watch?v=WesDJhnochk,338,2020-10-26,0:06:45,
19,얼루어 2020 베스트오브뷰티 기초케어 아이템 리뷰,https://www.youtube.com/watch?v=ERp-ptxMAO8,1399,2020-10-19,0:09:13,
20,뷰티탐구생활 - 마이크로바이옴 성분편 (feat.잇츠스킨 지니어스세럼),https://www.youtube.com/watch?v=SNHcPqkVA9A,1806,2020-10-07,0:05:31,
21,[미백관리] 뷰티탐구생활 - 피부 미백케어 원리부터 추천템까지!,https://www.youtube.com/watch?v=y-NES7ryx9k,1402,2020-07-29,0:05:49,
22,Long Hair Styling Get Ready With Me 긴머리헤어스타일링 같이준비해요! 봉고데기로 슝슝~,https://www.youtube.com/watch?v=eyjyvjzn1pE,1782,2020-07-08,0:10:00,
23,발뒤꿈치각질제거 보카스 발각질제거기 리얼후기!,https://www.youtube.com/watch?v=j_7yGHZK1H4,2661,2020-07-02,0:01:50,
24,[트미챗19] 등산 후에도 끄떡없는 아이라이너! 셀프뷰티 글램업초슬림젤펜슬라이너 리뷰,https://www.youtube.com/watch?v=lW2dbZ3mQlQ,268,2020-06-10,0:02:43,
25,이사vlog 이사 후 바뀐환경 속 피부진정 꿀팁! (집순이 피부관리하기),https://www.youtube.com/watch?v=oxWKKAsDvvA,382,2020-05-17,0:06:40,
26,"[어버이날 특집] 50대엄마랑 헤어고민 토크 (헤어볼륨살리기,헤어손상케어) _ Mother and daughter beauty talk",https://www.youtube.com/watch?v=aj4tmhCunKk,420,2020-05-07,0:09:16,
27,마스크팩맛집 코코스타 마스크팩 8종박스 언박싱,https://www.youtube.com/watch?v=Hsa45IpdAWQ,1565,2020-05-05,0:05:26,
28,[트미챗19] TMI 뷰티크리에이터 콩슈니의 겉뽀속촉 매트쿠션 리뷰!,https://www.youtube.com/watch?v=I7Q0jmkYMHE,1630,2020-04-15,0:02:54,
29,화제의 홈쇼핑 빅 선쿠션 엘로엘 팡팡 빅 선쿠션 시즌4 리뷰&전시즌비교,https://www.youtube.com/watch?v=dn1-7MRtOKI,9095,2020-04-10,0:05:52,
30,수분&미백을 한번에?! JM솔루션 액티브 버드네스트 더블 앰플 프라임 리뷰,https://www.youtube.com/watch?v=DQ7Y13S20CA,1850,2020-04-06,0:01:27,
31,얼루어 에코특집! 성분도 착한 화장품 리뷰,https://www.youtube.com/watch?v=Gk6DDeVEiEg,1624,2020-03-31,0:04:42,
32,[트미챗19] 뷰스타 콩슈니의 TMI19 - 셀프뷰티 유니콘 프라이머를 사용해야하는19가지이유,https://www.youtube.com/watch?v=1yPAs5GtUHY,1833,2020-03-23,0:02:31,
33,2020년 상반기 가장 핫한 마스크팩 4종리뷰 (얼루어x콩슈니),https://www.youtube.com/watch?v=6liLGlSR4Cg,2323,2020-03-09,0:05:02,
34,[Korean eye makeup tutorial] 또렷하게 이목구비 살려주는 한국식 아이메이크업 튜토리얼 (잇츠스킨x콩슈니),https://www.youtube.com/watch?v=u03n_IqsU20,1310,2020-02-28,0:05:25,
35,2020년 뷰티 트렌드 & 뷰티키워드 & 기대되는 뷰티템,https://www.youtube.com/watch?v=LdwTGeudOY4,2534,2020-02-26,0:07:40,
36,"[뷰티탐구생활] 환절기 민감피부 스킨케어 솔루션 (feat.비브 거듭세럼,거듭크림)",https://www.youtube.com/watch?v=7OqpebS9fe8,1415,2020-02-25,0:06:48,
37,"뷰티Q&A 콩슈니의 뷰티고민상담 - 유수분밸런스,화장밀릴때,피부건조할때",https://www.youtube.com/watch?v=95boJp2RDuw,1211,2020-02-14,0:05:25,
38,미세먼지 많은 날 스킨케어~메이크업루틴 - 케어투베어 with셀프뷰티,https://www.youtube.com/watch?v=7Q7v75qxc1s,1250,2020-02-07,0:04:24,
39,[Hair Care] 2020년 기대되는 헤어템&헤어관리법 추천,https://www.youtube.com/watch?v=85LwqXRgiG8,1378,2020-01-22,0:06:28,
40,화장빨 잘받는 꿀팁 5가지!,https://www.youtube.com/watch?v=31lvbv3Vvqg,1378,2020-01-22,0:04:37,
41,홈쇼핑 화장품! 핫한 뷰티제품 BEST5 검증리뷰 (HomeShopping cosmetics review),https://www.youtube.com/watch?v=3Jam339ViGU,2324,2020-01-02,0:07:59,
42,3초 스킨케어! 미스트맛집 투투오투 유수분 밸런스 스프레이 세럼,https://www.youtube.com/watch?v=sXxtttpDZ-c,1437,2019-12-19,0:09:43,
43,[Beauty Vlog]  더넥스트뷰티 뷰티페스타 브이로그 - 여성동아x롯데백화점 by.뷰티리포터콩슈니,https://www.youtube.com/watch?v=00hKdOtbJWU,1015,2019-12-11,0:07:30,
44,비건화장품 아떼 비건립밤 5종 전색상 발색리뷰 (athe AUTHENTIC LIP BALM ),https://www.youtube.com/watch?v=jfv4sKxortA,8412,2019-11-26,0:03:24,
45,3STEP 바디케어 루틴 - 건조한 겨울철 속부터 채워주기!,https://www.youtube.com/watch?v=1gBdlLHLxDY,1426,2019-11-25,0:04:01,
46,sns 핫템 욕세럼 검증! 네시픽 뉴트리션 허브 오리진 세럼 2주사용후기,https://www.youtube.com/watch?v=oLzUFBcERLc,4918,2019-11-21,0:05:10,
47,allure스페셜 헤어&바디 추천템5,https://www.youtube.com/watch?v=-KqAcm15sdM,1329,2019-11-18,0:05:13,
48,피부 죽은세포 자가진단TEST & 랄라블라 세포팩 추천!,https://www.youtube.com/watch?v=0Z1_ElXN8rM,3419,2019-11-06,0:06:27,
49,겨울 보습크림 200%활용법 (feat.비주얼 핑크알로에 글로우 모이스처 크림),https://www.youtube.com/watch?v=L6csOUHGJXw,1724,2019-11-03,0:06:21,
50,[뷰스타마켓] 환절기 보습! 착한성분으로 똘똘뭉친 보습 최강템 추천!야다 선인장보습세트,https://www.youtube.com/watch?v=GA9_TgReyBI,3150,2019-10-23,0:04:45,
51,[1분리뷰] 맥 신상 음영섀도우 8종발색 & 가을 섀도우 꿀조합,https://www.youtube.com/watch?v=Ye4WdqA8-qc,6462,2019-10-21,0:00:58,
52,배가본드 속 고해리 수지 데일리메이크업vs짝남 메이크업 룩 분석 (얼루어x랑콤x콩슈니),https://www.youtube.com/watch?v=-kjvjhJH9vg,4213,2019-10-03,0:03:08,
53,에스티로더 컴퍼니즈 코리아 유방암캠페인 (핑크리본캠페인) 행사 Vlog & 핑크리본에디션,https://www.youtube.com/watch?v=iBQI_kBmVFc,1317,2019-10-03,0:05:12,
54,네이버 오늘뷰티 탐구생활 Naver Obuty,https://www.youtube.com/watch?v=v5rTK8flk8U,1325,2019-08-28,0:06:58,
55,"에스테틱 가지않고, 집에서 셀프 뷰티케어하기 (얼루어x콩슈니)",https://www.youtube.com/watch?v=CX0U7BZTy_I,1312,2019-08-28,0:08:55,
56,시중 핫한 패드 종류별 비교 (토너패드vs필링패드vs클렌징패드),https://www.youtube.com/watch?v=_3S5Hou05J0,4780,2019-08-22,0:04:46,
57,[1분리뷰] 이렇게 큰 마스크팩이?! 코코스타 롱부츠팩 검증리뷰 (KOCOSTAR LONGBOOTS FITTING PACK),https://www.youtube.com/watch?v=OSD9Qk8UizY,1391,2019-08-21,0:01:28,
58,"컬러렌즈의 모든것! 끼는법,보관법,앞뒤구분,세척법,추천,후기 - 뷰티탐구생활 컬러렌즈편",https://www.youtube.com/watch?v=7Z_lZT_C8ZU,1890,2019-06-26,0:02:25,
59,쉽고 간편한 역대급 발각질제거기 추천!! (집에서 발 각질제거 간편하게하기),https://www.youtube.com/watch?v=ovvCWhkWWh4,18006,2019-06-24,0:02:16,
60,초미니립스틱 비주얼 립캡슐 미니샤인 캡슐립스틱 리뷰♥,https://www.youtube.com/watch?v=6dLy54nmOOA,3070,2019-06-12,0:02:26,
61,자주쓰는 상황별 토너 추천&리뷰 (토너6종비교),https://www.youtube.com/watch?v=MViSWY2_AvQ,2684,2019-06-03,0:04:33,
62,결혼식 하객 메이크업 (콩슈니x랑콤x얼루어코리아),https://www.youtube.com/watch?v=mztDuzg3Qe4,1613,2019-05-09,0:03:31,
63,"(선크림 비교,추천) 진화하는 선케어! 자외선차단제 7종비교 (allure KOREA x 콩슈니)",https://www.youtube.com/watch?v=UAbnTnnclJA,1246,2019-05-02,0:09:11,
64,환경을 생각하는 에코 뷰티 브랜드&제품추천! (allure x 콩슈니),https://www.youtube.com/watch?v=NvBdiECOsPk,3029,2019-04-03,0:06:19,
65,"[V log] 제주도 여행지,맛집 제주화장품 추천브이로그 in JEJU",https://www.youtube.com/watch?v=7Ax8-u-deRU,1592,2019-02-18,0:09:50,
66,"임블리 블리블리 인진쑥 에센스 구매후 실제사용 솔직후기,언박싱 +워터에센스 활용법",https://www.youtube.com/watch?v=K9kVCh-_nVc,2753,2019-02-05,0:13:20,
67,[뷰티꿀팁] 미세먼지 심한날 아침에 사용하는 뷰티템 BEST4,https://www.youtube.com/watch?v=2YY5aRAGJJw,1710,2019-01-27,0:02:37,
68,지인들이 추천한 올리브영아이템 쇼핑하울 (Olive young haul),https://www.youtube.com/watch?v=oRB7EUvd-fE,2078,2019-01-08,0:03:47,
69,[GRWM] 2019 트렌드컬러 리빙코랄 메이크업 feat.2019 신상화장품,https://www.youtube.com/watch?v=-TZFenS7xGM,2300,2019-01-02,0:18:47,
70,뷰티도서 9권리뷰 뷰티책추천! Beauty book review,https://www.youtube.com/watch?v=lZFClFaWfdo,6022,2018-12-31,0:11:46,
71,"신개념 기초라인, 울트라브이 이데베논 에이지 리터닝 프리미엄 기초세트 사용법부터 리얼후기",https://www.youtube.com/watch?v=Jw0OSNjI63A,4169,2018-12-17,0:14:22,
72,"구찌 GG 마몬트 마틀라쎄 숄더백 리뷰 (해외에서 명품쇼핑,희귀템득템,핑크백)",https://www.youtube.com/watch?v=oBauUeSoszY,12388,2018-11-27,0:05:17,
73,가을 환절기 스킨케어 루틴 & 추천템 (같이준비해요) Skin care Get ready with me,https://www.youtube.com/watch?v=f7H5BH7cFZw,1248,2018-11-01,0:14:25,
74,다이소 할로윈용품 리뷰. 상처스티커 자연스럽게 붙이기. 10초만에 할로윈분장하기,https://www.youtube.com/watch?v=lxEvn7FIErE,1512,2018-10-29,0:04:19,
75,"샤넬 신상립스틱 6종 리뷰 (루쥬 알뤼르 리퀴드 파우더 마뜨,루쥬 알뤼르 벨벳 마뜨)",https://www.youtube.com/watch?v=3R6bNiYJ6hc,10509,2018-10-26,0:05:55,
76,[제품명 모르고 리뷰하기] 홀리카홀리카 레스온스킨 미셀라 클렌징 워터 리뷰 (블테part2),https://www.youtube.com/watch?v=wYRilQy8_k4,557,2018-10-25,0:06:57,
77,[제품명 모르고 리뷰하기] 바이오더마 하이드라비오 H2O 클렌징워터 리뷰 (블라인드테스트part2),https://www.youtube.com/watch?v=lMwfG1NrBVA,1163,2018-10-25,0:06:10,
78,[제품명 모르고 리뷰하기] 라로슈포제 미셀라 클렌징워터센시티브 (블라인드테스트 part2),https://www.youtube.com/watch?v=GNzLMLftNho,1020,2018-10-25,0:07:52,
79,[제품명 모르고 리뷰하기] 정샘물 클린 스타트 디톡씨드 클렌징 워터 리뷰 (블라인드테스트part2),https://www.youtube.com/watch?v=tEor0_AUKEo,112,2018-10-25,0:06:38,
80,[제품명 모르고 리뷰하기] 네오젠 더마로지 리얼 시카 미셀라 클렌징워터 리뷰 (블라인드테스트part2),https://www.youtube.com/watch?v=rLB4sd05ibg,415,2018-10-25,0:08:05,
81,아침에 부은얼굴 NO! 얼굴붓기 빼기,https://www.youtube.com/watch?v=9vQJRin73aY,2452,2018-10-23,0:00:49,
82,Get Ready with me with Rojean (in Philippines) 필리핀에서 겟레디위드미,https://www.youtube.com/watch?v=vl0hzOjHubU,217,2018-10-22,0:16:57,
83,바비브라운 럭스매트립 스페셜기프트 리뷰 BOBBI BROWN Luxe Matte Lip color,https://www.youtube.com/watch?v=2dTOiXhT7lk,9182,2018-08-30,0:02:58,
84,콩슈니의 블라인드테스트 - 클렌징워터 5종 비교 리얼후기,https://www.youtube.com/watch?v=-66L-CHZXfk,333,2018-08-20,0:19:12,
85,"폰즈 비비파우더 사용법,직구후기 PONDS magic powder BB review",https://www.youtube.com/watch?v=YQwFb6rPLsI,68092,2018-08-06,0:12:43,
86,페미닌케어. 여성청결제 종류.사용방법.비교.후기 Feminine care talk (feat.뷰티방송작가 강이슬),https://www.youtube.com/watch?v=FiDfu63Tlb8,2320,2018-07-30,0:21:26,
87,"Night Skincare Routine in Hotel,Philippines 출장가서 호텔 나이트케어루틴 in필리핀출장 KDRESSER",https://www.youtube.com/watch?v=ZFZXQUefQU8,642,2018-07-26,0:17:51,
88,BT21 cosmetics review (BTS' BT21 화장품 리뷰),https://www.youtube.com/watch?v=kf8Dq4BQsFI,11428,2018-07-06,0:15:55,
89,여름철 유분잡는 수분케어 - 메이크업 오래 유지하는법,https://www.youtube.com/watch?v=uLFyxVHBXVw,2041,2018-06-26,0:03:58,
90,[ENG sub] K beauty cosmetic Trend - K뷰티 화장품 트렌드,https://www.youtube.com/watch?v=_KnkLIes-Xk,2346,2018-06-25,0:08:27,
91,월드컵 응원 Vlog + 붉은악마 레드포인트 메이크업,https://www.youtube.com/watch?v=pnCoJwWUonM,498,2018-06-22,0:00:59,
92,"[ENG sub] 필리핀 화장품,왓슨스 화장품 하울! Philippine's Cosmetics & Watsons Shopping HAUL -KONGSUENi",https://www.youtube.com/watch?v=KGM6xd7fP4E,2473,2018-06-21,0:11:44,
93,Anti-aging Tips Rojean&Kongsueni in Philippines (KDRESSER Kbeauty Project),https://www.youtube.com/watch?v=ANhiUT3pab8,235,2018-06-15,0:05:06,
94,(ENG sub) [1minute TIP 1분팁] 자외선차단 제대로하는 꿀팁! Sun protection TIP,https://www.youtube.com/watch?v=9epCKvS6MqI,236,2018-06-07,0:01:00,
95,[1분리뷰] AHC 더에스테유스세럼을 써야하는 31가지 이유 (31세럼),https://www.youtube.com/watch?v=L3R1Bh3xiYw,432,2018-05-28,0:00:53,
96,홀리카홀리카 스윗페코에디션 전제품리뷰&언박싱 HOLIKA HOLIKA sweet peco edition review,https://www.youtube.com/watch?v=QUt7wrdbbOc,5554,2018-05-04,0:16:49,
97,알로에수딩젤 사용법부터 활용팁10가지 - 콩슈니'뷰티탐구생활 Aloe soothing gel,https://www.youtube.com/watch?v=RjKbI1SHUEk,183710,2018-04-26,0:03:47,
98,5년차 뷰티블로거의 작업실&화장대 공개 (powder room&work room tour),https://www.youtube.com/watch?v=FG4HnMvRikk,1405,2018-04-17,0:05:28,
99,벚꽃놀이 봄 메이크업 🌸💕 Spring' Cherry Blossom Makeup tutorial (콩슈니Kongsueni),https://www.youtube.com/watch?v=zraF8iT9Jr8,783,2018-04-04,0:03:45,
100,LANCOME L'ABSOLU LACQUER Review랑콤 압솔뤼 에나멜 라커 515.378.134 발색리뷰,https://www.youtube.com/watch?v=0H9qTwFbrc0,8403,2018-03-29,0:00:58,
101,"미세먼지,황사 클렌징루틴,주의점,추천템 Cleansing TIP of fine dust",https://www.youtube.com/watch?v=DUw8PuliuBA,531,2018-03-20,0:00:59,
102,"민감성피부 썬크림추천 BEST5 (화해랭킹선크림,자극없는 데일리선크림 리뷰)",https://www.youtube.com/watch?v=vbphACwuqv8,19295,2018-02-26,0:10:10,
103,50대엄마와 뷰티토크하기 (Beauty Talk with Mom),https://www.youtube.com/watch?v=FNxFdJXdJa8,716,2018-02-18,0:15:36,
104,skincare GRWM 건조함 극복하는 겨울보습 나이트케어,https://www.youtube.com/watch?v=o0nnXQckdew,803,2018-02-04,0:09:59,
105,"워너원립밤(하성운립밤) 이니스프리 마이립밤 개봉후기,리뷰 wanna one lip barm review",https://www.youtube.com/watch?v=K3B8vj5QX4A,6193,2018-01-30,0:11:09,
106,"뷰티탐구생활3 클렌징의모든것 원리,사용법,제품비교,추천 All about Cleansing",https://www.youtube.com/watch?v=ldfcfO8DnE0,612,2018-01-25,0:10:29,
107,클렌저없이 물로만 클렌징하기! sns핫템 폴메디슨 페이스서클 클렌징타올 구매함 솔직후기 only water !!  cleansing,https://www.youtube.com/watch?v=GCuNAlZWftE,12937,2018-01-15,0:11:23,
108,올리브영 쇼핑하울 숨겨진 히든템찾기 8종리뷰 olive young haul,https://www.youtube.com/watch?v=7B5v8VKHVew,2457,2017-12-29,0:05:38,
109,겨울 혹한기 모닝스킨케어루틴 (feat.2017공병&베스트템) Winter morning skin care routine,https://www.youtube.com/watch?v=lh8G2RqzYOQ,1291,2017-12-28,0:03:59,
110,KONGSUENi's Vapp Channel OPEN!!! 콩슈니 브이앱채널 오픈,https://www.youtube.com/watch?v=ChKUDoi2DEM,235,2017-12-03,0:00:51,
111,"뷰티탐구생활#2 오일편 - 페이스오일활용법,고르기,추천템 All about Facial Oil",https://www.youtube.com/watch?v=k3UE1Xj6yeA,1575,2017-11-28,0:04:57,
112,화제의 장미향 화장품 종류별 후기 (로즈향덕후 모여라!!) rose cosmetics item review,https://www.youtube.com/watch?v=7sVYGZ0jr9w,3369,2017-11-23,0:03:15,
113,뷰티탐구생활#1 크림고르는법 크림종류8종비교,https://www.youtube.com/watch?v=C5LrFr-5BZ4,603,2017-11-20,0:03:49,
114,"가을겨울, 헤어&바디케어 보습솔루션 Q&A 및 추천템",https://www.youtube.com/watch?v=kOFNydzc6sg,565,2017-11-08,0:03:42,
115,글로벌 메이크업아티스트에게 메이크업 수정받기 (지방시 신라면세점팝업스토어에 가다),https://www.youtube.com/watch?v=LJ0cBGgXRTk,1411,2017-10-26,0:06:24,
116,피부과 가지않고 시술처럼 홈케어하기 with Allure,https://www.youtube.com/watch?v=LvQICX7imVg,11487,2017-10-23,0:04:16,
117,얼루어 베스트오브뷰티 수상작 리뷰 - 기초케어편,https://www.youtube.com/watch?v=4-JGXfAiw64,283,2017-10-12,0:02:58,
118,"다이소 0720 2천원화장품 저렴한이유 (전제품 전색상 솔직리뷰,장단점)",https://www.youtube.com/watch?v=3hHs8RbjrMs,83222,2017-08-11,0:04:54,
119,"뷰티프로그램 ""스타일뷰티"" 뷰티크리에이터 콩슈니 작업실 룸투어,사진빨 잘받는 청순녀메이크업",https://www.youtube.com/watch?v=rt9bHQlrnLk,957,2017-08-03,0:13:22,
120,지속력 높이는 여름 베이스 메이크업 30초꿀팁 - 쿠션사용법 (feat.셀라피 아기토닝CC쿠션),https://www.youtube.com/watch?v=B5UwfhNibaY,4073,2017-07-13,0:00:39,
