,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,롱박사랑 온천...♨️,https://www.youtube.com/watch?v=AZrd9vddKnk,1464,2023-09-17,0:10:59,
1,친동생에게만 살짝 알려준 바디케어 아이템 😶‍🌫️| 헤어템 | 바디템 | 공병템 | 바디워시 추천 | 헤어케어 추천,https://www.youtube.com/watch?v=UUM7wQvECSg,2053,2023-08-31,0:10:29,
2,롱박사랑 후쿠오카...,https://www.youtube.com/watch?v=rfdmFyaJ2n0,2841,2023-08-28,0:15:01,
3,없으면 안돼 ❌가방안 필수품 🤍 저렴이 잘샀템 최초공개🚒🚒🚒 립오일 | 향수 | 핸드크림 | 신발 | 목걸이 | 나시 | 헤어버터,https://www.youtube.com/watch?v=THmqpB9KufA,3876,2023-08-14,0:10:29,
4,보라카이에서 생긴일...part 3 마지막 날🤍✈️,https://www.youtube.com/watch?v=GkW8PsXB5jk,4628,2023-07-23,0:09:01,
5,보라카이에서 생긴일....part 2 (진지한 얘기 있음),https://www.youtube.com/watch?v=AlwLtKLDxDw,4546,2023-07-02,0:07:19,
6,보라카이에서 생긴일....part 1,https://www.youtube.com/watch?v=q4Alsl6aV0I,4705,2023-06-24,0:09:23,
7,올영세일 막차타세요! 👀이거 없이 못살아템 👋🏻 안보면 후회...✨,https://www.youtube.com/watch?v=4U-fWJOR-pA,3396,2023-06-05,0:07:00,
8,보라카이에서 인어공주 메콥🥥🌴🤍✨,https://www.youtube.com/watch?v=NRcjOBLXJjQ,3996,2023-06-03,0:10:32,
9,여행갈때 뭐입지..? 같이 준비물 챙겨요✈️,https://www.youtube.com/watch?v=HQJf3aDsZEA,4180,2023-05-27,0:08:15,
10,궁금하셨을 모든것...🖤,https://www.youtube.com/watch?v=J54_ni0j6ro,49606,2023-05-20,0:08:09,
11,똥손이지만 스모키는 하고싶어~~♡( ૢ⁼̴̤̆ ꇴ ⁼̴̤̆ ૢ)~ෆ♡,https://www.youtube.com/watch?v=96JJy4Lqa_0,3061,2023-05-14,0:07:07,
12,우울할땐 이 영상을,https://www.youtube.com/watch?v=wm4k76CYc2Y,2654,2023-05-08,0:02:36,
13,시험기간엔 편하고 힙한 y2k 룩 가보자고~~~(feat.와이드팬츠 코디법)ㅣ스컬프터ㅣ유랜ㅣ러브이즈트루,https://www.youtube.com/watch?v=qa5fECtUbzU,5119,2023-04-24,0:12:02,
14,인생 첫 프로필 사진 찍었어요오~~💕🥰 사진 이뿌게 잘 나오는 꿀팁 ❣️피부관리| 네일아트 | 포즈 | 의상 | 컨셉,https://www.youtube.com/watch?v=zfnm5VRyUD0,3401,2023-04-16,0:06:57,
15,끊임없이 먹는 47kg 유지어터의 기록,https://www.youtube.com/watch?v=nuNvJEiwTq0,12204,2023-04-10,0:10:05,
16,서울숲 신나게 간 여자의 브이로그,https://www.youtube.com/watch?v=9h85ySbwYi0,7019,2023-04-03,0:10:07,
17,언니랑 연남동 데이트 가실~~?💚|연남 vlog |제스티살룬|빈티지샵|은행골|향수만들기,https://www.youtube.com/watch?v=t4IBGCgWC14,5593,2023-03-25,0:06:58,
18,신학기에 패디과라고 소문나는 유니크 봄옷 하울 / 샤넬 / 캘빈 /오호스 /h&m,https://www.youtube.com/watch?v=o5YZX0X9ydM,7917,2023-03-18,0:10:45,
19,바다 보러갈래?,https://www.youtube.com/watch?v=IQIcn5Bf6XA,3849,2023-03-10,0:05:46,
20,"갓생 VLOG 🫧🤍💧배스밤,괄사 마사지, 운동",https://www.youtube.com/watch?v=t7REyA57BrM,10970,2023-02-28,0:13:02,
21,유니크한 나만의 분위기 찾고싶은 사람 손! 🙋🏻‍♀️🙋🏻🙋🏻‍♀️ 봄옷 장바구니 털기 😈💰| 디젤 | 혜인서 | 산산기어,https://www.youtube.com/watch?v=f2G4JLwReeA,5683,2023-02-19,0:15:16,
22,H&M 쇼핑 고고링,https://www.youtube.com/watch?v=nLz-cDElGrs,7809,2023-02-06,0:10:52,
23,"붕어빵,감기,꽃, 그리고...겨울이었다",https://www.youtube.com/watch?v=c-IKXJujEDc,7050,2023-01-27,0:15:32,
24,제니 + 뉴진스 요즘 모두가 하고다니는 헤어포인트 🎀💕,https://www.youtube.com/watch?v=UG-aJZYyXuI,5860,2023-01-15,0:14:55,
25,New jeans (뉴진스) - Ditto cover by 하롱롱,https://www.youtube.com/watch?v=ZX4Yj3g1DPY,14064,2022-12-31,0:03:40,
26,반짝 반짝 빛나는 연말 메이크업✨❄️,https://www.youtube.com/watch?v=630pUZuMi0k,5459,2022-12-22,0:12:33,
27,내가요즘 자주신는 신발&아이템들 소개｜어그플랫폼 | 노스페이스 숏패딩 | 더 오픈 프로덕트 | 미스치프 |,https://www.youtube.com/watch?v=y2PK4oJbQXg,9136,2022-12-11,0:09:14,
28,미리 메리 크리스마스 VLOG 🎄🌟🎅ㅣ크리스마스 인테리어ㅣ집꾸미기ㅣ일상브이로그ㅣ,https://www.youtube.com/watch?v=TF1ITds67ps,7067,2022-12-04,0:14:21,
29,친동생이 해준 인스타st 필터 메이크업💕앙큼 발랄 겨울요정❄️ ♡✧。 (⋈◍＞◡＜◍)。✧♡,https://www.youtube.com/watch?v=Tmx-lgnHA9w,5496,2022-11-20,0:08:44,
30,이번 겨울 당신의 분위기를 확 바꿀 목걸이✨🤍 아몬즈|센티멍|마마카사르|넘버링,https://www.youtube.com/watch?v=jCYfMzRp4OA,4524,2022-11-13,0:08:50,
31,번호 4번 따인 홍시 메이크업을 해보자,https://www.youtube.com/watch?v=zcT_6h8rmgY,13242,2022-11-05,0:11:03,
32,갓성비 데일리룩 ❤️👉🏻들어오십쇼👈🏻|니트| 겨울 아우터 | 후아유|,https://www.youtube.com/watch?v=mLzSQ-rrZiA,9801,2022-10-24,0:07:46,
33,나에게 무슨일이...? (feat.폴더폰 보름차),https://www.youtube.com/watch?v=JtnZXYnoKhE,19896,2022-10-22,0:12:59,
34,기분이 안좋을때는 롱롱이를 보며 멋진 아이템을 따라해보세요! ☆,https://www.youtube.com/watch?v=eCmvCHMNY-s,9833,2022-10-16,0:15:03,
35,폴더폰 쓰는 유튜버,https://www.youtube.com/watch?v=fC46Jv6VsEs,151085,2022-10-09,0:09:56,
36,2022년 9월 24일 영상일기 📘📕📗📒,https://www.youtube.com/watch?v=uq4_y4-b5bY,8896,2022-09-24,0:12:20,
37,"이건 못 참지..🍒 저 그냥 여기서 살래요🥹끄라비 여행 vlog🇹🇭 태국 여행 마지막탄✨ 태국 힐링코스 추천, 천국같은 바다에서 🌊",https://www.youtube.com/watch?v=R1X_J5u2YbA,35934,2022-09-10,0:19:39,
38,Vlog🇹🇭 예쁜애 옆에 예쁜애들이랑 방콕 브이로그 #1✈️ | 카오산로드 | 21그랜드 센타라 호텔 | 1일1마사지 🪷 |,https://www.youtube.com/watch?v=ypfhsqRMDbc,12778,2022-08-27,0:08:41,
39,하롱롱의 속옷을 파헤쳐보자 👙🫦💗🍑,https://www.youtube.com/watch?v=CoFS0DGK_XM,18624,2022-08-20,0:06:59,
40,방콕갈준비 같이 해줘...yo 두근두근 태국여행 (1탄 🇹🇭),https://www.youtube.com/watch?v=NufB5kjWDFw,9490,2022-08-07,0:06:40,
41,넘버링 팝업 GRWM| 피부관리법| 나이트루틴| 모공관리법,https://www.youtube.com/watch?v=3t4opw9goNo,7237,2022-06-02,0:09:55,
42,요즘 MZ들 뭐입음 ? 🫠 (feat.초여름 조거 룩북 ),https://www.youtube.com/watch?v=7SBOwH_LAFQ,12944,2022-05-14,0:08:01,
43,"빈티지, 이렇게만 입으면 성공!!✨❤️ 빈티지 하울(세컨핸드)",https://www.youtube.com/watch?v=7H53Ei3S61Y,6634,2022-05-07,0:13:56,
44,별이 된 냥냥이에게,https://www.youtube.com/watch?v=YQ9UlYKwDNg,25430,2022-04-23,0:12:05,
45,"요즘 핫한 브랜드들 전부 집합시킨 ""봄"" 가방 들어 ""봄""🌸 (feat.마지셔우드,오소이,플리즈 프로젝트,프루아,폴뉴아)",https://www.youtube.com/watch?v=pCvCdfXT9Nk,36710,2022-03-20,0:11:02,
46,요즘 이 빈티지 샵이 핫하다던데 ?,https://www.youtube.com/watch?v=2o2OUdxno1c,17514,2022-01-30,0:09:48,
47,인스타 인생샷 건지는법✨/우당탕탕 크리스마스 브이로그🎄(feat.쭈이),https://www.youtube.com/watch?v=A2DH4N2vLGY,18584,2021-12-23,0:07:23,
48,웜?쿨? 그것이 문제로다...💕(feat.퍼스널컬러 체형 진단),https://www.youtube.com/watch?v=C3CBJ6abjXo,10645,2021-12-04,0:07:56,
49,내가 정말 애정하는 아이템들 소개 〰 👜🕶🧣H&m｜넘버링 ｜ 아모멘토 ｜ 젠틀몬스터,https://www.youtube.com/watch?v=yUdoacxR7MY,20505,2021-11-13,0:14:27,
