,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,언니공식 l 바를 때 마다 인스타 디엠 폭발함!!! 언니들의 최애템 메이크업 대공개 l 룸메이트,https://www.youtube.com/watch?v=XbKav-KCiho,65198,2020-03-19,0:06:30,
1,언니공식 l 여자들이 좋아하는 남자 소개팅 패션은? (feat. 댄디룩/ 스트릿룩/ 제복)  l 룸메이트,https://www.youtube.com/watch?v=UysgmkFNW0w,21929,2020-03-05,0:08:15,
2,애드립l 코로나 19 대비 10대들이 생존 가방을 싸본다면???  l 룸메이트,https://www.youtube.com/watch?v=5HJU_QyL_Ps,18575,2020-02-29,0:07:59,
3,애드립 l 인생샷 건지는 10대의 인스타 셀카 보정법 [10대가 20대한테 인스타 셀카 보정해준다면]  l 룸메이트,https://www.youtube.com/watch?v=xhmCLapseVQ,961097,2020-02-22,0:08:42,
4,언니공식 l 말랑말랑 거품 재질 미쳤다 ㄷㄷ 바디워시 하나로 제모부터 발 닦아주기 l 룸메이트,https://www.youtube.com/watch?v=WJtrcXQaObA,596940,2020-02-20,0:08:00,
5,언니공식 l 인간 초콜릿 아니야?! 발렌타인데이 3색 초콜릿 메이크업   l 룸메이트,https://www.youtube.com/watch?v=oqBSTbpbo64,40696,2020-02-13,0:05:53,
6,"언니공식 l 인기웹툰 '바른연애길잡이' 여주인공 메이크업 해봄! [유미의 세포들,바른연애길잡이,간 떨어지는 동거] l 룸메이트",https://www.youtube.com/watch?v=58_UeyoU0MM,84064,2020-02-06,0:07:15,
7,애드립 l 등교할 때 코 피어싱 가능? 찐고딩 패피들의 교복 코디 전쟁🔫 l 룸메이트,https://www.youtube.com/watch?v=swqTjt2L060,31423,2020-02-01,0:06:05,
8,언니공식 l 미스터트롯 패러디 유산슬 합정역 5번 출구 도전?! l 룸메이트,https://www.youtube.com/watch?v=mu1x-_iitQQ,11118,2020-01-30,0:07:09,
9,2만원도 안되는 가격으로 나만의 핸드폰케이스&에어팟 케이스&다이어리 꾸미는 법 l 룸메이트,https://www.youtube.com/watch?v=dvmllbwV-aA,51648,2020-01-28,0:07:51,
10,언니공식 l 아이라인은 3줄 아라 아니면 취급 안함!! 틱톡 일진 메이크업 해본다면?  l 룸메이트,https://www.youtube.com/watch?v=KebRuN6LQTA,164851,2020-01-23,0:08:23,
11,언니공식 l 베스킨라빈스 최애맛처럼 메이크업 해봄! l 룸메이트,https://www.youtube.com/watch?v=oPVOAkODJQk,101746,2020-01-04,0:06:35,
12,남매공식 l 오이를 얼굴에 왜 문질러요....? 조선시대 규수 vs 평민 메이크업 해봄 l 룸메이트,https://www.youtube.com/watch?v=4T1c0Nza4t4,99410,2019-12-07,0:07:55,
13,남자친구한테 ㅋㄷ을 팔아보았습니다.... 몇 개 살래??? ㅋㅎㅋㅎ l 룸메이트,https://www.youtube.com/watch?v=C_HX5842Fco,34292,2019-12-03,0:11:36,
14,남매공식 l 인생 웹툰 속 주인공을 직접 드라마 가상 캐스팅 해봄ㅋㅋㅋ [연애혁명 속 왕자림은  000이 딱임]  l 룸메이트,https://www.youtube.com/watch?v=Bevf8xmw39I,195975,2019-11-30,0:08:03,
15,남매공식 l 약혐주의;;  내 피부에 이런게 있다고??  클렌징 제대로 안하면 이렇게 됨 ㄷㄷ l 룸메이트,https://www.youtube.com/watch?v=XYbSjfCSrpA,124844,2019-11-26,0:10:01,
16,남매공식 l 예지 돌아온 기념! 디즈니 공주 메이크업 해본다면?  l 룸메이트,https://www.youtube.com/watch?v=AXbczhncvuY,105143,2019-11-23,0:08:47,
17,남매공식 l 야동 볼 때 친누나 or 여사친이랑 본다면 어떻게 될까? l 룸메이트,https://www.youtube.com/watch?v=-FBEqX81bZo,81569,2019-11-16,0:06:18,
