,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,두가지만 발라도 4가지 레이어링이 되는 신기한 스킨케어 리뷰!,https://www.youtube.com/watch?v=uN5omDlzrE0,13039,2022-03-29,0:05:32,
1,[구독자이벤트] 착한 성분에 순해서 안심! 피부타입별 올바른 선크림 선택하는 법,https://www.youtube.com/watch?v=C_L43RIvhvc,482,2022-03-26,0:07:34,
2,베이글 사먹으러 가려고 한 메이크업,https://www.youtube.com/watch?v=Ndb8xKLs1b8,416,2022-02-28,0:15:31,
3,"비대칭 얼굴, 5회 관리만에 얼마나 좋아질까?",https://www.youtube.com/watch?v=0zw00O8V_dE,336,2021-11-25,0:09:06,
4,스파 못가서 집에다 스파 차림! 내돈내산 셀프 모델링팩/ 입욕/ 마사지/  전문가용 피부관리템 추천 - 집콕 쇼핑러의 결제내역 털기,https://www.youtube.com/watch?v=T9_L-EdquWo,636,2021-08-07,0:15:45,
5,이마트 샴푸 구매기! 환절기 두피 밸런스 챙기는 법!,https://www.youtube.com/watch?v=x6HzLpujL2o,888,2021-03-23,0:03:00,
6,화보촬영 때 인생메이크업 해버림! 정말 자연스럽고 얼굴 느낌은 살리는 방법,https://www.youtube.com/watch?v=ZDwlGUU3BgM,485,2021-03-22,0:04:55,
7,갑자기 2년 전 도쿄여행👀 여행 가고싶은 분들 같이 보면서 힐링해요🙌,https://www.youtube.com/watch?v=hhBs_8ildV4,302,2021-02-25,0:11:16,
8,집게핀이 1500원? 도매 헤어 악세사리 마음껏 쓸어온 하울 (동대문 nyu.nyu/취향소나무),https://www.youtube.com/watch?v=_Gu4yOarorQ,2346,2021-02-17,0:05:47,
9,민감성 피부라면 꼭 알아야 할 클린뷰티 비건화장품 그리고 #더심플 한 스킨케어 추천템까지!,https://www.youtube.com/watch?v=7MDb2HmpBW4,465,2021-02-14,0:06:38,
10,"올겨울 버티기 건조와의 전쟁, 수분 가득템 리뷰!",https://www.youtube.com/watch?v=KANcbgvxwN0,333,2021-01-18,0:09:23,
11,"마스크가 쏘아올린 민감피부, 긴급 진정케어 DAY&NIGHT (볼빨간 민감러들 주목!)",https://www.youtube.com/watch?v=JqXN7bbnM6o,1052,2020-06-16,0:03:12,
12,속건조 완벽 뿌시기! 촉촉함을 위해 바르고 먹는것들,https://www.youtube.com/watch?v=8UDtM4GiLRU,1324,2020-03-29,0:04:22,
13,"2020 신상으로 스킨케어, 메이크업하기!",https://www.youtube.com/watch?v=ltuBEBXAoaY,1050,2020-03-05,0:09:23,
14,여행 때 가져간 파우치로 메이크업하기!,https://www.youtube.com/watch?v=7DqunaF5BS8,704,2020-01-21,0:05:05,
