,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,"eng) 벌써 9월이라고?🙊 한살 더 먹기 전, 지금 해야 하는 스킨케어루틴 | 진정관리 | 항산화관리 Skincare Routine",https://www.youtube.com/watch?v=1E5g4emuUXA,692,2023-09-25,0:09:51,
1,"eng) 피부 최악일때도 피부 좋은 것처럼💯 각질부각❌ 화잘먹 스킨케어, 선크림 | 화장 잘먹는법 | 화장 안뜨는법",https://www.youtube.com/watch?v=lXIUFiMNP6w,1143,2023-09-24,0:15:39,
2,eng) 홈케어 광인의 얼굴형&탄력을 위해 아침마다 하는 것들🍋 All about Morning Routine for Lifting,https://www.youtube.com/watch?v=PH0W5r4lCuI,2297,2023-08-31,0:15:33,
3,"eng) 스몰머니로 귀티나는 올드머니 스타일링🖤명품 없어도 할 수 있다! 참고할 셀럽, 브랜드, 필수템 | 클래식은 영원하다",https://www.youtube.com/watch?v=25xyDDf2h3g,3326,2023-08-05,0:14:31,
4,"eng) ootd vlog☀️여름조아 인간의 여름 데일리룩 코디( ˘ ³˘)♥ 실버샌들,화이트카고바지,실버 악세사리,올화이트룩",https://www.youtube.com/watch?v=0hT8TVgBYZI,1693,2023-07-29,0:14:59,
5,eng) 관리의 날 vlog🧖🏻‍♀️ 피부관리도 하고 운동도 하고 눈썹염색도 하고 Self Care Day | 혜봉HYEBONG,https://www.youtube.com/watch?v=E_NNuwjxBUA,2937,2023-07-17,0:27:28,
6,"eng) 직잭 Haul🛍 여름옷 100만원치 삼🛒 (-3kg 팬츠,여름기본템,레인부츠,여름니트,실버백+지그재그에 이런것도 있다고?)",https://www.youtube.com/watch?v=Bh5KifHDWSk,2227,2023-07-09,0:20:16,
7,"eng) 무신사 블프니까💖꾸꾸꾸 페스티벌룩 8가지 추천 | 네스티팬시클럽,러브이즈트루,데이즈데이즈,달링유어배드,낫띵에브리띵,레이스,타입서비스",https://www.youtube.com/watch?v=0wAaasFHdp4,2154,2023-06-28,0:12:41,
8,운동해도 안 없어지는 셀룰라이트😈 없애는 방법을 찾았다?!,https://www.youtube.com/watch?v=iXyyLiRw_9I,2135,2023-06-12,0:16:34,
9,eng) 얼굴형 그거 다 시술 아니에요? 그게 사실은요🌙찐 나이트루틴과 함께 말해드림 Night Routine | 혜봉HYEBONG,https://www.youtube.com/watch?v=BxDb_gHmAUA,7299,2023-06-03,0:21:07,
10,호떡 뒤집듯 직업을 뒤집는(?) N잡러 vlog🌸봄 모음집 Spring.zip,https://www.youtube.com/watch?v=7SVtUG7O9ms,1802,2023-05-20,0:14:58,
11,eng) 여름 오기 전에 준비해야 하는 것?! ☀️다이어트만 할게 아니야.. 여름철 제모 꿀템 ft.*** 모근제거기 | 혜봉HYEBONG,https://www.youtube.com/watch?v=_sydnJlGGqY,2584,2023-05-08,0:08:27,
12,eng) 자라 신상 폼 미쳤다🖤ZARA HAUL 지금부터 여름까지 쭈욱 입을래 | 혜봉HYEBONG,https://www.youtube.com/watch?v=hIMLM6jtDnk,9404,2023-05-07,0:13:19,
13,"eng) “너 센스있다” 소리듣는 10만원 이하 선물 추천 | 어버이날 부모님, 친구 카카오톡 선물하기 | 혜봉HYEBONG",https://www.youtube.com/watch?v=171Fr1npMUQ,8731,2023-05-06,0:16:12,
14,eng) 광고아님❗️얼굴형 극성수기 만들어준 마사지루틴💆🏻‍♀️ Massage Routine | 혜봉HYEBONG,https://www.youtube.com/watch?v=dWBEbVEDeLY,17721,2023-04-24,0:11:36,
15,eng) 볼패임? 옆광대? 이중턱? 이거 하나면 다 됩니다🥜 땅콩형 얼굴 탈출기 | 혜봉HYEBONG,https://www.youtube.com/watch?v=YmGMntJUWoE,531144,2023-03-31,0:11:09,
16,인조속눈썹 없이 햇님 속눈썹 만들기☀️ 토니모리 신상 틴트 | 쿨톤 데일리 메이크업 | 찐으로 효과본 속눈썹영양제 | 트위드에 어울리는 메이크업 Get Ready With Me,https://www.youtube.com/watch?v=Xr7Ql-lh2u0,3543,2023-02-26,0:16:49,
17,eng) 힙스터들은 다 갖고 있더라 그래서 나도 삼🎧 에어팟 맥스 언박싱 Airpods Max Unboxing,https://www.youtube.com/watch?v=EzeiZA5f1JY,2371,2023-02-11,0:06:04,
18,eng) 화장 잘먹는법 | 수정화장 꿀템 | 요즘 빠진 것들 | 나이트루틴 | 미술 수업하고 전시보고 | 24시간 브이로그 24hr vlog,https://www.youtube.com/watch?v=HQaUjH5fEbM,9804,2023-02-04,0:15:57,
19,"eng) 겨울부터 봄까지 쭉~입는 지그재그 Haul🛍 HIP한 최애 쇼핑몰 모음(릿킴,라룸,오도어,아쿠비클럽 등) 혜봉HYEBONG",https://www.youtube.com/watch?v=kio-q8_bU-g,9119,2023-01-28,0:12:15,
20,"eng) 친구들과 신년파티🎂릴레이 고요속의 외침 | 라이어게임 with 뽐니, 유즈, 이니, 디어제리",https://www.youtube.com/watch?v=p5P8wGRE-18,1745,2023-01-23,0:14:03,
21,eng) DAY&NIGHT✨12월 올영세일 추천! 데일리&홀리데이 메이크업 with 무지개멘션 전색상 발색,https://www.youtube.com/watch?v=z5qFvystoho,3653,2022-12-14,0:08:53,
22,"eng) 잠솔솔 오는 겨울밤 Night Routine 🌙피부 좋아지게 한 클렌징루틴 , 드로잉 ASMR",https://www.youtube.com/watch?v=0e4v05YFbks,6875,2022-12-05,0:17:52,
23,eng) 취미가 직업이 되었다 🎨 비전공자 미술인 이야기 Life Artist JJODAERO,https://www.youtube.com/watch?v=Ql7mzqUsbGI,2468,2022-12-05,0:03:39,
24,"eng) 시술❌ 홈케어 ⭕️! 따라만 하면 가로여백, 사각턱 뿌시는 생활꿀팁(붓기관리, 괄사 튜토리얼, 승모근 운동, 오버립 등)",https://www.youtube.com/watch?v=ixpZV1pm_cU,5987,2022-12-01,0:22:17,
25,"eng) 피부과 어디 다녀요? 옆광대, 사각턱 감추는 헤어스타일링? 성형 없이 야금야금 예뻐지는 법 몇가지☀️",https://www.youtube.com/watch?v=ZmOdEp4LAPk,5330,2022-10-29,0:17:23,
26,eng) 요즘 트렌드 다 쏟아부은 메이크업&깻잎머리 하는법 like that..뉴진스?👖💙 MZ Trend Makeup&Styling,https://www.youtube.com/watch?v=0gDl5gExFQ4,3399,2022-10-28,0:07:37,
27,eng) 깨끗하고 촉촉한 누디 메이크업 Fragrance Film ; Huxley | 혜봉HYEBONG,https://www.youtube.com/watch?v=yi7-C_HEjVE,3434,2022-09-19,0:03:29,
28,eng) 뉴진스 때문에 붙임머리..? | 매운고추도삭면 | 전시준비 | 자취일기 | Living Alone Diary ep3,https://www.youtube.com/watch?v=N70Q5JeEjW4,5547,2022-09-10,0:14:29,
29,vlog🪐가정용 인모드 후기를 곁들인.. | 좋아하는 사람들이랑 술먹고 축구하고 화장품 영업당하고(?) | 프로뷰튜버의 직구템 털기,https://www.youtube.com/watch?v=k28EAErr4_Y,7044,2022-08-23,0:18:54,
30,eng) 10분만에 작은 얼굴 만드는 괄사 마사지 풀영상 10min Gua Sha Massage Routine | 혜봉HYEBONG,https://www.youtube.com/watch?v=0Y-EC_pzvqc,21186,2022-08-14,0:12:07,
31,eng) vlog. 에어컨 없이 버텨내는 여름 | 미니GRWM | 한옥로망 제가 한번 이뤄볼게요🤍,https://www.youtube.com/watch?v=Wt-bQ2Uk1rg,4828,2022-08-07,0:11:37,
32,"eng) 하루에 10분! 얼굴 반쪽 만든 괄사 마사지법🌜괄사 하나로 얼굴부터 바디까지! 사각턱, 광대뼈 안녕~~ | 혜봉HYEBONG",https://www.youtube.com/watch?v=p8OeAbsgVPg,87773,2022-07-28,0:03:41,
33,eng) 축구하다 손이 부러졌는데요 오늘 당장 수술이요? Broken Finger Hospital Vlog | 혜봉HYEBONG,https://www.youtube.com/watch?v=9fHRr3OsOgI,17482,2022-07-14,0:10:09,
34,"eng) 광대뼈? 사각턱? 얼굴 반쪽 만든 얼굴형 관리법 (시술 추천, 부작용, 마사지) | 혜봉HYEBONG",https://www.youtube.com/watch?v=K-Z8qo0w3LU,477663,2022-07-03,0:11:59,
35,eng) 물올랐단 소리 500번 들은 요즘 맨날 하는 메이크업 My daily makeup routine | 혜봉HYEBONG,https://www.youtube.com/watch?v=AZVXlNAzqdc,15296,2022-06-12,0:15:53,
36,"GV70 전기차로 캠핑 | 전기매트, 전기그릴, 히터까지 틀어봄 | 노지도 괜찮겠는데..? Camping Vlog",https://www.youtube.com/watch?v=ujXvekjyksw,3312,2022-05-17,0:13:45,
37,eng) 우리집에.. 뭔가 들어왔다 Living Alone Diary..? 문생충 PARACITE,https://www.youtube.com/watch?v=ZAV83qdLCPc,2876,2022-05-07,0:09:55,
38,eng) 갓생 살려면 필요한 것은? Find My Morning Routine 나에게 딱 맞는 모닝루틴 찾기 | 혜봉HYEBONG,https://www.youtube.com/watch?v=9EUN6K-uRes,9460,2022-04-29,0:11:42,
39,eng) 이사를 했다 그런데.. | 자취일기 | 어떻게 집을 이꼴로.. | Living Alone Diary ep2,https://www.youtube.com/watch?v=oUMjY3Z8WOg,8052,2022-02-13,0:07:10,
40,eng) 비로소 혼자가 되었다 | Living Alone Diaries ep1 | 자취일기 | 사랑하는 성수동 안녕,https://www.youtube.com/watch?v=kxy10en33Vc,6500,2022-01-16,0:01:57,
41,eng) 또! 히피병이 와버렸다 I got a HIPPIE PERM?!?!? | 혜봉HYEBONG,https://www.youtube.com/watch?v=0HbA_zYziZY,5448,2022-01-09,0:03:49,
42,eng) THAT GIRL Morning Routines 건강하고 생산적으로 하루를 시작하는 법 | 혜봉HYEBONG,https://www.youtube.com/watch?v=76sus9Tf_GM,18019,2021-12-18,0:07:53,
43,"eng) Cozy Holiday Routine 정신없는 연말, 혼자만의 시간이 필요할 때 | 혜봉HYEBONG",https://www.youtube.com/watch?v=0MHHkYbs_OY,4739,2021-12-03,0:04:19,
44,ASMR No Talking 잠이 솔솔 오는 나이트 스킨케어 소리 Night Skincare | 혜봉HYEBONG,https://www.youtube.com/watch?v=Hv70xVrAXvg,5554,2021-12-02,0:07:15,
45,eng) Night Routine🌙 조곤조곤 수다 떨며 같이 잘 준비해요 | 혜봉HYEBONG,https://www.youtube.com/watch?v=tjPX0X9ucOs,22888,2021-11-20,0:08:41,
46,eng) grwm : 해킹썰 풀며 오랜만에 메이크업🍇쿨톤 심장 박살내는 인생로지립 | 혜봉HYEBONG,https://www.youtube.com/watch?v=qvMXT7NSXzU,7615,2021-11-13,0:21:18,
47,eng) ROOM TOUR🏠 여자 둘이 사는 체리몰딩 13평 구축 투룸 룸투어 | 혜봉HYEBONG,https://www.youtube.com/watch?v=nNCpMw8EzoE,9581,2021-11-07,0:17:37,
48,eng) 그림에서 제 심리상태가 보인다고요?🎨 미술심리상담 후기 +이벤트까지  | 혜봉HYEBONG,https://www.youtube.com/watch?v=5NbTSrG_agQ,1972,2021-10-27,0:12:56,
49,캐스퍼로 차박 캠핑.. 괜찮을까? +초보운전의 한달간 시승기 Casper Car Camping | 혜봉HYEBONG,https://www.youtube.com/watch?v=-BQtk30ZNng,9755,2021-10-24,0:09:23,
50,eng) Night Skincare : 바싹바싹 메마르는 환절기 나이트스킨케어🌙 헤어라인이랑 속눈썹케어까지! | 혜봉HYEBONG,https://www.youtube.com/watch?v=Y78zIWeWJlA,10426,2021-10-02,0:10:29,
51,eng) 새 카메라로 찍어본 vlog,https://www.youtube.com/watch?v=we-5xeoaaL4,3916,2021-09-19,0:12:36,
52,eng) 눈썹 탈색 하지마세요,https://www.youtube.com/watch?v=5fvBB5kjysk,56208,2021-09-06,0:03:46,
53,eng) 내 그림으로 포스터를 만들어보았다 Making a poster with my painting | 혜봉HYEBONG,https://www.youtube.com/watch?v=_Ibj34JzX60,5543,2021-08-25,0:05:31,
54,eng) 직장인이 되었는데요? 퇴사했습니다🙋🏻‍♀️ 3일간의 출근 브이로그 | 혜봉HYEBONG,https://www.youtube.com/watch?v=-s417s7WpC0,7063,2021-08-23,0:10:59,
55,summer OOTD🍋 여름동안 매일 입은 데일리룩 & 악세사리 | 혜봉HYEBONG,https://www.youtube.com/watch?v=0LiRk97YNfM,4057,2021-08-11,0:02:56,
56,eng) 초보운전자의 아이오닉5 시승기🚙디지털사이드미러? 그게 문제가 아니야.. | 혜봉HYEBONG,https://www.youtube.com/watch?v=6znuRPlK1wA,13851,2021-07-23,0:07:32,
57,"eng) 삶의 질 수직상승템⚡️ 나 이거 없이 못살아..살 안찌는 음료, 머릿결 좋아지는 꿀템  | 혜봉HYEBONG",https://www.youtube.com/watch?v=N5dgGvzEFjA,10461,2021-07-10,0:17:35,
58,eng) 여름철 스킨케어 추천 Summer Skincare #진정맛집 #겉뽀속촉 #쿨링구원템 | 혜봉HYEBONG,https://www.youtube.com/watch?v=vZ3UuQTJpGY,9758,2021-07-02,0:12:39,
59,vlog : 트와이스는 Alcohol-Free 나는 Alcohol-Full 맨날 취해~🥃 | 혜봉HYEBONG,https://www.youtube.com/watch?v=v56hGpQ_VGs,4314,2021-07-01,0:12:24,
60,자라 세일이다! 다들 이 영상보고 달려가시오🖤ZARA Haul | 혜봉HYEBONG,https://www.youtube.com/watch?v=usR-3gOvRjA,7467,2021-06-18,0:10:03,
61,감성캠핑 성지 차박vlog🏕강원도 평창 선너미목장 육십마지기 w.싼타페 | 혜봉HYEBONG,https://www.youtube.com/watch?v=ra0O5OOPkGI,6370,2021-06-08,0:17:56,
62,eng) grwm : 누가 내 얼굴에 형광등 켰어? 요즘 하는 겉보속촉 메이크업 | 혜봉HYEBONG,https://www.youtube.com/watch?v=dJjkybxw-vo,9631,2021-05-15,0:16:07,
63,"eng) Skincare Routine : 지쳐만 가는 요즘, 피부 컨디션 끌어올리는 틈새 케어 루틴 | 혜봉HYEBONG",https://www.youtube.com/watch?v=jk2goSk8l-c,27159,2021-05-08,0:06:39,
64,초보운전 vlog : 혼자서 서울마산 왕복 10시간 운전🚘가족들 태우고 여수까지! 투싼하이브리드 연비?! | 혜봉HYEBONG,https://www.youtube.com/watch?v=AL5uRWIb6co,14963,2021-05-05,0:14:22,
65,eng) 초보운전 vlog : 처음으로 혼자 운전을 해봤습니다 +노을이 예쁜 차박성지🚙 | 혜봉HYEBONG,https://www.youtube.com/watch?v=tRF_EA3KeXc,6457,2021-04-25,0:14:38,
66,eng) 첫운전 vlog : 왜 차가 뒤로 가..? 초보운전의 눈물 가득한 서울 드라이브 🚙 코나N라인  | 혜봉HYEBONG,https://www.youtube.com/watch?v=JnbfvtQeQxY,68080,2021-04-04,0:12:13,
67,eng) 친구집에서 하는 찐텐가득 GRWM&데일리룩🖤다이슨 에어랩 너 뭐야.. 뭐하는 물건이야 | 혜봉HYEBONG,https://www.youtube.com/watch?v=-U63JNEVDzE,20504,2021-03-20,0:14:22,
68,eng) GRWM : 이런 느낌은 어때? 폭풍수다 덜면서 꾸안꾸 메이크업 Simple Daily Makeup | 혜봉HYEBONG,https://www.youtube.com/watch?v=A9PH3ynLLR4,9466,2021-03-06,0:20:02,
69,"eng)  건강염려증의 자기관리 루틴 Self Care Routine : 식습관, 운동법 | 혜봉HYEBONG",https://www.youtube.com/watch?v=QrkRB7AME-c,15637,2021-02-28,0:04:09,
70,"sub) M1 맥북 에어 언박싱🍎 맥북 프로, 아이맥이랑 비교해봤다 MacBook Air M1 Review | 혜봉HYEBONG",https://www.youtube.com/watch?v=f4zKAErZeA0,8199,2021-02-20,0:08:25,
71,eng) 품절인데 어떻게 사? 난 사🛍 품절된 운동화 구하는 법 : 나이키 데이브레이크 페일아이보리| 혜봉HYEBONG,https://www.youtube.com/watch?v=6x1jcWcNOZk,11275,2021-02-07,0:07:01,
72,eng) 집에만 있는데 피부가 왜 안좋아질까? Night Skincare🌙 집콕 나이트 스킨케어 | 혜봉HYEBONG,https://www.youtube.com/watch?v=TEMXnwxXWZU,34029,2021-01-30,0:10:49,
73,eng) 집에서 히피펌을 해보았다 I did HIPPIE PERM at home | 혜봉HYEBONG,https://www.youtube.com/watch?v=eIT5QFg7yZ0,11726,2021-01-10,0:05:27,
74,"eng) What I Ate in a week🥗부지런히 먹는 날들 : 굴밥, 봄동겉절이, 닭발, 호빵, 오틀리핫초코 #용기내 | 혜봉HYEBONG",https://www.youtube.com/watch?v=fVqbmilDNMg,7581,2020-12-31,0:14:49,
