,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,97kg 뱃살 부자의 꾸꾸꾸 코디? 이것만 기억해! | 전빅자 ep.7,https://www.youtube.com/watch?v=xHF4EZBlF1U,3738,2023-09-21,0:05:05,
1,요즘 대학생 코디? 라떼는 말이야ㅋ | 전빅자 ep.6,https://www.youtube.com/watch?v=miSsElpPZj8,5261,2023-09-07,0:11:30,
2,175cm 여자의 인생 바지 찾기 | 전빅자 ep.5,https://www.youtube.com/watch?v=nrNimncI4zM,4317,2023-08-17,0:10:24,
3,통통하면 연애 못 한다고?🙅 연상 연하 커플 연애썰 | 전빅자 ep.4,https://www.youtube.com/watch?v=nIV_MyN42MQ,5575,2023-08-03,0:10:48,
4,퇴사하겠습니다🤦 현실 직장인 (w.콩빈) | 전빅자 ep.3,https://www.youtube.com/watch?v=4KIF3XPUU4g,4526,2023-07-20,0:12:06,
5,뚱뚱하다고 아무 옷이나 입지 마😎 | 전빅자 ep.2,https://www.youtube.com/watch?v=cvlqyraJ078,12312,2023-07-06,0:10:07,
6,뚱뚱한데 수영복 어떻게 입음? | 전빅자 ep.1,https://www.youtube.com/watch?v=oHnSPpO1ng0,8966,2023-06-23,0:09:46,
7,그동안 무지개쌀롱을 사랑해주셔서 감사합니다,https://www.youtube.com/watch?v=VksIU1SZeP8,10567,2023-06-22,0:01:20,
8,[166cm93kg]🌊#빅사이즈 99-100사이즈 역대급 여름 존예룩 모음.zipㅣsummerlookbook,https://www.youtube.com/watch?v=4bJivjFOUKk,14402,2023-06-08,0:03:20,
9,"109kg의 여름 페스티벌 룩, 너로 정했다! 무지개쌀롱 EP.08",https://www.youtube.com/watch?v=ZF-b4HdSkQI,10640,2023-05-31,0:06:32,
10,"2호선 서울 동네별 코디! 홍대, 성수, 을지로 건대까지 핫플 패션 모아봄💚",https://www.youtube.com/watch?v=S_uTZPEVDww,7543,2023-05-10,0:05:33,
