,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,킬커버 모르는 사람 없죠? 국산 브랜드에 대해 알아보자! #클리오,https://www.youtube.com/watch?v=gv1vDG-dXYY,135,2023-09-05,0:05:28,
1,무슨 남자가 화장을해? 요즘 남자도 꾸미는 시대에 등장한 브랜드 #비레디,https://www.youtube.com/watch?v=Tl7E6-dQZqA,145,2023-09-01,0:05:43,
2,국내 뷰티 브랜드는 여기가 대박이다! 실제로 함께 일했던 SSUL.,https://www.youtube.com/watch?v=Nlz5Z3yWJVA,826,2023-08-18,0:11:37,
3,올리브영에 항상 보이던 그 브랜드!! 가성비 화장품 회사에 대해 알아보자!!!!,https://www.youtube.com/watch?v=KGeHHMG6Lo8,788,2023-08-04,0:10:54,
4,EP. ll - 두 번째 이야기,https://www.youtube.com/watch?v=DZuw5Ar_yHE,651,2022-11-18,0:00:39,
5,[굿 바이 2021] 2021 하반기를 장식하는 신제품 핫 컬렉션 2편,https://www.youtube.com/watch?v=IHBa19jBV9A,847,2021-12-10,0:14:01,
6,[굿 바이 2021] 2021 하반기를 장식하는 신제품 핫 컬렉션,https://www.youtube.com/watch?v=kp9FD4-Zm7A,597,2021-12-03,0:12:34,
7,[마스크 팩 추천] 사막 피부에 오아시스인 마스크 팩은?,https://www.youtube.com/watch?v=TOohHPCO9kc,385,2021-11-26,0:10:41,
8,[화장품의 비밀 시즌 2] 화장품 회사 시청 금지X,https://www.youtube.com/watch?v=YZ7H4NQELAo,505,2021-11-19,0:08:42,
9,[화장품의 비밀] 화장품 회사 시청 금지X,https://www.youtube.com/watch?v=t448SqYJOVc,696,2021-11-12,0:11:10,
10,[할로윈 분장] 할로윈 다 끝나고 뒷북치기 (ps. 조커 분장),https://www.youtube.com/watch?v=rT06fDB1j5c,234,2021-11-05,0:04:42,
11,[결혼식 하객 메이크업] 결혼식장 갔다가 남친 생기는 메이크업,https://www.youtube.com/watch?v=RDQpMvX-ej4,820,2021-10-29,0:10:58,
12,[폭망한 브랜드(?)] 기억속에 영원히 남아버린 아련한 브랜드,https://www.youtube.com/watch?v=ozp59GdMhkE,1174,2021-10-22,0:07:09,
13,[💄아티스트만 사용하는 일상 뷰티템💄] 메이크업 하다가 힘들면 소주??,https://www.youtube.com/watch?v=iNjJFt5c7Bg,666,2021-10-15,0:07:36,
14,[해외편 역전한 브랜드] 나도 성공하고싶어!!!,https://www.youtube.com/watch?v=j1LeBJoT0vE,465,2021-10-08,0:06:09,
15,[국내편 역전한 브랜드] 화장품 하나 때문에 이렇게까지 된다고?,https://www.youtube.com/watch?v=XSnjHck5_Z0,533,2021-10-01,0:14:30,
16,[2021년 F/W 트렌드] 나 가을 타나봐~~~,https://www.youtube.com/watch?v=LYbLF4iFMXM,275,2021-09-24,0:04:05,
17,[F/W 트렌디 메이크업] 왜 메이크업하다 싸울 뻔;; 두 아티스트의 기싸움!!,https://www.youtube.com/watch?v=fQyITxkKze0,277,2021-09-10,0:09:17,
18,[가을 필수 보스템 7종] 건조한 피부 다 모여!!,https://www.youtube.com/watch?v=rBWJjR8YCHU,316,2021-09-03,0:13:34,
19,[2021 F/W 메이크업 트렌드] 유행에 민감한 당신을 위해,https://www.youtube.com/watch?v=67htO1zCjsQ,1674,2021-08-27,0:06:23,
20,진상도 이런 진상이 없다💥 (메이크업 아티스트 편),https://www.youtube.com/watch?v=v29BAu9qxQw,578,2021-08-20,0:08:26,
21,메이크업 아티스트를 꿈꾸는 당신을 위한 컨텐츠 2탄 Q&A Time,https://www.youtube.com/watch?v=1_OGCkuw1zA,553,2021-08-13,0:10:36,
22,메이크업 아티스트가 되면 안되는 5가지 이유❗️❗️,https://www.youtube.com/watch?v=JVwztMJNNpU,8685,2021-08-06,0:06:37,
23,['뷰티'에 '뷰' 도 모르는데 뷰티PD를 한다고?] 선머슴 파우치라 안 보여줄래요ㅎ,https://www.youtube.com/watch?v=YNmozalLqws,291,2021-07-30,0:07:44,
24,극과 극의 스타일 파우치 파헤치기💄 (샤랄라편),https://www.youtube.com/watch?v=XrtRzaUzO5o,470,2021-07-23,0:09:19,
25,[무적 워터프루프] 생얼을 들켜선 안돼!!,https://www.youtube.com/watch?v=_J7Z8PjW55k,728,2021-07-16,0:07:37,
26,[선블록 바르는 방법] 선크림을 줘도 왜 바르질 못하니..ㅠㅠ,https://www.youtube.com/watch?v=__5E0Mt2V3E,391,2021-07-13,0:05:32,
27,[선블록 모르고 바르면 큰일난다!?] 아직도 아무거나 대충 바르는 당신을 위한 선블록 추천,https://www.youtube.com/watch?v=tlITspMkozc,2567,2021-07-02,0:06:45,
28,[마스크 메이크업]이 시국에 필요한 뷰티 모음💄,https://www.youtube.com/watch?v=AW4PmhqiBjg,352,2021-06-25,0:02:46,
29,[연예인 BEST 3] 너도 연예인이 될 수 있어❗️❗️,https://www.youtube.com/watch?v=R1aWM-Lysbg,633,2021-06-11,0:04:15,
30,[이 시국 메이크업] 마스크가 필수인 요즘 거기 너! 화장 어떻게 하니? 💄아이 포인트 메이크업💄,https://www.youtube.com/watch?v=Kw2mmbUbjzQ,604,2021-06-04,0:06:18,
31,마스크 때문에 짜증이 난다면? (ps.마스크에 묻지않는 제품 추천),https://www.youtube.com/watch?v=_vIeWEese9o,401,2021-05-28,0:07:45,
32,[아이돌로 변하는 과정]나도 아이즈원이 될 수 있다(with.はりん 하린),https://www.youtube.com/watch?v=BqHk8YhQo40,535,2021-05-21,0:07:24,
33,박스에서 나오면 예뻐질 수 있다? (ps.건성피부 제품추천),https://www.youtube.com/watch?v=c7-Bc_TtuKM,318,2021-05-14,0:06:41,
34,택배를 가로챈 구독자?? (ps.복합성 제품 리뷰),https://www.youtube.com/watch?v=UpaxJPbUVkI,320,2021-05-07,0:08:27,
35,[뷰티홈즈]내 안에 숨겨진 연예인을 찾아츄!,https://www.youtube.com/watch?v=u9JWcoy53i8,513,2021-04-30,0:09:36,
36,[최초공개 뷰티홈즈]메이크 오버쇼 내 얼굴을 부탁해(with 허은미),https://www.youtube.com/watch?v=iUbKeAAgshs,880,2021-04-23,0:07:36,
37,[내 안에 숨어있는 연예인을 찾아라🔍] 예고편,https://www.youtube.com/watch?v=5ghOlKUJoro,389,2021-04-21,0:01:10,
38,아름다움을 찾아주는 뷰티홈즈로 재탄생❗️❗️,https://www.youtube.com/watch?v=3QkKmimhQOc,1058,2021-04-19,0:00:48,
39,"[나의 뷰티를 찾아줘] EP 3 두 아이의 엄마, 청담동에서 손예진 메이크업을 받아봤다.",https://www.youtube.com/watch?v=0vmeN_4rBUs,24028,2020-11-27,0:12:14,
40,[리뷰원정대] EP3 올해를 빛낸 파운데이션 1등은 과연 어떤 제품일까?,https://www.youtube.com/watch?v=dUy6z3ITgxI,2403,2020-11-20,0:09:33,
41,[리뷰원정대] EP3 00배우들이 사랑하는 파운데이션부터~국민 파데까지? 과연1등은!?,https://www.youtube.com/watch?v=_p5O-y4cuMQ,12959,2020-11-06,0:17:01,
42,샤프닝 장인 25년 5만 자루 샤프닝해본 슈에무라 수석아티스트의 꿀팁 대 방출,https://www.youtube.com/watch?v=DzXB0AkdZus,22351,2020-10-30,0:10:08,
43,[나의 뷰티를 찾아줘] EP 2 배드맘스 밀라쿠니스 메이크업에 도전하는 아이셋 가정주부!,https://www.youtube.com/watch?v=LxMlfGAiy00,12868,2020-10-23,0:13:26,
44,[리뷰원정대] EP2 결과리뷰! 전문가들이 최종 Pick한 새도우 베스트원 추천,https://www.youtube.com/watch?v=FPd6RmaQdh4,3636,2020-10-16,0:08:20,
45,[리뷰원정대] EP2 전문가들이 딱! 고른 단 하나의 섀도우 지금 공개합니다.,https://www.youtube.com/watch?v=xmbzLmf17cA,5091,2020-10-09,0:14:22,
46,[나의 뷰티를 찾아줘] EP 1 환불원정대 이효리 메이크업에 도전하는 해남 김태희,https://www.youtube.com/watch?v=eJW7mqIzfho,13778,2020-09-25,0:11:13,
47,[리뷰원정대] EP1 결과리뷰! 전문가들이 최종 Pick 한 마스크 시즌 필수 립 제품 추천!,https://www.youtube.com/watch?v=a_rFT8QcTS0,4501,2020-09-11,0:05:22,
48,[리뷰원정대] EP 1 수지 립스틱! 랑콤 립스틱에 대한 메이크업 전문가들의 평가?,https://www.youtube.com/watch?v=gpr0QzlPfkI,6621,2020-09-04,0:12:49,
49,황방훈을 보러오면 커피를 무료로??,https://www.youtube.com/watch?v=y_u51ikMh08,909,2020-07-29,0:09:13,
50,넘쳐나는 워터프루프 컨텐츠 지겨워서 찍어봤습니다,https://www.youtube.com/watch?v=7uv0ZJ0Fn6k,1440,2020-07-15,0:07:18,
51,00도 끄떡없는 워터프루프?,https://www.youtube.com/watch?v=aPaVCLsL1ZA,1428,2020-07-08,0:09:47,
52,2분안에 예뻐지는 비결?,https://www.youtube.com/watch?v=XZjKgkSnqhU,1505,2020-06-24,0:04:46,
53,출장메이크업 실패하지 않으려면?,https://www.youtube.com/watch?v=ZUdIObAM3eo,3530,2020-05-28,0:10:45,
54,(2편)15년차 배우 vs 20년차 메이크업아티스트  메이크업대결!?,https://www.youtube.com/watch?v=3JXIBd66uvs,1088,2020-05-22,0:10:27,
55,15년차 배우 vs 20년차 메이크업아티스트  메이크업대결!?,https://www.youtube.com/watch?v=m2IvyrFXTuM,1850,2020-05-13,0:08:26,
56,오랜만에 브이로그(ft.생방송&맛집),https://www.youtube.com/watch?v=laZ3Ca7tpQY,583,2020-05-06,0:05:33,
57,립 메이크업 팁 대.방.출,https://www.youtube.com/watch?v=r_x8NsJQmqM,1199,2020-04-29,0:06:27,
58,출시하지도 않은 신상 복오싶쥐?!,https://www.youtube.com/watch?v=C6igSvHUseI,2125,2020-04-22,0:12:04,
59,코로나에 묻힌 신제품 TOP7!,https://www.youtube.com/watch?v=YHQjzl-kEZc,4648,2020-04-15,0:08:05,
60,쉬운남자의 1분팁 #나한테딱맞는 파데찾기,https://www.youtube.com/watch?v=R9sexRYVGRc,1575,2020-04-01,0:01:03,
61,봄 맞이 벚꽃 데일리 메이크업!,https://www.youtube.com/watch?v=2J67tQR8fl8,1686,2020-03-25,0:05:42,
62,"2020년, 파운데이션은 여기서 골라봐",https://www.youtube.com/watch?v=VzNiPPLm_vk,4448,2020-03-18,0:15:05,
63,이거 보고 명품가방 사러 가자!,https://www.youtube.com/watch?v=XQUNph6zB3Y,1783,2020-03-11,0:07:11,
64,면접관 역관광 시킬 수 있는 방법!?,https://www.youtube.com/watch?v=Eqa47v3xuHA,889,2020-03-04,0:05:09,
65,올 한해 두고두고 써먹을 웜&쿨 블러셔 TOP7,https://www.youtube.com/watch?v=eUDvzRW0CeE,4421,2020-02-26,0:09:42,
66,이번 학기는 내가 접수하겠어 메이크업,https://www.youtube.com/watch?v=x9yT2uZrv-8,2679,2020-02-19,0:07:23,
67,쉬운남자의 1분팁 #티슈한장으로하는블러셔팁,https://www.youtube.com/watch?v=zMO3-hH1_LU,1591,2020-02-12,0:01:01,
68,마지막...감사했습니다...,https://www.youtube.com/watch?v=Qbtn-HCF6Kk,5507,2020-02-05,0:05:27,
69,"마지막 청담동 투어!? 화룡점정, 청담동 NO.1 10층짜리 메이크업샵!",https://www.youtube.com/watch?v=RQX5MVFQ95c,5475,2020-01-29,0:06:57,
70,아이유 담당아티스트의 추천아이템!(ft. 하루 일당이 거의 직장인 연봉),https://www.youtube.com/watch?v=sZrIVket-D4,25169,2020-01-22,0:06:18,
71,"아이유, 오연서, 유인 나가 다니는 메이크업샵에 가보았다!(ft. 연예인 비하인드 썰)",https://www.youtube.com/watch?v=GVP_LQj7h9E,12883,2020-01-15,0:08:33,
72,2019년 어떤 제품이 가장 잘나갔을까?(로드샵ver),https://www.youtube.com/watch?v=Z7BJqNySXpE,4713,2020-01-08,0:09:45,
73,2019년 어떤 제품이 가장 잘나갔을까?,https://www.youtube.com/watch?v=TJQfo8beSXE,5148,2020-01-01,0:11:07,
74,((클수마수 특집)) 20대에 알았으면 좋았을 뷰티 상식,https://www.youtube.com/watch?v=HcX3_lsUBy0,3016,2019-12-25,0:04:10,
75,옛다 받으시오 2편이오,https://www.youtube.com/watch?v=RdWnWroLMck,3864,2019-12-20,0:06:52,
76,충격적인 가죽의원가.... 가죽공방체험 A~Z까지,https://www.youtube.com/watch?v=ZS4BhwiifGY,31770,2019-12-18,0:14:09,
77,청담동 꿀템투어 EP2. 우현증 원장,https://www.youtube.com/watch?v=_Z086wFKBl0,5797,2019-12-11,0:09:28,
78,메이저 메이크업 아티스트의 실제 연봉?,https://www.youtube.com/watch?v=r9wHFcGzlRU,12481,2019-12-04,0:06:33,
79,청담동 꿀템투어 EP1. 함경식 원장,https://www.youtube.com/watch?v=ntxRyugGJdI,64101,2019-11-27,0:09:17,
80,남자 잘 만날 수 있는 반백살 인생띵언,https://www.youtube.com/watch?v=xBS9-qUicBo,3110,2019-11-20,0:06:21,
81,반백살 20세기 아티스트의 세포라 방문기 (ft.살아있는 근현대사가 신문물을 만났다!),https://www.youtube.com/watch?v=nO36TsB9kWY,2051,2019-11-13,0:08:33,
82,자연스러운데 커버력을 원한다고? 남자비비 묻고 이걸로 가!,https://www.youtube.com/watch?v=bhBwqiCkAiA,10936,2019-11-06,0:11:02,
83,"살아있는 근현대사, 반백살 아티스트의 인생템들만 모았다.",https://www.youtube.com/watch?v=PXnLURB-Yxk,15052,2019-10-30,0:10:42,
