,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,2023 Repit F/W trend color recipe,https://www.youtube.com/watch?v=Nw7ap5aBDls,98,2023-09-12,0:00:42,
1,"""펌의 모든 것"" ㅇㅇ 이거 하나로 다 가능👌 (feat.히피펌, 젤리펌, 러블리펌, 물결펌, 레이어드펌, 릴리펌, 애즈펌, 가르마펌, 댄디펌, 모즈펌, 리프펌 등등,,,)",https://www.youtube.com/watch?v=ZCsA6rdYPWk,379,2023-08-02,0:01:46,
2,"핑크 염색 전문가한테 가는 이유, 핑크 염색 오래가는 방법, 염색 유지 방법(feat.홍대 어나더즈 새벽쌤) 📷",https://www.youtube.com/watch?v=WFm8nCiCXas,1199,2023-07-26,0:11:09,
3,4.1만 인플루언서 규니가 선택한 샴푸는?,https://www.youtube.com/watch?v=zsTTnf7wGKU,277,2023-06-20,0:07:23,
4,아이돌 헤어디자이너 무진의 '레삐 스퀘어 바' 인터뷰🎤,https://www.youtube.com/watch?v=e7vL0EJCjac,349,2023-06-15,0:02:20,
5,손상된 모발 되살리는 방법이 있다?｜윤기나는 모발｜그린 케어｜완벽 케어,https://www.youtube.com/watch?v=GK4kpCo5tdQ,1641,2023-05-02,0:03:03,
6,2023 Repit Color Frontier RCF S/S 마이오 예서만의 퍼스널 헤어스타일 비법은?,https://www.youtube.com/watch?v=sxol5fBRcQ4,520,2023-04-03,0:03:40,
7,2023 Repit Color Frontier RCF S/S 준오헤어 이슬이 말하는 23년 헤어 수요 변화 흐름은?,https://www.youtube.com/watch?v=2TUMf2cFezc,530,2023-04-03,0:03:05,
8,2023 Repit Color Frontier RCF S/S 어나더즈 새벽 유행보단 나만의 컬러가 트렌드다.,https://www.youtube.com/watch?v=UWMZBCF9_bY,239,2023-04-03,0:02:46,
9,2023 Repit Color Frontier RCF S/S 레삐 미라 23년 봄/여름 꼭 해야할 헤어 컬러,https://www.youtube.com/watch?v=ewtKq-hldrY,641,2023-04-03,0:03:53,
10,2023 Repit Color Frontier RCF S/S 트렌드 컬러,https://www.youtube.com/watch?v=8q6b9jKrSro,195,2023-04-03,0:00:45,
11,"코일 헤어가 궁금하다면?｜코일헤어 스타일링, 아프로헤어, 악성 곱슬, 코일헤어가 샴푸하는 법",https://www.youtube.com/watch?v=l_NXL7ZSoWI,917,2023-02-20,0:04:53,
12,"레삐 오피스 지금까지 이런 촬영은 없었다┃생생정보, 레삐완전정복, 레삐제품리뷰, 레삐제품완전정복",https://www.youtube.com/watch?v=Lb5hKmHMrCQ,304,2023-02-14,0:07:23,
13,애쉬 컬러 비교해서 다 알려드릴게요!,https://www.youtube.com/watch?v=QEaq8Th-two,1371,2023-01-30,0:04:07,
14,"샴푸는 아침, 저녁? 언제 감는 게 가장 좋을까요??",https://www.youtube.com/watch?v=oIbKNNlMYoY,544,2023-01-25,0:01:11,
15,"곱슬머리 최강자 흑인 아프로 헤어 매직 이렇게 간단하다고? ┃ 아프로헤어, 코일헤어, 아프리칸아메리칸헤어, 축모헤어, 악성곱슬, 연화테스트",https://www.youtube.com/watch?v=sB-jotSkGPQ,1099,2023-01-16,0:01:57,
16,뉴진스 하니 머리 해주세요~💜｜#뉴진스하니머리 #핑크퍼플 #멜론뮤직어워드 #염색,https://www.youtube.com/watch?v=23-AaaEI_mM,2715,2023-01-11,0:07:42,
17,전문가가 헤드스파를 직장인에게 해봤습니다.,https://www.youtube.com/watch?v=bJbLL5rkHvA,4027,2023-01-02,0:03:48,
18,검색 그만❌ 전문가가 추천하는 논워시 트리트먼트 추천,https://www.youtube.com/watch?v=gLlP44Qszgk,713,2022-12-20,0:01:40,
19,미용인들이 염색해주고 나서 난감한 상황 대처 방법,https://www.youtube.com/watch?v=ZfSRiCGMbl4,1760,2022-12-12,0:01:38,
20,머리가 아파요…두통의 원인과 해결방법은 무엇일까?,https://www.youtube.com/watch?v=2ERJ1fCgEY4,299,2022-12-05,0:01:48,
21,지금 당신의 머리가 푸석하면 구멍뚫렸을 확률 99.99999%,https://www.youtube.com/watch?v=a6hrmZt_YwM,526,2022-11-28,0:01:08,
22,당신이 핑크 컬러를 실패하는 이유는?,https://www.youtube.com/watch?v=JaSUVNkfie8,2224,2022-11-21,0:08:56,
23,가을에 머리카락이 많이 빠지는 이유와 관리하는 법,https://www.youtube.com/watch?v=qrnPsT_M3uQ,204,2022-11-14,0:01:16,
24,끊어지는 머리가 많다면? 영상 확인!,https://www.youtube.com/watch?v=ypVmS4o709o,4406,2022-11-07,0:00:57,
