,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,★B.요.뜨★ 요즘은 이런 레이어드가 유행이라며? 오픈런 필수 브랜드부터 셀럽들이 사랑한 가니까지,https://www.youtube.com/watch?v=la0qmY-iz5M,28682,2023-09-19,0:18:17,
1,∘₊✧ 가방이 맛있고 옷이 친절해요 ✧₊∘ 바시티자켓/y2k셋업/바람막이 힙한 가을코디 6가지 모음,https://www.youtube.com/watch?v=44VczytvyRc,31444,2023-09-14,0:11:07,
2,*°:⋆ₓₒ니트대전ₓₒ⋆:°*  너네가 뭘 좋아할지 몰라서 다 가져왔어(?) 스트릿 vs 유니크 vs 데일리 승자는 ..?,https://www.youtube.com/watch?v=b6iHCphUzb0,34849,2023-09-06,0:11:25,
3,✧･ﾟ: *이번 가을을 책임질 브랜드 등장  *:･ﾟ✧ hip하고 y2k 무드 만땅 신상 라인업 미쳐ㄸr....,https://www.youtube.com/watch?v=W6CdejWecgg,45734,2023-09-01,0:10:18,
4,베를린 가서 뭐사왔게(´ｰ∀ｰ`) 아워레가시/cos/폴로/hay/노스페이스 50%할인 야무지게 받아서 잔뜩~,https://www.youtube.com/watch?v=wVLQ_0gngmk,16441,2023-08-28,0:10:26,
5,👕NEW 컨텐츠! Nㅓ덜Nㅓ덜👕 많고 많은 옷들 중에 N년 째 N번 이상 입은 찐템을 소개합니다!,https://www.youtube.com/watch?v=yLZJ1-GyU-E,93103,2023-08-24,0:14:05,
6,˚₊✩‧₊패션센스 한 스푼 더하기˚₊✩‧₊ 세상 사람들! 귀여운 키링이랑 폰케이스 보고가세요! 핑꾸핑꾸한 선글라스랑 캡모자까지 더하면 당신은 곧 모델,https://www.youtube.com/watch?v=VvjVQ7NIMYI,27189,2023-08-18,0:11:29,
7,내돈내산 지그재그 ★̲⌁. ࣪˖  my 방앗간 쇼핑몰부터 새롭게 발견한 인스타그래머블 쇼핑몰까지 !★̲⌁. ࣪˖,https://www.youtube.com/watch?v=Nw92FjnVAvg,86731,2023-08-15,0:18:42,
8,"👟요즘 스니커즈👟 데일리하게 신기 좋은 트렌디한 운동화｜르꼬끄, 킨, 오니츠카타이거 vs 아식스, 혼스비, 나이키",https://www.youtube.com/watch?v=uT9SCvqmSzI,43378,2023-08-10,0:11:37,
9,🍑이달의 송민수🍑 요철/주름/홍조 타파에 자취생꿀템까지 + 마켓공지,https://www.youtube.com/watch?v=sMATVe7HNls,38506,2023-08-04,0:10:31,
10,˚₊✩‧₊ 팔뚝살 커버 쌉가능 ˚₊✩‧₊ 에어컨 바람 싸-악 막아주는 바람막이부터 흘러 내리지 않는 볼레로까지!,https://www.youtube.com/watch?v=18zugeJg7TU,38647,2023-07-26,0:14:12,
11,내돈내산 하울 💸 코스/미스치프/아모멘토/마르지엘라/꾸레쥬/시눈 레츠고~ 최애 반팔 찾음,https://www.youtube.com/watch?v=qZ_MbQIKIE4,31080,2023-07-21,0:11:33,
12,더죽긴 주목 ✭ 시원한 여름 최애원단 ! ✭ 나일론 처돌이의 5가지 스트릿 나일론 제품 추천,https://www.youtube.com/watch?v=1yOV0WnK_94,34152,2023-07-18,0:10:02,
