,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,환절기 피부 좋아지는 스킨케어 꿀템🍯100통 넘게 쓴 홍조앰플부터 8살 어려지는 팩까지/고급모델링팩/광채모공세럼/회복보습크림/로즈픽스 Roseifx,https://www.youtube.com/watch?v=hE8Iul4kJa0,3841,2023-09-29,0:09:19,
1,유튜버들이🤔만든화장품 살까? 말까? 씬님 립앤아이리무버/뽐니속광로션/재유아이라이너/인보라립베이스/레오저이아이브러시/로즈픽스 Rosefix,https://www.youtube.com/watch?v=Gl8OOYRyUQA,7220,2023-09-28,0:07:17,
2,"이벤트)연예인 LDM💦물방울 리프팅을 홈케어로?! 홈케어 끝판왕으로 피부 재생, 탄력, 수분, 미백관리하기/역대급홈케어기기/로즈픽스 Rosefix",https://www.youtube.com/watch?v=B6r_RBb_84g,14348,2023-09-25,0:09:40,
3,써보면 반하는 최애템💜 청담샵 필수템부터 종아리 부기템/오다리 교정 비결템/촉촉선크림/네고왕압박스타킹/전직수술실간호사추천압박스타킹/로즈픽스 Rosefix,https://www.youtube.com/watch?v=9_oAZwlqGUE,12316,2023-09-18,0:08:11,
4,내돈내산💸혹해서 사본 광고템 숙면을 도와주는 수면영양제부터 중국 틱톡파운데이션까지! 아이돌헤어브러쉬/권은비여쿨블러셔/트와이스지효헤어팩/샤이니키동전파스/로즈픽스 Rosefix,https://www.youtube.com/watch?v=2qyDt0GdrxE,15390,2023-09-09,0:10:13,
5,올리브영 빅세일🍯찐찐찐 추천템 N통째 구매! 민감성피부는 제발 사세요!/좁쌀진정패드/세통째사용중잡티세럼/물광크림/팔자주름홈케어기기/로즈픽스 Rosefix,https://www.youtube.com/watch?v=JkExSbaZtVM,20846,2023-09-01,0:16:54,
6,요즘 핫한 약국템🔥여약사들이 아이크림으로 바르는 연고부터 멍크림 인생템/7년째 사용중인 흉터연고/쟁여놓는재생밴드/,https://www.youtube.com/watch?v=v36tmrvs6f4,14366,2023-08-31,0:08:03,
7,"ENG)올영세일💚붉은기, 색소침착 한번에 사라지는✨피부 좋아지는 꿀조합! 꼭 사세요💚 색소침착인생템/올영빅세일/올리브영세럼/로즈픽스/Rosefix",https://www.youtube.com/watch?v=ZHzW8OIyOtg,15819,2023-08-28,0:08:37,
8,ENG)프로 쿠팡러의🚀만원대 삶의 질 상승 200% 추천템/10배아끼는헤어클리닉꿀템/100개재구매단백질앰플/인싸되는구취제거제/남자니플패치/47kg몸무게유지/로즈픽스 Rosefix,https://www.youtube.com/watch?v=Xd7UMBzzSfg,13139,2023-08-21,0:08:59,
9,ENG)역대급 공병리뷰😎피부 좋아지는 응급템부터 우울증 사라지게 해준 영양제까지! /색소침착템/붉은기좁쌀이별템/손상모정착템/모공팩/생리전증후군사라지는영양제/로즈픽스 Rosefix,https://www.youtube.com/watch?v=yemZiTTv1lk,16913,2023-08-14,0:15:49,
10,ENG)내돈내산💸여름에 제발 써주세요! 3년째 재구매 등드름 이별템부터 붉은기 진정 순삭팩까지/7년째좁쌀템1위/종아리매끈패드/좁쌀연고/누브라패치1위/로즈픽스 Rosefix,https://www.youtube.com/watch?v=gqeryUlJzOM,13383,2023-08-07,0:11:20,
11,ENG)한끗차이로 예뻐지는 메이크업 치트키템✨깐달걀 베이스 치트키템부터 여배우 고급 브로우 치트키템까지/여름쿨링패드/미백세럼/속눈썹치트키템/아이돌애교살템/로즈픽스 Rosefix,https://www.youtube.com/watch?v=L4bg2BiCKxI,16161,2023-07-31,0:09:13,
12,ENG)피부컨디션 끌어올려💡쿨링감 미친 500원 마스크팩부터 피부 좋아지는 곡물팩 꿀조합/백설공주미백팩/여름진정크림/좁쌀이별패치/로즈픽스 Rosefix,https://www.youtube.com/watch?v=XGMh7VmzXPQ,13846,2023-07-22,0:09:39,
13,ENG)혹해서 사본 내돈내산 광고템💸30만원 ipl 홈케어기기부터 크림계의 에르메스ㅣ아이돌귀침ㅣ광고폭주종아리마사지기ㅣ100만개팔린먹태깡ㅣ로즈픽스 Rosefix,https://www.youtube.com/watch?v=tg7aOb3Xd5c,24168,2023-07-13,0:10:50,
14,ENG)피부 극성수기✨물광피부 꿀조합3가지 꼭 해보세요! 좁쌀순삭이별토너부터 요즘핫한모공팩까지ㅣ보습물광템ㅣ수분콜라겐팩ㅣ좁쌀이별템ㅣ속건조이너뷰티템ㅣ먹는콜라겐ㅣ로즈픽스 Rosefix,https://www.youtube.com/watch?v=6OVA7wyMNTE,16510,2023-06-29,0:10:03,
15,ENG)또또산템!💙여름에 꼭 사야할 올리브영 꿀템 8년째매끈바디템부터 7통째 물광크림까지ㅣ두피트러블응급템ㅣ손상모물미역템ㅣ다이어트필수템ㅣ살냄새정착템ㅣ로즈픽스 Rosefix,https://www.youtube.com/watch?v=PSBVSqzSppE,25232,2023-06-19,0:12:04,
16,ENG)Fashion haul👙예뻐서 놀랄껄?! 16가지 itemㅣ번호따인 가디건ㅣ청순원피스ㅣ여쿨비키니ㅣ실버미니백ㅣ나이키백팩ㅣ실버운동화ㅣ핀테레스트튜브ㅣ로즈픽스 Rosefix,https://www.youtube.com/watch?v=Yil1ZeV2vwQ,9982,2023-06-17,0:12:01,
17,ENG)눈가주름이 사라졌다!😆탄력관리 진짜 쉽게하는 3가지 방법 이것만 기억해! 안티에이징꿀조합ㅣ여배우동안관리ㅣ노화늦추는일상생활꿀팁ㅣ로즈픽스 Rosefix,https://www.youtube.com/watch?v=gTklHeYaguI,15948,2023-05-31,0:07:37,
18,ENG)최애가 바꼈다💝공병만 6통째 연어템과 피부 예뻐지는 환승각 신상템까지! ㅣ순한클렌저ㅣ좁쌀진정인생템ㅣ색소침착템ㅣ지속력강추템ㅣ로즈픽스 Rosefix,https://www.youtube.com/watch?v=1P2UWTlCk9g,16072,2023-05-25,0:08:38,
19,ENG)올영세일⭐️갓성비템으로 꽉 채운 화잘먹 모공패드부터 다크닝 줄여주는 컨실러까지! ㅣ탄력패드ㅣ컨실러장인ㅣ여름쿠션ㅣY존강추템ㅣ촉촉선크림ㅣ로즈픽스 Rosefix,https://www.youtube.com/watch?v=8j6-FMeKtUw,12109,2023-05-24,0:07:06,
