,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,꾸안꾸! 옷 색깔 조합 4가지 비밀 #옷과서,https://www.youtube.com/watch?v=oNUKl7GO6v4,245435,2019-07-07,0:11:25,
1,유튜브 종결! 옷 색깔 조합 5가지 코디 컬러 비밀 #옷과서,https://www.youtube.com/watch?v=asiyoqW8xok,460381,2019-04-26,0:13:42,
2,내 얼굴 작아지는 4가지 코디 비밀! #옷과서,https://www.youtube.com/watch?v=LfQZGp7GEiM,119338,2019-03-21,0:08:46,
3,패션의 완성이 구두인 4가지 이유 ! 코디법 #옷과서,https://www.youtube.com/watch?v=LO9Nncz0dcA,129433,2019-03-07,0:09:44,
4,10cm 키 커보이는 6가지 패션 코디 비밀 #옷과서,https://www.youtube.com/watch?v=pE9xkiK7b3Y,131090,2019-02-15,0:08:05,
5,옷 잘입기 위해 알아야 할 4가지 코디 비밀 #옷과서,https://www.youtube.com/watch?v=xeJVvVp93zI,293047,2018-11-20,0:07:33,
6,2size 작아보이는 '어깨' 4가지 패션 코디 비밀 #옷과서 #외출_전에_보고_옷입기,https://www.youtube.com/watch?v=lZy2wh99CdQ,187331,2018-11-01,0:08:03,
7,10cm 커보이는 7가지 패션 코디 비밀 #옷과서 #외출_전에_보고_옷입기,https://www.youtube.com/watch?v=xAyQTvAbtGM,494391,2018-10-25,0:09:58,
8,10kg 빠져보이는 5가지 다이어트 코디 비밀 #옷과서 #외출_전에_보고_옷입기,https://www.youtube.com/watch?v=iDR6AkyjuHc,302519,2018-10-14,0:08:41,
9,유튜버 최초!! 천재 멘사 IQ 테스트를 봤다!! 그 결과는 ??,https://www.youtube.com/watch?v=C6-gXLz_r2g,24257,2018-07-29,0:08:14,
