,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,"💸내돈내산💸애교살 왜 나만 안어울려? 애교살 추천+바르는 방법 다 알려줌! |애교살추천|23호 ,25호 메이크업",https://www.youtube.com/watch?v=Zq2oYAov1xU,4728,2023-07-26,0:16:17,
1,25호 까만피부는 여름에 무슨 메이크업 해?(태닝한 듯한 메이크업은 그만!  화사한 데일리 여름메이크업⛱),https://www.youtube.com/watch?v=C8cyxgprr9g,4001,2023-07-02,0:14:47,
2,"탈색,염색으로 손상된 머릿결 케어하는 꿀팁(ft.어노브 트리트먼트)|올리브영 헤어팩|헤어팩 추천|트리트먼트 추천|머릿결 관리|루혜LUHYE",https://www.youtube.com/watch?v=ckfl-ya1tEQ,8998,2021-07-19,0:06:22,
3,메이크업 아티스트의 파데프리 메이크업 (feat. 파워웜톤) | #노파데 #파운데이션프리|루혜LUHYE,https://www.youtube.com/watch?v=_xMwoTlUxM0,27527,2021-06-26,0:08:29,
4,써 본 색조 제품만 백 만 개.. 메이크업 아티스트의 요즘 빠진 최애 색조템 (with.fwee)|영업력주의|신상립|리뷰|루혜LUHYE,https://www.youtube.com/watch?v=zwBGGiB3-YI,57190,2021-05-22,0:07:10,
5,"날씨만 더워지면 산유국이 되는 피부💦,보송보송 화사하게 지속하는 방법✨|마스크에 안묻는법|파우더추천|컨실러 추천|루혜LUHYE",https://www.youtube.com/watch?v=LkeysLJQvFk,5295,2021-04-30,0:06:23,
6,처음 받아본 스타일링|유니크&레트로|Unique Fashion|볼드귀걸이|연예인 귀걸이|장영란 귀걸이|아랑드랑|한수아|귀걸이추천|styling|earring|루혜LUHYE,https://www.youtube.com/watch?v=HKx1cgmKja0,3304,2021-04-27,0:07:57,
7,자극 강한 클렌징 그만하세요!❌(ft.클렌징tip)|저자극클렌징|블랙헤드클렌징오일|세안방법|3차세안|루혜LUHYE,https://www.youtube.com/watch?v=mqmKjdyx4Kw,2714,2021-04-20,0:08:09,
8,탈색의 욕심은 끝이 없고 셀프로 보색샴푸까지 하는 금발 유지어터✨|루혜LUHYE,https://www.youtube.com/watch?v=dfhugLPNZXM,10653,2021-04-16,0:21:15,
9,(전직) 6년차 백화점 언니의 '찐템 3가지 추천' | 스킨케어 유목민 주목!!,https://www.youtube.com/watch?v=TC6Nvg-UxBY,194885,2021-03-19,0:10:05,
10,금발에 스모키🖤|SMOKY MAKEUP|스모키메이크업|루혜LUHYE,https://www.youtube.com/watch?v=CFlxJEZnJDE,5270,2021-03-08,0:09:06,
11,마스크에 안묻는 화장 방법😷(no파데/파데프리 아님)|마스크자국 없는 화장법|수정화장 필요없음❌|마스크 꿀팁|루혜LUHYE,https://www.youtube.com/watch?v=vo0LTjo9mtQ,32395,2021-02-20,0:13:56,
12,"피부타입 상관없는 파운데이션 5가지 추천(백화점Best,로드샵Best)|샤넬 파운데이션|맥 파운데이션|에스쁘아 파운데이션|루혜LUHYE",https://www.youtube.com/watch?v=cD3zlmM82V0,26714,2021-01-12,0:11:22,
13,"하이라이터만 하면 사이보그 됐던 사람 필수 시청 !전직 맥,샤넬언니가 알려주는 하이라이터 꿀팁/추천템(ft.에이프릴스킨)",https://www.youtube.com/watch?v=t6-9u2vhk_A,60506,2020-12-31,0:10:09,
14,내 스스로 맘에들었던 25호 음영 메이크업(ft.데일리 레드립)|웜톤메이크업|tan skin|웜톤메이크업|daily makeup|루혜LUHYE,https://www.youtube.com/watch?v=REa1_T8gEjU,8070,2020-12-26,0:23:28,
15,[sub] 모태 태닝피부 딥쿨톤 메이크업(ft.플럼 메이크업)|퍼플메이크업|cool tone makeup|루혜LUHYE,https://www.youtube.com/watch?v=NDXmjMxm1jI,4620,2020-12-18,0:21:14,
16,내가 요즘 쓰는 쿠션 3가지 추천!(ft.웜톤컬러)|수분쿠션|커버쿠션|쿠션추천|루혜LUHYE,https://www.youtube.com/watch?v=YIAI18PqVcg,15289,2020-12-06,0:14:12,
17,화장 새내기 필수시청! 전직 맥언니가 추천하는 ‘사두면 절대 후회 안하는’ 기본템 6가지 추천|맥|MAC|맥언니|기본템|추천템|블러셔|베이스|메이크업아티스트|루혜LUHYE,https://www.youtube.com/watch?v=DdMqlVZ4zEc,176883,2020-11-29,0:16:45,
18,"얼굴에 반짝이는거 뭐에요?(ft.글리터,하이라이터)|글리터메이크업|glitter|하이라이터|글로우메이크업|twinkle makeup|루혜LUHYE",https://www.youtube.com/watch?v=npDBGK-mzhE,25464,2020-11-08,0:10:09,
19,바비브라운 언니 화장대에서 풀메이크업하기(ft.노렌즈 메이크업)|BOBBIBROWN MAKEUP ARTIST|MUA|루혜LUHYE,https://www.youtube.com/watch?v=Wsz2CFJh_BY,20412,2020-10-28,0:15:31,
20,"화알못x, 톤알못 친구 수정메이크업|잿빛파운데이션|웜톤메이크업|루혜LUHYE",https://www.youtube.com/watch?v=my2CHJG9LoA,25354,2020-10-26,0:09:02,
21,[무쌍메이크업] 웜톤무쌍메이크업|무쌍데일리메이크업|루혜LUHYE,https://www.youtube.com/watch?v=awWZWi6jBDc,8831,2020-10-20,0:13:31,
22,백화점 브랜드 메이크업 아티스트 Q&A | 루혜LUHYE,https://www.youtube.com/watch?v=UmYDuoDXVKc,31955,2020-10-10,0:20:04,
23,프로필 촬영 메이크업(ft.데일리 메이크업)|PROFILE PHOTO MAKEUP|루혜LUHYE,https://www.youtube.com/watch?v=rpZAqj9Vc90,10342,2020-09-26,0:12:27,
24,"[영업력 주의]전직 맥,샤넬언니의 인생템 딱6가지만 알려줌|메이크업아티스트|힛팬|공병|재구매|루혜LUHYE",https://www.youtube.com/watch?v=6NN_R623GW4,40071,2020-09-16,0:12:44,
25,가을 웜톤 누드립 데일리 메이크업(ft.톤온톤 메이크업)|  AUTUMN MAKEUP TUTORIAL | 루혜LUHYE,https://www.youtube.com/watch?v=hjQMh_PBDpk,17432,2020-09-12,0:14:36,
26,모태 태닝피부 웜톤 버건디 메이크업 (ft.가을요자 되기) | BURGUNDY MAKEUP TUTORIAL | 루혜LUHYE,https://www.youtube.com/watch?v=Lw1pUkahMvY,14049,2020-09-06,0:18:37,
27,모태 태닝피부 웜톤 데일리 메이크업(ft.25호이상 다 드루와요) | TAN SKIN MAKEUP TUTORIAL | 루혜LUHYE,https://www.youtube.com/watch?v=lB6pyfOI4mY,59120,2020-09-03,0:15:05,
