,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,최애템으로 가을 데일리 메이크업💕 Autumn daily make-up,https://www.youtube.com/watch?v=rynTImZrBeU,179,2022-09-24,0:01:57,
1,[브이로그] 카페추천 버터풀앤크리멀러스/애이수뷰티 블루블랙염색/마라탕맛집 마르르,https://www.youtube.com/watch?v=IsqZSalojco,737,2020-05-19,0:11:31,
2,꽃세히:) [유료광고_올리브영추천템!] CNP 톤업선 2종,https://www.youtube.com/watch?v=lU0cXh6awgw,5022,2020-04-14,0:05:49,
3,꽃세히:) 사진빨 잘 받는 추카추카 하객메이크업,https://www.youtube.com/watch?v=26ftWCk7SBk,764,2020-03-01,0:09:33,
4,꽃세히:) 크리니크 신상쿠션 다커버쿠션 함께 테스트해보아요!,https://www.youtube.com/watch?v=2YJGLheo7g8,2383,2018-12-17,0:08:43,
5,꽃세히:) 포근한 핑크베이지 메이크업_pink beige make-up,https://www.youtube.com/watch?v=7n-_BBHJ9C0,1452,2018-11-30,0:07:01,
6,꽃세히:) 유기농화장품과 천연화장품 차이는?! 피부가 좋아하는 건강한 나이트케어루틴,https://www.youtube.com/watch?v=bKZ55Nb1NbQ,951,2018-11-15,0:12:08,
7,꽃세히:) 스킨 하나로 완성하는 스킨케어! FFLOW 오일수 카밍스킨,https://www.youtube.com/watch?v=UKB722ovKgo,1322,2018-08-23,0:09:56,
8,워터파크 가잣! 워터프루프 메이크업_waterproof make-up,https://www.youtube.com/watch?v=4HouPQVSl5M,8444,2018-07-08,0:10:41,
9,꽃세히:) 상큼상큼 오렌지 피크닉메이크업,https://www.youtube.com/watch?v=bd-CymsBz2M,1376,2018-05-18,0:05:31,
10,커버천재!아이오페 에어쿠션 인텐스커버X아티스트나난 10주년 콜라보_호수별 발색 비교 있어요 :),https://www.youtube.com/watch?v=5-pSiUuZ2x8,3591,2018-03-27,0:09:03,
11,꽃세히:) 환절기 피부관리팁 X 프리메라_알파인 베리 워터리 크림_집에서 하는 모델링팩,https://www.youtube.com/watch?v=YvX9tvH2QV0,4050,2018-03-25,0:10:13,
12,꽃세히:) 봄을 기다려 꽃잎메이크업 -코랄편-,https://www.youtube.com/watch?v=yvAEsG_u20s,1956,2018-02-25,0:09:48,
