,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,vlog. 가을엔 베이지 톤온톤 코디지..🤎 (가을맞이 쇼핑.운동화.안경 언박싱.여자 가을 코디),https://www.youtube.com/watch?v=FSEvraaVAuc,2696,2023-09-19,0:07:27,
1,vlog. 여름에도 무채색..🎧🖤 운동하고 편집샵 출근.장마철 레인부츠 코디.성수 카페 로우키 어니언,https://www.youtube.com/watch?v=4plSc4heAHQ,2869,2023-09-09,0:11:26,
2,"Summer 〰️ Autumn LookBook 여름과 가을 사이 룩북 (ft. 개강룩, 여름 긴팔, 살안타템 돌려입기)",https://www.youtube.com/watch?v=vsKV6g_gKTU,5599,2023-08-10,0:05:51,
3,"Summer T-shirt LookBook 👕 반팔티 돌려입기 | 여름 반팔 기본템 추천 (ft. 장마철룩, 저렴이 여름옷, 레인부츠 코디, 애슬레저룩, 오버롤, 데님)",https://www.youtube.com/watch?v=DKTGXzbtMEw,4996,2023-07-03,0:05:08,
4,"Easy haif up hairstyling 🦋 쉽고 예쁘게 가시 반묶음 하는 법 (헤어 꿀팁, 스프레이 추천, 긴 머리 셀프 스타일링 방법)",https://www.youtube.com/watch?v=mJLtJdesJBA,1473,2023-06-07,0:05:20,
5,"BAG HAUL | 여름 룩북 & 데일리 가방 추천 🩷 (휴가룩, 데이트룩, 데일리룩)",https://www.youtube.com/watch?v=slZUDz5UoRE,5531,2023-06-01,0:05:28,
6,HAUL | 사계절 데일리 신발 추천❤️ 운동화〰️슬리퍼 12가지 신발 하울 • 봄여름 코디 22가지,https://www.youtube.com/watch?v=iySNskUVzPc,4565,2023-05-18,0:13:03,
7,HAUL | SPRING LOOKBOOK 무채색 봄 룩북🖤 꾸안꾸 캐주얼룩 (ft. 나만 알고픈 쇼핑몰 추천 🛒),https://www.youtube.com/watch?v=5YrzZxohRDY,8310,2023-04-08,0:06:01,
8,HAUL | SPRING LOOKBOOK 트렌디하고 실용적인 봄옷 추천 🕊🤍 (with 구독자 이벤트) 하객룩•데일리룩•데이트룩•캠퍼스룩,https://www.youtube.com/watch?v=a5aKbsoPqG4,5448,2023-04-03,0:07:57,
9,HAUL | SPRING LOOKBOOK 벚꽃 그자체..🌸 봄 데이트룩•썸녀룩•여친룩•꾸안꾸룩•봄나들이룩,https://www.youtube.com/watch?v=FhjUjRswcz8,7216,2023-03-28,0:08:57,
10,HAUL | Winter 〰️ Spring Look 무스탕 돌려입기🌼 꽃샘추위 봄 룩북 | 헌팅캡 코디•파리지앵룩•무스탕코디•초겨울코디,https://www.youtube.com/watch?v=uZ9ygk7criY,2011,2023-03-17,0:06:43,
11,VLOG | 내 취향의 제품과 공간들🚪더피터커피. 세실앤세드릭. 페이퍼 인센스. 탬버린즈 조말론 바디로션 (ft. 생일선물 언박싱),https://www.youtube.com/watch?v=iSYPUwID7O0,2551,2023-02-07,0:10:15,
12,VLOG | 2023년 새해 목표. 베이지 톤온톤•무채색 오오티디. 하루 5분 아침일기 ✍🏻,https://www.youtube.com/watch?v=5i1JwFj0dEA,3830,2023-01-11,0:09:04,
13,"HAUL | 실용적인 F/W 신발 추천👢(ft. 인스타 최다 문의 신발 모음, 출근룩 운동화 추천)",https://www.youtube.com/watch?v=U5MQD37pWEY,4638,2023-01-05,0:10:26,
