,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,집들이선물🤍-욕실편 [마켓올슨 핸드워시&핸드컨디셔너/이솝클렌저/아베다브러쉬/러쉬럽럽럽] 겨울선물 제품추천☁️,https://www.youtube.com/watch?v=ng4HdEGj7uY,833,2023-01-18,0:04:38,
1,겨울이니까 핸드크림 선물✋🏻[이솝 / 샤넬 / 리베르 / 비욘드 / 탬버린즈 / 더프트앤도프트 ] 향기 좋은 핸드크림🤍CHANEL / tamburins / DUFT&DOFT,https://www.youtube.com/watch?v=FWbOZEa2oiQ,1548,2022-12-20,0:04:13,
2,백화점부터 종로까지 웨딩밴드투어💍[까르띠에/티파니/부쉐론/쇼메/피아제/쇼파드/불가리/타사키]🖤[아크레도/브리달메이] 롯데백화점본점 웨딩밴드로 결혼준비 시작🥰,https://www.youtube.com/watch?v=zDoz-K8nQE0,10506,2022-07-05,0:04:47,
3,[Vlog]내가 쓰는 퇴근후 꿀템🌛[달바/베리홉/디올잠옷/갓라이프인센스스틱/이솝/록시땅/샤넬미스트] 마켓컬리📦연세우유생크림빵☁️짐빔하이볼🥃 직장인브이로그,https://www.youtube.com/watch?v=Eelvk3vTaQk,1646,2022-06-26,0:07:02,
4,"집들이선물 추천🏠[갓라이프 인센스스틱/록시땅 필로우미스트/미니난로] 센스있는 집들이선물, 생일선물🤎",https://www.youtube.com/watch?v=llgnJCKxE1c,1885,2022-06-19,0:05:48,
5,선물하기 좋은 핸드워시 추천☁️ [논픽션 / 이솝 / 그랑핸드] 향좋은 핸드워시 비교하기✋🏻 NONFICTION / Aesop / GRANDHAND,https://www.youtube.com/watch?v=2-hlb2XnDjE,19646,2022-03-25,0:04:12,
6,디올 코트❄️오블리크 패턴 덕후들 여기모여라!✋🏻| 명품 코트 언박싱 |디올 오블리크 코트 | 쇼핑하울 |겨울 명품코트🖤,https://www.youtube.com/watch?v=Z178YBLPslU,2227,2022-02-19,0:03:49,
7,데일리 골드 주얼리✨친환경 주얼리 브랜드ana luisa [반지/목걸이/팔찌]명품 레이어드 주얼리 | 20대 데일리 아이템 찐추천⭐,https://www.youtube.com/watch?v=7vDyxeNvaHI,1666,2022-01-23,0:03:56,
8,이솝(Aesop) 데일리 힐링템 추천🌛 [이솝추천] 이솝핸드크림/이솝바디워시/이솝홈/이솝스킨케어 내돈내산 이솝꿀템,https://www.youtube.com/watch?v=WN6PKtzFciY,10310,2022-01-05,0:04:04,
9,20대 직장인 커플의 첫 커플팔찌 [구찌/인터로킹G팔찌] 명품커플팔찌 완전 추천🖤❤️🖤,https://www.youtube.com/watch?v=cJOOjLBs1dg,7240,2021-11-21,0:02:40,
10,펜디 바게트백 코디하기👜FENDI BAGUETTE BAG [데일리 룩] 화이트바게트백 미디움 펜디🤎,https://www.youtube.com/watch?v=p5MfEFkjOcE,8446,2021-09-11,0:04:00,
11,샤넬 목걸이를 허리체인으로🤍🤍허리체인 데일리 코디하기 [샤넬코디/샤넬목걸이/샤넬허리체인/샤넬벨트] 명품코디 샤넬추천,https://www.youtube.com/watch?v=Nl5dCzcKIw0,3710,2021-08-22,0:04:07,
12,샤넬 코스메틱 쇼핑 성공🖤 20만원 FLEX [샤넬헤어미스트/샤넬립스틱/샤넬쿠션/샤넬파우치]명품화장품 추천,https://www.youtube.com/watch?v=YomsbL-G6wE,1608,2021-08-15,0:05:59,
13,"20대 디올향수 추천🌸 가벼운 향수 좋아하는 사람?!✋🏻[쟈도르/미스디올/메종크리스챤디올] 헤어미스트, 향수",https://www.youtube.com/watch?v=fl7xj5FY_6Y,2171,2021-08-08,0:03:36,
14,"26살 직장인의 자라 쇼핑하울🌸 [여름자켓/치마/티셔츠] 입고 놀러나가고 싶은 여름코디, 데일리룩 ❣️ZARA ❣️",https://www.youtube.com/watch?v=rpLOmq0aoCY,4046,2021-07-28,0:04:41,
