,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,얼굴에 뭐 했냐고요? 문의 많았던 얼굴형 시술 & 마사지 홈케어법,https://www.youtube.com/watch?v=e4H-NJobo80,25879,2023-09-23,0:09:24,
1,"🧼바디 여드름, 각질, 인그로운헤어 싹 잡는 바디 치트키템들🧼",https://www.youtube.com/watch?v=kSFHlqLXT94,6560,2023-09-19,0:06:20,
2,이건 가져야 해..어뮤즈 데이지 한정 에디션 & 신상 듀웨어 파데 리뷰,https://www.youtube.com/watch?v=jJSXN8Liijo,10048,2023-09-17,0:09:57,
3,☀️여름 올리브영 잘산템👍 VS 아쉽템들👎,https://www.youtube.com/watch?v=Y4jTzSYK91M,20655,2023-07-21,0:09:34,
4,장마대비💧내돈내산 레인부츠 6종 사봤습니다(장단점 리뷰)☔,https://www.youtube.com/watch?v=AJbl2fPbfK4,13420,2023-07-17,0:07:23,
5,어디서도 본 적 없는 질 케어 마켓이 옵니다💧(렛츠인클리어 반값마켓),https://www.youtube.com/watch?v=v4D_NQoFJqQ,9089,2023-07-16,0:04:59,
6,"가정용 제모의료기기, 제가 대신 써봤습니다",https://www.youtube.com/watch?v=E8NsHjHnsm4,22333,2023-07-14,0:06:43,
7,요즘 이런 것도 나와?!✨여름대비 파데프리 신상/대세템 6종 살까말까?,https://www.youtube.com/watch?v=x1NMESrBX-8,39981,2023-07-09,0:11:48,
8,잡다함 주의❌태국 푸켓 여행 지름신 바로 나야 나 (쇼핑/선물 추천템),https://www.youtube.com/watch?v=R0cAAtgfw5o,12163,2023-06-30,0:12:57,
9,🔥샵사이다 비키니 수영복 6종 팩폭리뷰 & 환불 방법이 신기하네?,https://www.youtube.com/watch?v=kC2HHqOxuDk,20835,2023-06-23,0:10:15,
10,광고❌여름 따끈 신상 쿠션 4종 팩폭리뷰! 이거 안 보고 사면 손해라규요🔥🔥,https://www.youtube.com/watch?v=_ERRHT9NKQI,40278,2023-06-11,0:08:19,
11,그 동안 감사했습니다,https://www.youtube.com/watch?v=CAKk8r_mV_c,27910,2023-05-13,0:08:01,
12,광고❌한 달이면 달라지는 목주름 개선팁 & 습관들,https://www.youtube.com/watch?v=asp-F4SFeXA,32353,2023-04-14,0:08:34,
13,칙칙한 얼굴 5분만에 밝아지는 토닝 마사지 팁(미리미리 잡티케어),https://www.youtube.com/watch?v=ORtTicCFPeM,18414,2023-04-11,0:07:23,
14,(EVENT) 선크림을 발라도 민감하고 붉어진다면 오세요☀️🆘,https://www.youtube.com/watch?v=UrDX7iaRcOY,18376,2023-04-02,0:07:36,
15,고치지 않으면 후회하는 20대 30대를 위한 깨달음(마인드셋/인간관계/동안관리법),https://www.youtube.com/watch?v=lRhSiviMtx0,216186,2023-04-01,0:07:53,
16,나의 Y존 체육관에 온 걸 환영해 연진아,https://www.youtube.com/watch?v=ThfYhcp8H0o,19489,2023-03-24,0:06:11,
17,아멜리 보라쿠션 vs 도화쿠션 간단비교✨나에겐 뭐가 어울릴까?,https://www.youtube.com/watch?v=dVoz0DAswVM,78487,2023-03-22,0:05:42,
18,NEW 울트라뿅뿅매직완드 마켓🔞(어른들만 오세요),https://www.youtube.com/watch?v=t9q4-03Tho8,30150,2023-03-17,0:07:38,
19,[찍먹리뷰]신상 보다나 스팀다리미..아니 스팀고데기가 나왔다고요?🐳💧,https://www.youtube.com/watch?v=ZmDJwmp3oqg,29156,2023-03-08,0:07:30,
20,모공피지 찐으로 효과 본 올리브영 추천템들👍👍,https://www.youtube.com/watch?v=ilxzAgq-t-A,26115,2023-03-03,0:09:14,
21,요즘 잘 산 온갖 아이템들👌 vs 후회템들🥕,https://www.youtube.com/watch?v=nJEuk9uV4yE,40385,2023-02-25,0:11:44,
22,민감한 그 날 피부를 책임질 역대급 파티온 마켓이 옵니다💚,https://www.youtube.com/watch?v=mYvRK2aI1Bw,15648,2023-02-18,0:08:44,
