,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,[GRWM]3년차 ENTP 직장인의 극효율 내맘대로 출근준비 VLOG,https://www.youtube.com/watch?v=j19XldvEOP0,334,2023-09-12,0:17:49,
1,메모장 키고 들어오세요... 올리브영 세일 막차 꼭 쟁겨 추천리스트,https://www.youtube.com/watch?v=eZWiLujR_YI,568,2023-09-04,0:07:48,
2,[MAKE UP] 무슨 제품 썼길래 피부가...... 정보 문의 DM폭발한 탱글꿀광 고양이 메이크업,https://www.youtube.com/watch?v=7P5IWfpDXG0,302,2023-08-28,0:16:41,
3,내가 전세사기 당하고 또 전세로 이사온 이유.(feat. 월 30만원에 서울 투룸 대리석 바닥 살기),https://www.youtube.com/watch?v=V70xNJmBNuc,458,2023-08-10,0:12:07,
4,"[MAKE UP]화장품 뭐 쓰냐고 DM창 폭발한 날...여름에 딱! 여쿨 애정템들 풀어볼게요!!!(코랄헤이즈 , 투쿨 픽싱 누드 쿠션, 블러셔, 섀도우정착템 )",https://www.youtube.com/watch?v=tUSDzO9Uc8M,639,2023-07-24,0:09:42,
5,"내가 피부 좋게 유지하는 방법... 뷰티디바이스 찐사랑 혹은 방치되어버린 사용 후기(손예진 결혼식 답례품, 바나브, 알페이스 고주파기기, 에이지알 부스터샷, ATS, 닥터포헤어)",https://www.youtube.com/watch?v=ykv8vgMCMhU,344,2023-07-11,0:08:30,
6,"[VLOG]세부 여행2탄 말로만 듣던 해적호핑 다녀왔어요 (골드문 스파, 라부요 레스토랑, 7107레스토랑, 귀국전 꿀팁)",https://www.youtube.com/watch?v=SM-Phnzdj_U,2671,2023-07-10,0:06:39,
7,[VLOG]저렴한 해외여행 세부 여행 꿀팁 가득!!! 여행이라 쓰고 극기훈련이라 부른다... (마사지/투말록/고래상어/캐녀닝/오슬롭/가와산/더리프리조트),https://www.youtube.com/watch?v=1xd95QUJ0ec,1101,2023-06-29,0:13:34,
8,"[VLOG] 저 세부가요! 여행전 준비하는 날 여권사진, 긴급 네일&패디 꿀팁, 비키니 고르기까지",https://www.youtube.com/watch?v=tz0pnpgdAPc,570,2023-06-12,0:17:31,
9,[VLOG]더현대 서울 첫 경험... 어뮤즈 팝업스토어 미현언니랑 다녀왔어요!,https://www.youtube.com/watch?v=Hk5MDGxvfrs,367,2023-05-20,0:10:40,
10,"[Make up]화장만 하면 이상해지는 똥손 주목! 딱 이것만 고치면 훈녀 가능인데..? 안 따라할거야..? (feat. 모찌토너, 폴앤조)",https://www.youtube.com/watch?v=KNWUX5HSQDs,1013,2023-04-19,0:13:15,
