,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,【日本語字幕】가성비 최고!! 일본에서 공수해온 저렴이 브랜드 치후레 블러셔 리뷰!!,https://www.youtube.com/watch?v=kA_LQoouRTM,72875,2017-11-10,0:04:14,
1,【日本語字幕】 学生メイク,https://www.youtube.com/watch?v=pf3b8FjjMlA,56034,2017-09-15,0:07:38,
2,【日本語字幕】 똥머리 쉽고 예쁘게 묶는법! お団子ヘアアレンジ,https://www.youtube.com/watch?v=vpo8iclaI-E,44581,2017-08-25,0:05:25,
3,【日本語字幕】 일본에서 구입한 다이소 하울&데일리 메이크업ㅣ DAISOメイク,https://www.youtube.com/watch?v=nqK-X1-34oo,54951,2017-08-04,0:11:32,
4,【日本語字幕】 남자친구가 더빙한 윤아라의 데일리 메이크업ㅣ デイリーメイク,https://www.youtube.com/watch?v=yhugiVAM4B8,787034,2017-07-15,0:07:28,
5,【日本語字幕】[고렴이VS저렴이] benefit 단딜리온 VS 로드샵 저렴이 2색 비교ㅣデパコスVS韓国プチプラ,https://www.youtube.com/watch?v=9XdS1uYL9oI,35248,2017-06-16,0:05:54,
6,MLBB 인스타그램 메이크업 Instagram Make-up l インスタ映えするメイク,https://www.youtube.com/watch?v=Bqrr4zSRZu8,120934,2017-06-14,0:10:02,
7,【日本語字幕】코랄덕후들 주목!! 파우치속 추천 Lip템♡ オルチャン・お気に入りのリップ,https://www.youtube.com/watch?v=9iAKnepCPfY,31042,2017-06-02,0:06:26,
8,【日本語字幕】일본가면 이건 꼭 사야해~!! 드럭스토어 브랜드 RIMMEL 리뷰💛 プチプラコスメ・リンメルレビュー,https://www.youtube.com/watch?v=kLYLHQdu7ME,19818,2017-05-27,0:06:41,
9,【KCON 2017 JAPAN】 Vlog part 1/첫 KCON 소개합니다~!,https://www.youtube.com/watch?v=vS-sDK1KSms,27973,2017-05-26,0:07:03,
10,상큼 발랄 오렌지 메이크업💛,https://www.youtube.com/watch?v=Uu3m0_ycuDU,250439,2017-05-12,0:10:09,
11,K-CON JAPAN 初コラボイベントに参加します〜！💛 K-CON JAPAN 이벤트 공지,https://www.youtube.com/watch?v=NmlhK4qfGGY,20804,2017-05-10,0:03:08,
12,【日本語字幕】윤아라의 애정템 TOP5💗ユンアラのお気に入り韓国コスメ,https://www.youtube.com/watch?v=V_Z-c_V5nyA,64141,2017-05-03,0:05:00,
13,【日本語字幕】윤아라의 여신 웨이브 하는법✨ユンアラのウェーブ巻き♡,https://www.youtube.com/watch?v=iR8wtRc9nlg,373466,2017-04-27,0:06:04,
14,[banila co.] 해피 태연 컬렉션 러블리 메이크업💛ㅣバニラコ✖️少女時代コラボ♡ラブリーメイク,https://www.youtube.com/watch?v=tHLN9ujxubI,76529,2017-04-21,0:08:25,
15,[Get it beauty] 바비인형 메이크업 재연해요!ㅣバービー風メイク【日本語字幕】,https://www.youtube.com/watch?v=gBBi3gzaihA,387045,2017-04-20,0:10:11,
16,【日本語字幕】윤아라의 나이트 케어 루틴🌙✨ㅣユンアラのスキンケア紹介,https://www.youtube.com/watch?v=thunGNExdUs,43394,2017-04-14,0:04:48,
17,【日本語字幕】어머 이건 꼭 사야해!! YSL 바이닐 틴트리뷰 ㅣリップティントレビュー♡,https://www.youtube.com/watch?v=XHD2mOZedLA,77769,2017-04-12,0:05:25,
18,【日本語字幕】봄🌸윤아라의 벚꽃 메이크업｜春さくらメイク♡,https://www.youtube.com/watch?v=e-y889FqnqA,496644,2017-04-07,0:10:05,
19,【日本語字幕】얼짱 윤아라의 파우치 공개｜韓国オルチャン・ユンアラのポーチの中身大公開！,https://www.youtube.com/watch?v=A0RUKb6EJ-g,204006,2017-04-05,0:10:02,
