,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,TANAKA -와스레나이 (wasurenai music video/feat: s.o.s 바닥) 다나카 와스레나이 뮤비 패러디,https://www.youtube.com/watch?v=v5-xs-bykBQ,534,2023-07-13,0:04:13,
1,생일,https://www.youtube.com/watch?v=834vkUAiktc,1455,2022-12-09,0:02:04,
2,피클(pickle) ㅡ 블루레인(Blue Rain),https://www.youtube.com/watch?v=4oDgi5Kgm-A,4254,2022-08-09,0:01:23,
3,구독자 1만명 돌파 감사영상 (s.o.sㅡI'm your girl /feat:바닥님),https://www.youtube.com/watch?v=QDC9nZYDL8k,13084,2022-03-14,0:02:15,
4,고등학생들이 담배를 핀다. (100%애드립 동대문 전설언니 그 어떤 상황이 와도 원테이크),https://www.youtube.com/watch?v=BWTSBiPtwpw,17800,2022-02-21,0:03:39,
5,잘생긴 남자가 자꾸 날 쳐다본다 (동대문 전설언니 돗대주의 100%애드립),https://www.youtube.com/watch?v=BLqfqL_kzkI,14948,2022-02-20,0:03:17,
6,2000년대 동대문 밀리오레 전설언니 슬기로운 감빵생활 찍고 오늘 출소했습니다 (영상이못올라온이유/양아치주의/100%애드립),https://www.youtube.com/watch?v=O131cOYk3XI,71850,2021-12-20,0:06:54,
7,2005년 양아치🚭동대문 전설언니100%애드립) 옷가게사장과 알바생/어디서 꼰대냄새 안 나요?,https://www.youtube.com/watch?v=fdhqb1xc6Mo,30955,2021-08-13,0:06:49,
8,지나가는 잘생긴 남자를 만나면....(동대문 전설언니),https://www.youtube.com/watch?v=0wBi6otZ4kI,11896,2021-08-10,0:00:48,
9,옷 가게 사장과 알바 면접 (100% 애드리브 동대문전설언니),https://www.youtube.com/watch?v=B1PxJJjgCtE,16630,2021-08-02,0:07:27,
10,구라철vs홍대 미향언니 (말빨경영대회  그 뒷이야기),https://www.youtube.com/watch?v=_zy3hW23AtY,62945,2021-05-25,0:04:17,
11,"[다큐0.5일] 옷장사만 20년 째 홍대 미향언니 (하루매출,홍대월세,자영업자)",https://www.youtube.com/watch?v=WDW-1F7Svb8,54980,2021-05-05,0:07:20,
12,[2000년대 동대문] 삐끼치기 좋은 날..(4개 국어 능통),https://www.youtube.com/watch?v=U-xJBA_ejkw,36391,2021-03-28,0:04:24,
13,"나이키 덕후가 알려주는 봄에 뽕뽑는 운동화 Best5🌼💛 (데이브레이크,덩크로우,조던,품절대란,더현대서울)",https://www.youtube.com/watch?v=l46Al_jbfRw,10930,2021-03-24,0:06:53,
14,"누가 내 남친 건드렸냐 다 혼꾸녕 내버린ㄷr...★ (싸이월드,2000년대) 백장미 2탄",https://www.youtube.com/watch?v=K1bOpyZGU_w,12870,2021-03-03,0:08:57,
15,"헌팅.. 이번엔 실전이다!! (싸이월드BGM,써니사이드MJ,술한잔해요)",https://www.youtube.com/watch?v=SfIIKJEHL9A,20316,2021-02-24,0:11:16,
16,[미니시리즈]서울에서 학교 다닌다던 딸이 동대문에서 일한다고??!! (전설언니엄마등장),https://www.youtube.com/watch?v=3VFYfIr6Bzk,10862,2021-02-18,0:13:12,
17,"[100%애드리브]2000년대 동대문 전설의언니 ""니가 사랑을 알아?""",https://www.youtube.com/watch?v=Xwh2NABn5wA,45946,2021-02-05,0:06:49,
18,옷가게언니가 알려주는 1월 2월 쇼핑꿀팁 4가지 (홍대 미향언니),https://www.youtube.com/watch?v=uFFsycSqWV4,7983,2021-01-30,0:06:39,
19,[Roleplay] 2000년대 미향고교 일진 18세 백장미🥀(멘탈주의💥),https://www.youtube.com/watch?v=P8ED1tarX8U,35100,2021-01-16,0:12:18,
20,도를 아십니까 Roleplay 사이비가 삥뜯는 법 (소름주의🧨),https://www.youtube.com/watch?v=LOjXpXfZkis,6713,2021-01-13,0:19:24,
21,2000년대 동대문 전설의 언니 2탄 (양아치주의🔥),https://www.youtube.com/watch?v=D2vVo2WEVs8,84751,2021-01-09,0:12:02,
22,동대문 밀리오레... 전설의 언니 (소름주의🔥),https://www.youtube.com/watch?v=8TvdsWF1jFg,405573,2020-12-25,0:12:33,
23,헌팅캡연출법&잘쓰는법,https://www.youtube.com/watch?v=x9RiBYryaRg,7109,2020-12-13,0:05:07,
24,"옷가게언니의출근스피드화장💄 겟레디윗미💕 (미향언니 직접 편집, 병맛주의)",https://www.youtube.com/watch?v=gqCraalE8sY,13606,2020-12-12,0:09:04,
25,나이키 '에어조던' 어렵지 않아요~😎 코디법부터 역사(?)까지 언니가 다 알려줄게💖,https://www.youtube.com/watch?v=w-4pkyTYPgs,9576,2020-12-05,0:06:22,
26,미향 자켓 3탄!!🧡 유니크하고 고급진 아우터를 찾으신다고요???,https://www.youtube.com/watch?v=xh-iXHYWFI4,4009,2020-10-30,0:06:12,
27,"가을신상 아우터 30벌 몽땅 입어보기 2탄!! 🧡🧡 얼~~ 세련되고 멋진데?? (청자켓맛집, 홍대미향언니 의상실)",https://www.youtube.com/watch?v=TiCbP_tdl2Y,1500,2020-10-21,0:05:40,
28,"🍂가을신상 아우터 30벌 몽땅 입어보기!🧡 얼~~ 깔쌈한데?? (블랙자켓, 청자켓, 라이더자켓, 야상🧥)",https://www.youtube.com/watch?v=R_7p2McfFNg,1371,2020-10-10,0:03:30,
29,홍대에서 제일 잘나가는 언니?,https://www.youtube.com/watch?v=RXJSqrFHYrk,5691,2020-09-26,0:03:51,
30,비트마다 옷이 30번 바뀌는 신비한 뮤비,https://www.youtube.com/watch?v=A1XpBYhJXVo,2654,2020-09-13,0:04:19,
31,코로나로 미친 사장님이 신상 30벌 입고 BTS의 '봄날'을 췄다,https://www.youtube.com/watch?v=FggsPkCB1qo,5269,2020-09-02,0:05:02,
32,여자옷을 털어버리는 남자가 있다!? [미향화보스타일링EP02],https://www.youtube.com/watch?v=mJbdFPb-sks,6202,2020-07-26,0:08:07,
33,"[코디맛zip] 조회수 800만 터트린 코디장인 미향언니 이옷주세요 모음 2탄🦋 (존에주의💖,산범,캐스퍼,핀아,예원님)",https://www.youtube.com/watch?v=-JcrcY9ORTA,18374,2020-07-21,0:16:21,
34,"🦋미드 하이틴 여자주인공으로 만들어버리기!!👗🦋 (키치룩,레드벨벳조이룩,대학생코디) [미향화보스타일링EP01]",https://www.youtube.com/watch?v=SijSatYpGZY,13586,2020-07-10,0:07:52,
