,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,개국본!! 죽도록 사랑해,https://www.youtube.com/watch?v=McMwXycTLdc,710,2023-05-30,0:05:20,
1,대통령님...  보고싶었습니다,https://www.youtube.com/watch?v=FkRHZoch2Bw,1021,2023-05-22,0:00:38,
2,사람들은 모두 변하나봐...,https://www.youtube.com/watch?v=6ij-F2B7vNs,1283,2023-04-17,0:02:12,
3,그 길은 외롭지 않습니다 2(블랙홀 작사ㆍ작곡),https://www.youtube.com/watch?v=sV-EgRJavJw,3416,2023-02-09,0:03:22,
4,그길은 외롭지 않습니다,https://www.youtube.com/watch?v=Zhw43mVvDTI,1631,2023-02-06,0:03:22,
5,모이자 또다시 서초항쟁이다,https://www.youtube.com/watch?v=oM80gbrU4TY,312,2022-12-10,0:01:42,
6,뭉쳐야산다_개혁국민운동본부,https://www.youtube.com/watch?v=1LeCDxATkto,491,2022-11-08,0:01:09,
7,"시니sini와 떠나는 음악여행  시즌2, 5번째 시간  -  그대 내 품에",https://www.youtube.com/watch?v=nUYthd4zw_g,202,2022-07-17,3:03:28,
8,매주 토요일 새벽에 찾아뵙겠습니다,https://www.youtube.com/watch?v=ObVgia5RRnA,189,2022-06-14,0:01:19,
9,곽샘 응원합니다,https://www.youtube.com/watch?v=X6epNj7e8Qs,112,2022-05-29,0:02:54,
10,"끝까지 함께 이은미 노래, 윤일상 작곡, 이재명 작사 °스물여덟°",https://www.youtube.com/watch?v=MhHROXw_sEk,431,2022-04-20,0:04:30,
11,3.1 명동 총집결,https://www.youtube.com/watch?v=ZVODhLpZ6So,206,2022-03-01,0:00:23,
12,널리울려퍼져라!! 대한민국 그 두번째,https://www.youtube.com/watch?v=JEUJ-Y6--tY,590,2022-02-24,0:04:32,
13,시니와 음악여행에 여러분을 모십니다.,https://www.youtube.com/watch?v=P-YQby42ufY,517,2021-11-14,0:03:49,
14,"이재명 그대에게 ""대한민국"" 그 첫번째",https://www.youtube.com/watch?v=Ebk1LR8I9C8,6285,2021-11-12,0:04:33,
15,그대와 함께한 대한민국,https://www.youtube.com/watch?v=pCcueUoVdKs,419,2021-10-22,0:05:21,
16,우리는 원팀!!,https://www.youtube.com/watch?v=uMrYtCygXxs,160,2021-10-19,0:05:29,
17,장군의 귀환 여천 홍범도,https://www.youtube.com/watch?v=AZYSwuMVhPE,200,2021-08-26,0:06:51,
18,가을의 시작과 함께하는 시니와 음악여행,https://www.youtube.com/watch?v=0aUfz_iISQg,396,2021-08-16,0:03:43,
19,깃발을 들어라 그 아래 모이자,https://www.youtube.com/watch?v=Nhk2xkAhsQg,194,2021-07-18,0:01:57,
20,시니와 음악여행 함께 떠나시죠,https://www.youtube.com/watch?v=dAaxuyJ0JWU,251,2021-06-15,0:00:57,
21,[개혁국민운동본부] 영남본부 출범식 - 홍보영상,https://www.youtube.com/watch?v=dq5VXuNE-JI,259,2021-06-14,0:02:27,
22,온다! 추미애 #티저영상.1,https://www.youtube.com/watch?v=u9diZWHUjNU,388,2021-06-13,0:02:52,
23,조국의 시간,https://www.youtube.com/watch?v=vXhzgwQ_jyM,615,2021-06-03,0:01:37,
24,그날의 기억들,https://www.youtube.com/watch?v=T7cuA0PYYcw,86,2021-04-17,0:02:25,
25,승리하리라!!!,https://www.youtube.com/watch?v=9ULvw4Yu1qY,370,2021-04-02,0:03:44,
26,2021년 3월 8일,https://www.youtube.com/watch?v=EPWl3kmGwqY,132,2021-03-07,0:04:41,
27,"사람사는 세상, 사람이 살고 싶은 세상",https://www.youtube.com/watch?v=DrgTGS7g0rY,302,2021-02-28,0:04:33,
28,故 백기완선생님#길거리투쟁가,https://www.youtube.com/watch?v=BFN_QSQ6IG0,191,2021-02-19,0:06:16,
29,하나로 하나되어-리터치,https://www.youtube.com/watch?v=2hLP1i4Ms7w,193,2021-02-06,0:03:53,
30,영원한 그이름,https://www.youtube.com/watch?v=nNfI8ZPRUQY,387,2021-01-04,0:07:46,
31,당연한것들,https://www.youtube.com/watch?v=NvsOGtF95HY,222,2020-12-23,0:03:39,
32,하나로 하나되어,https://www.youtube.com/watch?v=tsDXCiEFhdk,291,2020-12-17,0:03:58,
33,고맙습니다 눈물 겹도록,https://www.youtube.com/watch?v=1_DY47guEiU,322,2020-12-08,0:06:01,
34,힘내라 대한민국!!,https://www.youtube.com/watch?v=ewbOBCIRy1E,301,2020-09-29,0:05:48,
35,고 박원순 서울특별시장님을 추모하면서...,https://www.youtube.com/watch?v=NXAKwoa0ntg,126,2020-07-19,0:03:32,
36,소녀상 지킴이들을 위하여,https://www.youtube.com/watch?v=b3OPekaEZ8Q,204,2020-07-17,0:05:50,
37,평화의 소녀상 그리고 지킴이들,https://www.youtube.com/watch?v=Fl6JDiQ8wAU,107,2020-07-04,0:03:15,
38,외출,https://www.youtube.com/watch?v=2PfSJ2nrh-k,113,2020-06-30,0:05:41,
39,1444회 수요집회,https://www.youtube.com/watch?v=Wz87SQoRkmE,78,2020-06-25,0:03:18,
40,강릉항&안목해변 커피거리,https://www.youtube.com/watch?v=lxWa4wyk6Bs,84,2020-06-05,0:00:29,
41,라일락 꽃향기 그리고 햇살,https://www.youtube.com/watch?v=TgfHshQRcok,55,2020-04-30,0:00:13,
