,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,메이크업 아티스트의 올리브영 쇼핑하울/ 올영페스타 준비영상,https://www.youtube.com/watch?v=Mv1g5etREHo,5927,2023-09-24,0:15:37,
1,베이스 ‘이것’만 바꿔도 요즘 유행하는 올드머니룩 가능,https://www.youtube.com/watch?v=Oec1kgsDTUc,7370,2023-09-16,0:17:36,
2,청담 메이크업 샵 에서는 뭘 쓸까? 원장님 자리 소개!,https://www.youtube.com/watch?v=OCbDlah0a1s,9707,2023-09-15,0:13:44,
3,메이크업 원장님 가방엔 무엇이 들어있을까? 상은언니 왓츠인마이백,https://www.youtube.com/watch?v=ISQ3uSu5tOY,4259,2023-08-25,0:11:25,
4,y2k 메이크업 / 초세련 그 잡채 / 그레이 톤온톤 메이크업,https://www.youtube.com/watch?v=AgRy2RWgDZ0,2164,2023-08-22,0:12:46,
5,예비신부 추천템 / 메이크업 샵 선생님 추천/ 구독자 이벤트,https://www.youtube.com/watch?v=BTqgod9upqg,7667,2023-08-14,0:12:59,
6,글로우 메이크업 다 한 끗차이 라구요! 메이크업 아티스트 꿀팁 대방출,https://www.youtube.com/watch?v=HaB9NPutoOo,3839,2023-08-10,0:13:19,
7,프헤 샵 프로젝트/ 모녀 프댕이/ 우리 엄마 공주만들기,https://www.youtube.com/watch?v=S9p80QtNxVs,2052,2023-07-30,0:12:07,
8,여름 페스티벌 메이크업 꿀팁 대방출/ 글리터 쉽게 바르기,https://www.youtube.com/watch?v=JxPh5dnsaJ0,2188,2023-07-16,0:12:09,
9,fmgt x 상은언니 협업 섀도우 출시/ 단독 선런칭/ 메이크업 아티스트가 만든 섀도우 팔레트 3종!!,https://www.youtube.com/watch?v=bElccK4tx60,16048,2023-05-20,0:17:02,
10,"구독자 고민해결/ 봄웜라 추천 메이크업/ 옆광대, 짝짝이 쌍꺼풀, 비대칭 고민",https://www.youtube.com/watch?v=nqg8rgomBFg,5483,2023-05-14,0:12:34,
11,나들이 메이크업 / 베이스 유목민 주목 / 지속력 꿀팁 가득 메이크업 / 지베르니 파데소개 / 구독자이벤트,https://www.youtube.com/watch?v=DR5v0ZOOCgw,13858,2023-05-03,0:16:43,
12,메이크업 샵에서 받은 듯/ 물먹립 연출법 / 탕후루광택 / 오버립 꿀팁,https://www.youtube.com/watch?v=314D90GCeIo,7453,2023-04-17,0:12:16,
