,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,왕초보용 긴앞머리 자르기 /나도 할 수 있다/미용실 안녕,https://www.youtube.com/watch?v=PSdnYjtXIHw,2230,2022-09-20,0:05:42,
1,봉고데기 스타일링 영상,https://www.youtube.com/watch?v=jklK_dI77Vk,785,2022-08-03,0:01:17,
2,봉고데기를 활용한 셀프 헤어스타일링,https://www.youtube.com/watch?v=wRR9gBkGXPY,703,2022-08-03,0:01:54,
3,집게핀을 활용한 헤어스타일링,https://www.youtube.com/watch?v=4g_HTuA2KJo,275,2022-08-03,0:01:02,
4,웨딩 본식 로우번 헤어의 모든것! 뿌리볼륨이 생명🙆‍♀️/ Low bun wedding hairstyling,https://www.youtube.com/watch?v=AZ7Q-kfflqk,6503,2020-07-22,0:06:57,
5,웨딩 본식 한복에 어울리는 헤어 추천! 한복헤어 고민하지 마세요/ Korean hairstyling with Hanbok,https://www.youtube.com/watch?v=xJAPcAKGAm4,1293,2020-07-15,0:07:54,
6,웨딩촬영 전 준비사항 3가지! 이것만은 꼭 챙기세요!/ Studio shooting for wedding dress styling,https://www.youtube.com/watch?v=adBxIfDmauU,903,2020-07-08,0:10:00,
7,[ENG]👰🤵예신님들 주목! 결혼식 헤어변형 반묶음? 포니테일? 신부님의 선택은?ㅣWedding hairstyles for long hair,https://www.youtube.com/watch?v=DHyiRRaCVSk,2718,2020-07-01,0:06:31,
8,[Eng/CN]나에게 맞는 가르마 찾기! 정수리 볼륨&뿌리볼륨 은 덤💓I How to make hair volume,https://www.youtube.com/watch?v=yUXk5g9Awwk,25925,2020-06-24,0:06:49,
9,[ENG]하나에 천원 실화?💰 고데기 없이 다이소 헤어스틱컬 로만 만든 웨이브l Heatless Daiso hair curler,https://www.youtube.com/watch?v=nWYklvpyEZA,2259,2020-06-17,0:06:51,
10,"[ENG/CN]인스타 요청폭주❗ 머리묶을때 예쁜 앞,옆, 뿌리볼륨 드라이l How I blow dry my Bangs",https://www.youtube.com/watch?v=DMXbymVsHIE,63659,2020-06-10,0:05:29,
11,[ENG]🎀블랙핑크 제니 헤어스타일링 아이돌 반묶음 쉽게따라하기 🎀l K-POP idol hair styling,https://www.youtube.com/watch?v=zB6NlLATU8A,5195,2020-06-03,0:07:00,
12,[ENG/CN]트와이스 처럼  ❣모어앤모어❣ 물결 웨이브〰 집에서도 할 수 있는❣  봉고데기 32mm I K-POP Idol Twice More&More hair tutorial,https://www.youtube.com/watch?v=MKOAfni8KMY,7256,2020-06-01,0:05:42,
13,[ENG/CN]립스틱 짙게바르고💄봉고데기 32미리 긴머리 한방향 웨이브 연출법 I How to curl long hair with curling iron,https://www.youtube.com/watch?v=Biwta6ZOLHQ,1773,2020-05-27,0:10:23,
14,[ENG/CN] 아이유 처럼 예쁜 똥머리 하는법🎀잔머리 연출 & 하이번 쉽게하기I How to Quick&Easy Bun hair tutorial Long hair eight,https://www.youtube.com/watch?v=sJBXNRHBnGI,3798,2020-05-20,0:04:23,
15,[ENG/CN]🌸꽃놀이 못가 아쉬워서 찍어본 GRWM🌸데일리 메이크업 부터 집게핀 올림머리 스타일링 |Korean natural daily makeup tutorial,https://www.youtube.com/watch?v=44Gk22WqEmc,886,2020-05-15,0:11:19,
16,[ENG/CN]긴머리 예쁘게 묶는법 9가지방법 공개🔓곱창밴드 이렇게 활용하세요👀I Hairstyling with hair clips and scrunchies,https://www.youtube.com/watch?v=fgUBnWqyiZc,13218,2020-05-13,0:08:49,
17,[ENG/CN] 셀카 잘 나오는 S컬 꿀팁 대방출 긴 여신 헤어스타일링 의 모든것 📙|How to long hair S curl hairstyling,https://www.youtube.com/watch?v=A3pE4AH99vI,35442,2020-05-06,0:09:44,
18,[ENG]고데기 없이! 롤빗으로 C컬 드라이 이렇게 하세요 💡어려보이기 위한 꿀팁📕 How to Easy&Simple blow dry C curl hair tutorial,https://www.youtube.com/watch?v=AUj5MbL6ZdY,18007,2020-05-06,0:10:00,
19,[ENG/CN]나만 알고싶은 여신미 가득✨봄 맞이 여신앞머리 드라이💕|How to blow dry for a fringe self hairstyling tutorial,https://www.youtube.com/watch?v=m39qMv3pCrU,5626,2020-05-06,0:09:41,
20,"[ENG/CN]얼굴 작아보이는 뿌리볼륨☝🏻이 영상 하나로 완전정복! 정수리 앞,옆,뒷머리 셀프스타일링 |How to make hair volume tutorial for you",https://www.youtube.com/watch?v=tDoSJppWKDI,168390,2020-05-06,0:11:57,
21,"다들 뭐해요? 클릭해주세요,,  제목 정해주세요 ,, 유투브  Please look forwoard to JJUDRE YouTube channel!",https://www.youtube.com/watch?v=h7FxJ0obKRE,1430,2020-05-04,0:00:17,
