,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,쌀쌀해지는 요즘 날씨 고민해결! 올가을스타일링의 모든 것! 🍂🍁ㅣ 올가을 룩북 (ft. 구독자이벤트),https://www.youtube.com/watch?v=1z7v19wvGWk,4599,2023-09-28,0:10:18,
1,가을 기본템 자켓추천! 지금부터 겨울까지 쭉~ 활용도 갑👍🏻 ㅣ가을만 입지 마세요! 겨울에도 입을 수 있는 기본자켓🙆🏻‍♀️,https://www.youtube.com/watch?v=2WyjVF6tyWE,5329,2023-09-17,0:09:42,
2,올드머니 어렵지 않게 입는 3가지 방법 💸ㅣ 노머니도 OK! 요즘 뜨는 스타일 따라잡자🤑,https://www.youtube.com/watch?v=KUmbvnm0RbI,7630,2023-09-10,0:10:42,
3,2023 FW 패션 트렌드를 알고 가을옷장 준비해요! 핵심키워드로 완벽정리! ㅣ올해 꼭 준비해야 하는 4가지✌🏻,https://www.youtube.com/watch?v=FEgWeDExx9M,13136,2023-09-03,0:13:53,
4,올드머니룩 vs  트렌드룩 ㅣ 아이템 하나로 올드머니룩과 트렌드룩 입는 방법,https://www.youtube.com/watch?v=NM13IOyfhzE,3750,2023-08-27,0:07:58,
5,"여름 이너템, 쌀쌀해지는 가을까지 200% 활용법ㅣ팬츠1, 여름 이너템 6로 다양한 간절기 스타일링 가능👌🏻",https://www.youtube.com/watch?v=mPQuHoteM7Y,4982,2023-08-20,0:08:10,
6,지금부터 가을까지 쭉 입기 좋은 기본 아이템🤩 l 든든하게 미리 준비해보아요! ✌🏻,https://www.youtube.com/watch?v=VpmtVMiXOV4,10364,2023-08-16,0:12:39,
7,❌광고❌ 찐 쿠팡러 추천! 긴~~여름 삶의 질이 상승되는 수직 상승템 🙆🏻‍♀️‼️ㅣ 패션~생활에 필요한 제품까지!,https://www.youtube.com/watch?v=H31qjc8kyRM,3185,2023-08-13,0:06:35,
8,푹푹찌는 한여름 날씨🔆 폭염에도 시원하게 잘 입는 방법 🔆 🌵 (그리고..질문있어요!🙋🏻‍♀️),https://www.youtube.com/watch?v=o90owqM0lSk,7103,2023-07-30,0:09:23,
9,2023 자라 ZARA 세일 득템 유행 이너템👚ㅣ 손바닥 만한 TOP 누가입지? 우리도 잘 입을 수 있어요🕶l 자라세일때 입어보아요😍,https://www.youtube.com/watch?v=weGk4ikFxiY,2938,2023-07-23,0:06:33,
10,원피스로 체형커버! 여름 고민 끝 🤩 ㅣ더운날씨 OK! 습한날씨 OK! 여름 필수템 💯,https://www.youtube.com/watch?v=SD-yXKRTOUY,3537,2023-07-16,0:07:36,
11,"여행룩과 데일리룩을 넘나드는 한끗차이 스타일링 팁✌🏻 ㅣ썸머 바캉스룩, 고급스럽게 입는 법 👗🌴 (ft. 구독자이벤트)",https://www.youtube.com/watch?v=tR--wGMD7bs,5050,2023-07-09,0:11:19,
12,"꿉꿉한 날씨, 장마철에도 잘 입는 방법🌧☔️ ㅣ장마철 필수 아이템가득! 장마철룩!☂️(ft. 구독자이벤트)",https://www.youtube.com/watch?v=INR2YcFz-oE,3625,2023-07-05,0:09:38,
13,오락가락 변덕스러운 요즘 여름날씨에도 옷 잘 입는 방법 ㅣ 비오는날부터 쨍한 더운날까지 똑똑하게 보내는 법 ☔️☀️😎,https://www.youtube.com/watch?v=aLnz0Ci-el0,6969,2023-07-02,0:11:57,
14,클래식한 썸머 데일리룩 ㅣ 과하지 않은 꾸안꾸룩의 한끗차이 Tip 😎☀️,https://www.youtube.com/watch?v=p9tn1vBthIA,6361,2023-06-25,0:12:21,
15,아침마다 고민해결! 고급스러운 썸머 출근룩😎 (FT. 구독자이벤트),https://www.youtube.com/watch?v=dzabUude4ic,14359,2023-06-11,0:11:06,
16,여름이닷! 썸머룩북👗 시원한 블루컬러부터 블랙까지! 다양하게 준비했어욧😎 (ft. 구독자이벤트),https://www.youtube.com/watch?v=y1f9kUW9FLk,7969,2023-06-04,0:15:09,
17,여름을 빛내줄 요즘 여름슈즈 ㅣ스타일별 컬러별 다양하게 준비했어요🤩👡,https://www.youtube.com/watch?v=ftLMA1yNP4k,5360,2023-05-28,0:06:57,
18,여름 재킷 다양하게 활용하는 방법 ㅣ 밝은 컬러와 어두운 컬러 코디의 한끗 차이✌🏻🌴,https://www.youtube.com/watch?v=dfzrpcH1QVU,7591,2023-05-21,0:09:30,
19,한끗차이로 고급스러운 썸머 클래식룩ㅣ 클래식한 아이템도 유니크하게 입자! ✌🏻 ☀️ㅣ비즈니스룩부터 데일리룩까지! 😎,https://www.youtube.com/watch?v=48lDJ7Wi0Uw,12677,2023-05-18,0:10:28,
20,"붓기, 아침마다 고민이라면?! 붓기 예방 5가지 루틴🤗",https://www.youtube.com/watch?v=qOQkXzXG2P8,912,2023-05-14,0:06:47,
21,에어컨 필수템 여름 아우터 l 스타일별 추천~ 스타일링까지✌🏻☀️ ㅣ썸머 아우터 7가지 추천 (ft. 구독자 이벤트),https://www.youtube.com/watch?v=vNTmL1f6R3o,8727,2023-05-07,0:08:23,
22,"주얼리도 레이어드로 풍성하게 포인트, 썸머 주얼리 💍ㅣ 얇아지는 옷에 주얼리 포인트로 착용해보세요! ‼️",https://www.youtube.com/watch?v=swicvjv9e64,3510,2023-05-04,0:07:15,
23,고급스러운 3포인트 썸머 컬러매칭 ㅣ 밀땅하는 여름날씨! 훅! 들어오기전에 미리 준비해요🤩🌴,https://www.youtube.com/watch?v=cDMzn2xJ_Fw,6693,2023-04-30,0:09:36,
24,오락가락 변덕스런 날씨에도 옷 잘 입는 법! ㅣ 봄과 여름사이 걱정 끝 ✌🏻🙆🏻‍♀️,https://www.youtube.com/watch?v=po9ya6-vQ3w,15615,2023-04-23,0:09:53,
25,"주말 육아 지치셨다면?🙋🏻‍♀️ 엄마도 아이도 만족하는 주말 보내는 방법! ㅣ 추천 클래스, 나들이 추천💝",https://www.youtube.com/watch?v=x0i8LoD21Uw,1303,2023-04-21,0:05:50,
26,데일리하게! 피크닉갈때! 여행갈때! 편하고 실용적인 가방추천 (ft. 비네추럴 / 구독자 이벤트),https://www.youtube.com/watch?v=LluD_cn8oV0,6072,2023-04-16,0:10:02,
27,"기본티 스타일별, 컬러별로 있어야 하는 이유 l 여름 반팔 기본 티셔츠 스타일링 5가지 Tip✌🏻 l 여름 필수템, 티셔츠 미리 준비하세요🙆🏻‍♀️",https://www.youtube.com/watch?v=SE7sh0S6yrI,8934,2023-04-09,0:13:00,
28,봄부터 여름까지 쭉~ SS룩북🌷🌴 ㅣ 봄과 여름사이 룩북 모음집.zip (ft. 구독자 이벤트),https://www.youtube.com/watch?v=_z3zE2aDtLo,9527,2023-04-02,0:08:31,
29,하체통통족 고민해결🙆🏻‍♀️ 하체 커버 팬츠 추천 ㅣ 팬츠로 커버하는  3가지 방법 ‼️,https://www.youtube.com/watch?v=-1gqT20t1cM,8356,2023-03-26,0:09:12,
30,"캐주얼룩~하객룩, 오피스룩까지 봄룩북 스타일링 모음 zip.ㅣ다양한 스타일로 준비했어요🌷(구독자이벤트💝)",https://www.youtube.com/watch?v=OmwYvhf3QPc,11863,2023-03-19,0:11:42,
31,단발머리 볼륨 UP‼️ 뿌리 볼륨 살리기 TIP✌🏻ㅣ단발머리 10년 차 노하우 (ft.다이슨 에어랩 멀티 스타일러),https://www.youtube.com/watch?v=fg6w5jD9npk,29173,2023-03-15,0:08:44,
32,실패하지 않는 고급스러운 데일리 컬러의 정석‼️ ㅣ 고급스러운 봄스타일링 (구독자 혜택⭕️),https://www.youtube.com/watch?v=xY4rzb-BuWU,11121,2023-03-12,0:15:50,
33,"매해 꺼내 입는 옷장에 꼭 있어야할 봄 필수 기본템‼️ㅣ매해 돌아 오는 계절, 옷이 없는 이유?! 고민 해결🙆🏻‍♀️",https://www.youtube.com/watch?v=_402dbJ8TDE,14555,2023-03-05,0:08:34,
34,23년 트렌드 미니멀룩으로 따뜻한 봄날의 출근룩 완성 ✌🏻🌸🌷,https://www.youtube.com/watch?v=GbxUE6zH_bM,8051,2023-02-21,0:09:19,
35,더블유컨셉 VVIP의 브랜드 추천‼️ㅣwconcept 10개 브랜드💝,https://www.youtube.com/watch?v=k-oZJLgsZLE,13233,2023-02-12,0:08:29,
36,"간절기 똑똑하게 입는 방법 ㅣ요즘 날씨, 요즘 패션 4가지 공식 끄~~읏✌🏻‼️",https://www.youtube.com/watch?v=7D87TskWx4M,26240,2023-02-05,0:08:58,
37,"2023년 SS 트렌드로 알아보는 요즘패션 ㅣ 트렌드알고, 옷장정리시작🙆🏻‍♀️ ㅣ꼭 필요한 아이템까지 총정리‼️",https://www.youtube.com/watch?v=001JERpnJiA,26694,2023-01-25,0:16:41,
38,퍼스널 컬러 진단받고 왔어요! 나에게 맞는 컬러 찾기🤔 ㅣ나의 컬러에 맞는 스타일링👗ㅣ구독자 이벤트있어요! (feat.오콜로르),https://www.youtube.com/watch?v=ezoHWuZt548,2867,2023-01-18,0:18:18,
39,명품가방 부럽지 않은 요즘가방! 스타일✔️ 수납력✔️ 무게✔️디자인✔️ 꼼꼼히 체크⭕️✌🏻ㅣ디자이너 브랜드 데일리백 추천,https://www.youtube.com/watch?v=ozBTKhtwcBQ,7261,2023-01-09,0:08:17,
40,체형 커버에 좋은 인생 원피스 추천👗ㅣ겨울 원피스로 드레스 UP! 분위기 UP! 👗ㅣ 2023 신년 모임 걱정 끝✌🏻,https://www.youtube.com/watch?v=KoGgabGrOLI,5609,2023-01-01,0:06:28,
41,얼죽코 겨울 필수템 ㅣ 얼죽코들 모여라🙋🏻‍♀️,https://www.youtube.com/watch?v=yc5AK0eCWhg,8198,2022-12-25,0:04:36,
42,오피스룩에서 캐주얼룩까지 긴겨울 걱정 끝! 겨울 룩북 모음.zip. ☃️❄️ l 연말모임룩 부터 데일리룩까지 다양하게 준비했어요😘 (구독자이벤트💝),https://www.youtube.com/watch?v=mMI0kspw7PQ,12740,2022-12-12,0:12:22,
43,캐주얼한 연말 모임 고민 해결 🤗 ㅣ가성비갑 연말룩으로 뽑내보세요🎄 (ft. coupang),https://www.youtube.com/watch?v=bE2niQ2P7Sc,43686,2022-12-04,0:10:26,
44,하의핏에 따라 달라지는 겨울 부츠 트렌드 ㅣ 겨울 부츠 추천까지✌🏻👢,https://www.youtube.com/watch?v=7WMiWTiFuik,9796,2022-12-01,0:07:22,
45,"N년된 명품백을 신상백으로 교환했어요! l 디올 새들백, 보테가베네타 만두백 언박싱 & 리뷰 l 꼭 새로 사지 않아도 신상백이 가능?🤩",https://www.youtube.com/watch?v=3bOb_JC-7eQ,4570,2022-11-21,0:07:58,
46,10만원이하 부터~ 가격대별 패딩 추천🙌🏻 ㅣ 겨울 준비 든든히❄️☃️,https://www.youtube.com/watch?v=H99BgfGspsM,21420,2022-11-14,0:08:22,
47,체형에 맞는 인생 겨울 아우터 찾기ㅣ스타일별로 겨울 아우터ㅣ나에게 최적으로 어울리는 스타일의 아우터는?,https://www.youtube.com/watch?v=BJPrqt43zIA,11670,2022-11-07,0:11:58,
48,베이직 컬러 블랙 매칭으로 겨울 클래식룩❄️ ㅣ시크 & 세션미 UP 이미지 상승 매칭의 정석🔝,https://www.youtube.com/watch?v=YhkjdJr22B4,8723,2022-11-06,0:12:09,
49,명품 없이 품격있는 직장인룩 가능✌🏻 ㅣ 한끗차이 포인트로 나만의 직장 이미지 만들기 (ft. 퀸잇),https://www.youtube.com/watch?v=7WeqowxPbo4,8684,2022-10-25,0:12:42,
50,포인트 컬러로 고급+세련+센스 있는 스타일링🤩 ㅣ 상큼한 가을/겨울룩으로 기분전환 하세요🥰,https://www.youtube.com/watch?v=tN6ACT8hovE,13010,2022-10-17,0:09:12,
51,"실전편! 가을,겨울 기본템으로 고급스럽게 입는 7가지 공식🍁❄️ㅣ실전편으로 기본기 다지기 완료🙌🏻",https://www.youtube.com/watch?v=ndiSdFWQIrM,19942,2022-10-10,0:10:26,
52,가을 겨울 기본템으로 고급스럽게 입는 7가지 공식🤩 ㅣ어떻게 입을지 고민이라면 고민해결!✌🏻,https://www.youtube.com/watch?v=GsA7nymb3ns,33818,2022-10-08,0:09:08,
53,"쌀쌀해지는 가을, 뉴트럴 클래식룩 ㅣ고급스러운 컬러매칭의 정석으로 고급미 뿜뿜🍁🧥🍂 (톤온톤, 뉴트럴 컬러매칭)",https://www.youtube.com/watch?v=NxC0oVqgLSU,27448,2022-10-03,0:12:30,
54,가을부터 겨울까지! FW 룩북🧥l 가을겨울 준비해요! (ft. 구독자 이벤트),https://www.youtube.com/watch?v=uCzpayGJHoU,21631,2022-09-24,0:11:13,
55,가을 필수템 가을 아우터🍂 ㅣ 잘고른 아우터 추천부터 다양한 스타일링 Tip (Ft. NOTIA),https://www.youtube.com/watch?v=--Idgn0JNCk,16799,2022-09-17,0:08:50,
56,"가을을 현명하게 맞이하는 방법 ㅣ가을 간절기룩, 효과적으로 입는 6가지 방법 🍁",https://www.youtube.com/watch?v=1TpsT6Vl4c4,18526,2022-09-12,0:06:08,
57,"고심해서 고른 내 옷, 오랫동안 입는 방법 ㅣ 잘 관리해서 오래 입자🤗 (ft. LG 스타일러 오브제컬렉션)",https://www.youtube.com/watch?v=N89k8c6mKJM,2228,2022-09-07,0:08:33,
58,"2022 FW 트렌드 알고, 옷장 정리 합시다! 😘👕👖🧥",https://www.youtube.com/watch?v=zUUhv9cfFaI,24019,2022-09-03,0:14:39,
59,가을 간절기 뭐입을지 고민해결😎 ㅣ 추석연휴 미리 준비해요! 나에게 주는 추석빔🤩🥳(ft. 쿠팡),https://www.youtube.com/watch?v=5gSvZlxnZlU,103327,2022-08-29,0:10:32,
60,화려한 명품룩! 명품유튜버 친구옷을 입어보았습니다.🤣 (Feat.제시하다),https://www.youtube.com/watch?v=qy-Rfa66a4A,19503,2022-08-20,0:08:51,
61,"일주일 여행룩, 핫플룩과 리조트룩의 한끗차이🧐 ㅣ일상룩과 휴가룩 사이가 고민이라면? 고민해결🥸",https://www.youtube.com/watch?v=uVFKeBdHqmE,7862,2022-08-06,0:09:13,
