,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,결쎄오의 24시간 ep2.  르마하의 첫 품평회 나가다! 2시간 동안 아무도 오지 않는데..,https://www.youtube.com/watch?v=pOYK6Pn7QaM,1318,2023-09-25,0:11:21,
1,"9월 기력딸리는 요즘, 몰래 먹는 영양제 7종 추천",https://www.youtube.com/watch?v=rQemIYxYtuI,2903,2023-09-14,0:14:30,
2,9월 빅 올영세일 전 미리 알려드리는 노광고 올리브영 추천템! 시덥잖은건 소개하지 않습니다.,https://www.youtube.com/watch?v=HuMZRu9uRww,55004,2023-08-29,0:19:25,
3,결쎄오의 24시간 ep1. 일과 삶의 통일,https://www.youtube.com/watch?v=wmHxRHPPeG4,2950,2023-08-17,0:13:33,
4,피부 상하기 전에! 휴양지 스킨케어 루틴 이대로만 해보세요.,https://www.youtube.com/watch?v=-ZQGTkLNMr0,5467,2023-07-18,0:15:31,
5,내돈내산 휴양지 필수템! 해외여행 갈때 이거 안보고 짐싸지마세요🛒,https://www.youtube.com/watch?v=1kalh-Z5VeQ,6371,2023-07-08,0:12:10,
6,괄사마사지의 정석 ep.3 상체 · 하체 · 복부마사지,https://www.youtube.com/watch?v=5B70DJDpmYg,70564,2023-03-23,0:17:05,
7,괄사마사지의 정석 ep.2 두피& 얼굴 마사지,https://www.youtube.com/watch?v=ov-vagowjDA,21053,2023-03-07,0:18:23,
8,괄사마사지의 정석 ep.1 데콜테& 윗가슴 마사지,https://www.youtube.com/watch?v=Ox2Ktavx8gU,18022,2023-03-01,0:16:35,
9,2023년 셀프-케어 플랜 짜는법 알려드립니다✍️,https://www.youtube.com/watch?v=CYqKBz5U6kE,45171,2023-02-15,0:11:18,
10,판테놀 크림은 앞으로 이렇게 발라보세요. 놀라운 피부변화를 느끼실 거에요!,https://www.youtube.com/watch?v=e27eVqk5wG0,13444,2023-02-09,0:04:54,
11,"장벽회복에는 '판테놀'이 해답! 상황별, 제형별 판테놀크림 9종 추천드림 (+판테놀 연고 포함)",https://www.youtube.com/watch?v=1Hi1fNaEskg,37145,2023-01-30,0:12:04,
12,- 눈가주름 집중케어 - 단언컨대 4주만 하면 분명히 좋아져요!,https://www.youtube.com/watch?v=UiGvY5T5xjU,110814,2023-01-18,0:05:14,
13,안보시면 후회할 2022년 기부박스템🎁 으로 저랑 스킨케어 하실래요? (63% 할인율& 역대급 라인업!!),https://www.youtube.com/watch?v=f7D-DR21He8,5696,2022-12-28,0:04:57,
14,쫜쫜한 피부표현이 관건! 심플한 겨울 모닝 스킨케어⛄️,https://www.youtube.com/watch?v=zjHXVjuPlyQ,11473,2022-12-05,0:10:17,
15,"반복되는 각질이 고민이라면 저의 보습제 추천, 믿고보셔도됩니다. 유리아쥬에서 이갈고 만든 新보습제 최초공개!",https://www.youtube.com/watch?v=xvdHBAX7QH8,13625,2022-11-19,0:09:40,
16,"단돈 1,000원으로 어마어마한 효과! 앞으로 선크림,쿠션,파운데이션은 꼭 이렇게 발라보세요.",https://www.youtube.com/watch?v=Dxx1WD6gSSY,208189,2022-10-25,0:07:58,
17,폐가수준의 화장실 ➡️ 호텔급 화장실로 리모델링! 뷰티 화장실 인테리어(feat. 사무실 확장 이전),https://www.youtube.com/watch?v=hMGavuYGFfQ,18020,2022-09-01,0:10:54,
18,"바야흐로 초개인화 시대, 맞춤형 화장품 세가지를 받아보았더니..? (에센스/ 크림/ 립틴트)",https://www.youtube.com/watch?v=DWwJ-Dyh4FI,14588,2022-08-29,0:11:09,
19,대중목욕탕 6만원 vs 14만원 강남 1인 세신샵은 어떻게 다를까?,https://www.youtube.com/watch?v=cV_jzXQl-IA,38369,2022-08-16,0:10:14,
20,"시술,성형X 돈 안들이고 예뻐지는 효.과.보.장 3분 괄사마사지 (※경락샵에서 싫어할 수 있음 주의)",https://www.youtube.com/watch?v=LcNi4cf4iuw,63956,2022-07-26,0:16:11,
21,🛒보이면 일단 싣고보세요. 코스트코에서 꼭 사야할 것들 풀고 더 이상 회원권 갱신안합니다.,https://www.youtube.com/watch?v=VRK1trnNuUM,87800,2022-07-07,0:06:52,
22,머리부터 발끝까지 온전히 나를 위한 반지괄사 마사지 루틴🛀🏻 (페이스 - 두피 - 바디마사지),https://www.youtube.com/watch?v=2mcOOt2ihn0,177220,2022-06-25,0:06:43,
23,SUB) 돈도 잃고 건강도 잃는 영양제 그만 드세요! 김결의 건.기.식 루틴은?💊 (feat. 건강기능식품 잘 고르는 법),https://www.youtube.com/watch?v=h7mEEXF-fM0,22960,2022-06-01,0:10:06,
24,"SUB) 세상 모든 괄사의 변천사, 모양별 소재별 괄사마사지 추천! (faet. 반지괄사 런칭)",https://www.youtube.com/watch?v=APAjbZrnVjY,63414,2022-05-25,0:12:34,
25,"SUB) 박재범의 건강주스? 항암주스, 레몬 마누카꿀 마늘샷 레시피🧄 만들어 먹어봄",https://www.youtube.com/watch?v=ecoFaYnnjzY,5820,2022-05-05,0:07:56,
26,SUB) 당신의 피부가 계속 붉은 이유? 안면홍조 & 예민피부 완화 레시피,https://www.youtube.com/watch?v=Mh2DuPyCf6o,24577,2022-04-22,0:09:26,
27,SUB) 아이크림 반통 짜서 마사지해주는 AHC스파 받아보았더니💆‍♀️,https://www.youtube.com/watch?v=86UPWeFnfCQ,7866,2022-04-16,0:07:48,
28,SUB) 버릴게 없는 세타필 바디로션 활용백서🧴2022년 구형vs 신형 비교 분석까쥐~!,https://www.youtube.com/watch?v=ygECdkWJ6tg,21145,2022-04-02,0:08:02,
29,SUB) 이게 그렇게 핫하다며?🔥 중주파 대표 뷰티디바이스 에이지알 vs 브이롤 2종 전격 비교!,https://www.youtube.com/watch?v=8oivW6NGADM,44809,2022-03-22,0:12:57,
