,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,브라질에서 브라질리언 왁싱 / 집에서 제모 관리 TIP (착색 X),https://www.youtube.com/watch?v=38_oEbbl5uU,12846,2023-09-17,0:10:40,
1,"주말에 이렇게 집에서 관리하면, 관리샵 갈 필요 없음 ❌ [주말루틴]",https://www.youtube.com/watch?v=uqXh8h_G4QI,25579,2023-09-09,0:16:01,
2,"1분만에 피부가 좋아지는 TIP (여드름, 피지, 블랙헤드 없애기)",https://www.youtube.com/watch?v=l6pe53rSYjg,22230,2023-09-01,0:11:43,
3,"한국모델, 브라질 유행하는 메이크업 받아보기",https://www.youtube.com/watch?v=Pkr4eHnAmcc,8629,2023-08-21,0:12:45,
4,머리 감을때 빠지는 이유! [해결방법 & 탈모에 좋은 습관],https://www.youtube.com/watch?v=-r5VX6hhFh4,26600,2023-08-01,0:10:52,
5,"여자들이 꼭 알아야하는 관리, 먹어야 하는 음식들",https://www.youtube.com/watch?v=CSrG-pJexDA,22286,2023-07-08,0:10:31,
6,블랙헤드 턱 피지 5분만에 없애기,https://www.youtube.com/watch?v=qW4tiQA3geA,27150,2023-07-02,0:13:42,
7,피부가 좋아질 수밖에 없는 나이트루틴,https://www.youtube.com/watch?v=H6-6vb6yDYE,251433,2023-06-16,0:15:00,
8,"정말 간단한 홈케어 모음) 돈 ❌ , 피부 좋아지는 꿀팁 ⭕️",https://www.youtube.com/watch?v=TWGqxzUuThg,217122,2023-06-02,0:14:51,
9,[20-30대 필수] 30대가 되고 깨달은 뷰티꿀팁🍯,https://www.youtube.com/watch?v=wo5F26q1GTs,147615,2023-05-19,0:14:20,
10,뷰티 디바이스 뭐가 젤 좋을까? / 메디큐브 | 글램온| 벨로큐어 | 파나소닉 | 리파,https://www.youtube.com/watch?v=cxy58k4MLxg,19916,2023-05-04,0:15:33,
11,"""모닝루틴"" 피부, 모발이 좋을 수 밖에 없는 루틴",https://www.youtube.com/watch?v=NkFwg2UAat4,700502,2023-04-26,0:16:56,
12,브라질에서 유명한 스킨케어 브랜드 리뷰 (Simple Organic),https://www.youtube.com/watch?v=W6k5Bs0e-iw,18842,2023-04-23,0:12:48,
13,림프독 빼고 50kg 감량한 비법,https://www.youtube.com/watch?v=PoJup2MjeiA,19846,2023-04-03,0:07:33,
14,늙기 싫으면 무조건 클릭 / 의사가 말하는 노화를 늦추는 방법은?,https://www.youtube.com/watch?v=KblnXyidHmU,14826,2023-03-23,0:10:12,
15,너무 쉬운 목주름 관리법 /5분 관리 (홈케어),https://www.youtube.com/watch?v=IviY742R7xE,23600,2023-03-14,0:10:24,
16,젊은 나이에 머리가 빠지는 사람 보세요 (탈모 예방 방법),https://www.youtube.com/watch?v=k5C4toWzqlE,20692,2023-03-09,0:10:20,
17,7일 안에 기미 없애는 방법!,https://www.youtube.com/watch?v=GIofnQWZU3k,27753,2023-03-05,0:13:19,
18,하루 5분 마사지 효과 / 얼굴 작아지고 윤곽이 잡히는 림프 마사지,https://www.youtube.com/watch?v=BgnBSyeHqyY,63425,2023-02-21,0:10:29,
19,"피부 좋아지는 습관인줄 알고 했는데, 오히려 '피부를 망치는 10가지' 습관들 ❌",https://www.youtube.com/watch?v=EgTnTTvmElA,165544,2023-02-10,0:11:09,
20,5분 괄사마사지 제대로 하는 방법 / 단기간 최대 효과 보장 👍,https://www.youtube.com/watch?v=tU9qBKSfa3E,18370,2023-02-01,0:10:37,
21,🇨🇱칠레 산티아고 여행 브이로그 / 여행때 꼭 챙겨야 하는 뷰티템들,https://www.youtube.com/watch?v=xLQPClptq3k,12048,2023-01-26,0:20:02,
22,브라질 배우한테 '한국 아이돌'메이크업 해 보기,https://www.youtube.com/watch?v=Gy-3f5Agqgs,22368,2023-01-16,0:13:23,
23,"""10년이 젊어진다고?"" 건강하게 일주일에 -3kg (1일1식 다이어트)",https://www.youtube.com/watch?v=JMVJ5GhdnZI,33477,2023-01-09,0:20:13,
24,"샤워하면서 예뻐지는 습관 [겨드랑이 착색해결, *소녀시대 관리법]",https://www.youtube.com/watch?v=4YzCHhYfd-A,533812,2023-01-02,0:10:57,
25,"브라질 핫한 언니들 받는 관리 받아보기 / 힙업, 뱃살, 옆구리",https://www.youtube.com/watch?v=btnqgKG02ks,14316,2022-12-21,0:11:14,
26,피부가 좋아지려면 제일 먼저 알아야 할 성분 (검증완료) 💚,https://www.youtube.com/watch?v=aLQZwbBjDac,34673,2022-12-12,0:08:23,
27,내돈내산 경락 마사지 1회 후기 / 5회 받았을때 효과는? (약손명가),https://www.youtube.com/watch?v=6vLe7kJTmZ0,14588,2022-12-03,0:11:54,
28,"한국에서 연예인들이 많이하는 피부관리, 필링✨(라라필)",https://www.youtube.com/watch?v=hidM7i20xKQ,23448,2022-11-23,0:12:11,
29,홈케어로 나만의 관리샵 만들기💚 이렇게 하니 피부가 좋을 수 밖에 없죠 (나이트루틴),https://www.youtube.com/watch?v=c8nSbYFQes0,549642,2022-11-17,0:14:20,
30,"세상에 하나밖에 없는, 특별한 아마존 원료로 만들어지는 스킨케어",https://www.youtube.com/watch?v=fSEm6Hdp4g4,10905,2022-11-08,0:12:04,
31,누구나 따라하기 쉬운 청순한 가을 메이크업💄,https://www.youtube.com/watch?v=yrtUyJtmI40,11444,2022-10-26,0:08:29,
32,30분만에 붓기빼는 방법 [필라테스 다이어트],https://www.youtube.com/watch?v=VtJahNd3rr8,12468,2022-10-20,0:09:18,
33,"❌필러부작용, 절대 맞지 말아야 할 5부위 인터뷰 / 엑소좀 VLOG",https://www.youtube.com/watch?v=pv-hX3J_JZQ,8085,2022-10-14,0:24:29,
34,"하루만에 2키로 빠지는 건강한 디톡스 3가지 (콤부차, 레몬디톡스, 하루비움)",https://www.youtube.com/watch?v=Lt88fya20go,30288,2022-10-04,0:10:02,
35,웜톤 쿨톤 어울리는 메이크업과 색상은? / (퍼스널컬러 진단),https://www.youtube.com/watch?v=mqAd5Apqy8Y,15059,2022-09-28,0:11:31,
36,브라질에서 브라질리언 왁싱 받기 / 한국왁싱이랑 다른점은?,https://www.youtube.com/watch?v=qX7kw0VkiUE,250994,2022-09-21,0:11:50,
37,한시간에 체지방 -1.1kg 다이어트 관리(예신),https://www.youtube.com/watch?v=vwwbj8-Azlc,11612,2022-09-18,0:10:11,
38,한국모델이 브라질여자처럼 관리하기 [눈썹문신 입술],https://www.youtube.com/watch?v=m7DYswSKE-U,108210,2022-09-14,0:08:37,
39,"한국모델 ""브라질 몸짱🇧🇷 ""한테 트레이닝 받기 [상체운동💪🏻]",https://www.youtube.com/watch?v=IOxzPt5YBzU,19240,2022-09-03,0:10:03,
40,겨드랑이 돈 안들이고 하얘지는법(10년노하우),https://www.youtube.com/watch?v=86JRleSNVtc,731210,2022-08-29,0:10:51,
41,틱톡 유명한 신기한 뷰티템 리뷰,https://www.youtube.com/watch?v=RDWmEnsmIRY,11358,2022-08-23,0:10:20,
42,주름이 고민이신분들 무조건 클릭 [5분관리법],https://www.youtube.com/watch?v=OQoO-_zlT1g,30153,2022-08-15,0:10:32,
43,뿌릴때마다 물어보는 향수 TOP20,https://www.youtube.com/watch?v=ZaB7Qoa6Yzs,14239,2022-08-09,0:11:17,
44,"1분만 투자, 아침에 붓기 금방 빼는법",https://www.youtube.com/watch?v=Hf5brCGu86Y,19064,2022-08-01,0:08:49,
45,"5성급 호텔스파 ""TOP3"" 💆🏻‍♀️",https://www.youtube.com/watch?v=Mxm5UijWiqc,18416,2022-07-24,0:10:05,
46,"한달에 머리 ""4cm"" 기르기 꿀팁💁🏻‍♀️",https://www.youtube.com/watch?v=I1dL5Jx8pBU,92126,2022-07-17,0:09:55,
47,"한국모델 ""브라질 몸짱🇧🇷 ""한테 트레이닝 받기 [엉덩이, 허벅지 집중💪🏻]",https://www.youtube.com/watch?v=p48IhcVO8W4,241353,2022-07-10,0:12:20,
48,뷰티 애정템💄 '몇년째 꾸준히 쓰고있는 아이템',https://www.youtube.com/watch?v=A5amsFLft4A,17783,2022-07-03,0:10:16,
49,'K-beauty관리 끝판왕' 33살의 언니 VLOG 💆🏻‍♀️💅🏻,https://www.youtube.com/watch?v=GVRddX2SZDU,75679,2022-06-26,0:15:37,
50,"한국모델이 ""브라질여자""처럼 처음으로 관리 [피부,헤어,네일]",https://www.youtube.com/watch?v=FBcK3Ub61y4,248528,2022-06-19,0:14:27,
51,잘 못 알고 있는 관리법 10가지 ❌,https://www.youtube.com/watch?v=vDSQIt6h-F0,44127,2022-06-12,0:12:44,
52,한국여자가 아마존 원료'로 1년 넘게 스킨케어를 만드려는 이유,https://www.youtube.com/watch?v=ejlbygPTeVI,15695,2022-06-03,0:16:04,
53,"기부하려고 머리 ""20cm"" 자름 [단발]",https://www.youtube.com/watch?v=1e2Qxmt0o3A,25562,2022-05-27,0:07:16,
54,브라질의 올리브영은 어떨까? [SONEDA 20만원 하울],https://www.youtube.com/watch?v=zh4so7wYj-U,11825,2022-05-26,0:09:21,
55,너무 건강해서 주위 사람들이 놀라는 비결 공개 [영양제 공유],https://www.youtube.com/watch?v=RJ-W3nEKBjA,10371,2022-05-22,0:08:28,
56,"골프 필드나간 후, 기미가 안 생기는 TIP",https://www.youtube.com/watch?v=Ir8LDhtOmOM,13405,2022-05-17,0:09:06,
57,핫한 틱톡 뷰티템 6가지 리뷰,https://www.youtube.com/watch?v=6IqRTQXYKHg,11790,2022-05-15,0:09:08,
58,"외국인들이 충격받을 ""한국인 관리법 TOP5",https://www.youtube.com/watch?v=3ifRlmwOzA4,24883,2022-05-08,0:07:18,
59,오늘 하루 '뷰티 아바타 놀이',https://www.youtube.com/watch?v=ngT4kB_bzcc,12510,2022-05-03,0:14:56,
60,"브라질 ""세포라"" 80만원 하울영상",https://www.youtube.com/watch?v=NTbZAjvnAgg,13230,2022-05-01,0:10:02,
61,"하루 ""600원""으로 여성들 꼭 이거는 관리하셔야 해요!",https://www.youtube.com/watch?v=LZkO0lnyiB4,10096,2022-04-27,0:07:36,
62,"여행 후 피부관리 TIP , 햇빛이 무섭지 않아",https://www.youtube.com/watch?v=a50XPB2ljhI,10902,2022-04-24,0:10:01,
63,"""블랙헤드"" 간편하게 집에서 5분만에 없애기",https://www.youtube.com/watch?v=gFtsxC9Lvrw,1233294,2022-04-17,0:08:28,
64,브라질 파티 메이크업 [카니발],https://www.youtube.com/watch?v=xfaHxI3yQYo,23928,2022-04-13,0:14:02,
65,"""비타민"" 부족시 몸에서 일어나는 반응들",https://www.youtube.com/watch?v=XIrKYxZ_gEo,17876,2022-04-05,0:05:43,
66,"샴푸할때 머리 빠지는 사람 , 이틀에 머리 감는 사람 ""클릭""",https://www.youtube.com/watch?v=o3rjSG053wQ,33445,2022-03-21,0:07:13,
67,"""기미주근깨 패치"" 눈 떨림 방지 패치로 잡티 없애기",https://www.youtube.com/watch?v=DdmbXKgzNFs,12628,2022-03-19,0:10:12,
68,사과식초 세안 [일주일 후기],https://www.youtube.com/watch?v=0TKhoUP38Dk,24782,2022-03-14,0:05:28,
69,"""브라질가수""랑 한국 메이크업 해보기",https://www.youtube.com/watch?v=KfTYyTXGdpo,19808,2022-03-06,0:12:36,
70,클렌징 잘 하는데 트러블이 나는 이유.,https://www.youtube.com/watch?v=Y4cyPu78-rY,44309,2022-02-26,0:07:16,
71,"""BTS 정국""이 즐겨하는 사과 식초 세안법",https://www.youtube.com/watch?v=jZBJZcmBuQI,127837,2022-02-13,0:07:19,
72,"""연예인들 피부관리"" / 블랙핑크, 아이유, 박민영, 송혜교 TIP",https://www.youtube.com/watch?v=j2ePmppd8PU,71091,2022-01-30,0:10:24,
73,"""잘못된습관"" 피부가 안 좋아지는 습관 TOP10",https://www.youtube.com/watch?v=uAX7mwnrLwU,75141,2022-01-23,0:07:55,
74,틱톡 뷰티팁 진짜 가능한지 제가 해 볼게요!,https://www.youtube.com/watch?v=r_i-ZrEvumc,24543,2022-01-16,0:10:06,
75,"""모닝루틴"" 피부, 모발이 좋을 수 밖에 없는 루틴 [3개월 후 잔머리 생김]",https://www.youtube.com/watch?v=G83g3ecFJbc,139870,2022-01-10,0:13:54,
76,"이렇게만 하면 집에서 다리 ""다리 셀룰라이트"" 없앨 수 있어요",https://www.youtube.com/watch?v=OZdUo3Rah5M,42216,2021-12-31,0:08:58,
77,"""다크서클"" 없애기 꿀팁 (10년 노하우)",https://www.youtube.com/watch?v=1GJrrCYUMaM,74610,2021-12-22,0:08:26,
78,"""50만기념"" 모두가 궁금해 하는 뷰티 TIP",https://www.youtube.com/watch?v=uooSuqcnks0,31200,2021-12-12,0:20:59,
