,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
5,올영세일💚 | 존좋 신상템으로 해본 찐쿨톤의 가을 메이크업🍂,https://www.youtube.com/watch?v=iCau9H4ZaNY,11446,2023-08-31,0:13:00,
6,핫한 신상템들로 해본 쿨 누드메이크업🤍 | 삐아 | 비오브 | 레뜨레 |브이디엘 | 바닐라코,https://www.youtube.com/watch?v=s33pqI_VMVA,18433,2023-08-22,0:13:19,
7,퍼스널 컬러 진단 후 뭐부터 바꾸지? 일단 '이 순서' 대로 해보세요! | 초보 쿨톤 | 쿨톤 입문자를 위한 꿀팁 !,https://www.youtube.com/watch?v=ck0IZ0vBfa4,8187,2023-08-20,0:10:44,
8,쿨톤이면 다 성공하는 2023 신상 쿨톤 베이스립♥️ | 꿀조합까지 | 바닐라코 | 뮤드 | 오드타입 | 비오브 | 누그레이,https://www.youtube.com/watch?v=zWwd-h4LOwg,18032,2023-08-14,0:13:50,
9,쿨톤 입문자를 위한 실패없는  팔레트 추천 & 튜토리얼 | 내가 하면  지저분하고 텁텁한 쿨톤 아이메이크업 이렇게 해보세요!,https://www.youtube.com/watch?v=cyFanbRrQP0,9820,2023-08-07,0:14:55,
10,(Sub) 2023 상반기 뉴 애정템으로 가득 채운 찐겨쿨의 파우치 털기 | 쿨톤팔레트 추천| 쿨톤립 추천 | 쿨톤 블러셔 조합 추천 | 겨울쿨톤 다크 | 쿨톤애교살,https://www.youtube.com/watch?v=cBkWf7JAGTg,45210,2023-08-01,0:22:25,
11,자연스러운 애교살 그리는 법 | 2023 쿨톤 애교살 추천템 best5!!,https://www.youtube.com/watch?v=DbjezkLKYnk,9370,2023-07-23,0:08:15,239
12,쿨톤메이크업이 질린 찐겨쿨의 웜쿨평화 메이크업 | 피치코랄핑크 메이크업 | 어뮤즈 신상 팔레트 | 봄웜톤 인생 블러셔 | 웨이크메이크 신상립 조합🧡🤍,https://www.youtube.com/watch?v=ITUjdiVRM_o,6682,2023-07-20,0:11:26,134
13,찐겨쿨의 롬앤 쿠로미 메이크업🖤,https://www.youtube.com/watch?v=HYoQSbSowrI,12778,2023-07-09,0:09:17,
14,뉴 찐템으로 해본 찐겨쿨의 쿨톤 데일리 메이크업🖤 | 모브 쿨톤립 꿀조합 | 웨메 신상팔레트,https://www.youtube.com/watch?v=Sk7PxWoXg_Y,14099,2023-07-05,0:14:20,223
15,웨메 신상템으로 해본 찐겨쿨의 핑크 하이웨이 컬렉션 메이크업 | 쿨톤 브라이트 핑크 메이크업 | 발색 리뷰부터 튜토리얼까지 | 쿨톤 컬러 추가 워블픽 리뷰까지!🩷,https://www.youtube.com/watch?v=4_GnuWmDjGQ,10988,2023-06-30,0:12:53,
16,30대 초반 스타트업 보부상 왓츠인마이백 | 샤넬 19백 • 프라다 미니백 | 지갑추천 | 파우치털기 | 향수추천,https://www.youtube.com/watch?v=Vtqf2G9hJWU,13332,2023-06-28,0:21:50,
17,귀찮러들을 위한 초간단!초간편! 데일리 헤어&바디케어템 추천!,https://www.youtube.com/watch?v=Of6fudf7xWg,2630,2023-06-22,0:12:04,
18,쿨톤 립펜슬 원조부터 신상 립펜슬까지! | 어울리는 쿨톤립 꿀조합까지! | 노베브 | 하트퍼센트 | 릴리바이레드 | 컬러그램 | 롬앤,https://www.youtube.com/watch?v=rizGP1qanXo,12200,2023-06-19,0:06:03,
19,본격 여름준비 필수템&관리템 추천! | 갓 씻고나온 보송티슈| 붙이는 겨땀패드 | 종아리커버 레인부츠 | 아세페 역대급 할인 여름 관리템!,https://www.youtube.com/watch?v=cnOK0iCF1nA,3777,2023-06-15,0:13:31,
20,올영세일 때 사야 싼 찐쟁여템추천! | 구취제거끝판왕 | 내추럴 핑크빔 쿨톤 하이라이터 | 여름향수 | 미친할인 폼클 | 속눈썹구원템,https://www.youtube.com/watch?v=30Z7I7KFjkM,6043,2023-06-06,0:12:06,
21,찐쿨톤이 추천하는 올영세일 때 꼭 사야하는 가성비갑 고퀄 물먹&촉촉 쿨톤립 |존예 여름뮤트 촉촉립 | 겨쿨브라이트 | 겨울다크 | 여름라이트까지~💓,https://www.youtube.com/watch?v=MvXD6hrTAvo,15234,2023-06-04,0:05:16,
22,퍼스널컬러와 나에게 맞는 화장법의 중요성 | 애매한 화알못&톤알못 필수시청! 중안부 줄이는 메이크업 | 간절함 1도 없는 친언니 메이크업오버 | 봄웜라이트 메이크업,https://www.youtube.com/watch?v=jVFSa0-qcPk,6103,2023-05-31,0:16:48,
23,요즘 쿨톤 하이라이터 BEST 5✨! 발색 리뷰 | 무지개맨션 | 클리오 | 릴리바이레드 | 글린트 | 홀리카홀리카,https://www.youtube.com/watch?v=KjVLVMUEB5A,37929,2023-05-29,0:11:32,
24,(Sub) 여자가 더 좋아하는 남친 향수 추천 | 무조건 물어보는 남자 향수 | 디올 | 톰포드 | 딥디크 | 포맨트,https://www.youtube.com/watch?v=QgpFhZDvnxw,139354,2023-05-28,0:12:32,
25,3만원 이하 갓성비 올리브영 추천템 BEST 5! | 겨울쿨톤 블러셔 꿀조합 | 애교살 컨실러 | 아이메이크업 브러시 세트 | 립앤아이리무버| 디어에이 뉴컬러,https://www.youtube.com/watch?v=f3zdPItlUr8,7701,2023-05-22,0:08:13,112
26,30대 초반 직장인 찐친들의 왓츠인마이백 | 뚜벅이의 보부상 가방 | 면세 쟁여템 | 지갑추천 | 가방추천 | 왓츠인유어백,https://www.youtube.com/watch?v=Q_4ISf3PzV4,37298,2023-05-21,0:22:42,
27,5월 신상템으로 해본 핑크캣 메이크업🩷| 페리페라 프레스티지 | 클리오 블러셔,https://www.youtube.com/watch?v=UYiSvfLLfak,7416,2023-05-18,0:11:13,112
28,찐템으로 한 역대급 겨울쿨톤 프로필 사진 메이크업🖤 | 깻잎머리 가시번 셀프 헤어스타일링 | 사진 잘나오는 포즈 꿀팁! | 겨쿨립 꿀조합 | 겨쿨 블러셔 꿀조합 추천,https://www.youtube.com/watch?v=iAtlvsftvvM,13168,2023-05-15,0:14:51,
29,쿨프레스드로 해본 겨쿨 데일리메이크업🖤 | 퍼컬 자격증 후기..😮‍💨,https://www.youtube.com/watch?v=ccessAYdQnE,14088,2023-05-09,0:15:41,
30,겨울다크를 위한 숨은 쿨톤 플럼레드립 BEST 5 ! | 하나만 발라도 고급스러워지는 쿨톤립 추천🖤,https://www.youtube.com/watch?v=pwOQbuvfgIk,18744,2023-04-30,0:05:19,
31,찐 봄 웜톤 라이트의 파우치 털기🧡| 눈웃음 애교살템 | 공병템 인생립 | 생기 100& 블러셔 | 봄라 데일리 팔레트 | 음영 팔레트,https://www.youtube.com/watch?v=zmkD0u9V04A,21638,2023-04-26,0:19:46,
32,내돈내산! 키작녀의 지그재그 봄 하울💛|  쿨톤룩 | 데이트룩 | 하객룩 | 간절기 트위드,https://www.youtube.com/watch?v=VblZeAs0LSw,7728,2023-04-24,0:11:50,
33,에뛰드 신상템으로 해본 화사하고 화려한 쿨톤메이크업💓 | 노베브 신상 립펜슬 | 투쿨포스쿨 신상립틴트,https://www.youtube.com/watch?v=FeeDQo9rNsc,10415,2023-04-17,0:12:52,
34,"찐겨쿨이 롬앤 신상탬들로 해본 여리여리 수수한 쿨톤 메이크업  | 겨쿨 여리여리 립 조합,,💓",https://www.youtube.com/watch?v=0PkFZSIUA8I,24356,2023-04-10,0:14:34,
35,같은 쿨톤의 다른 톤 메이크업 | 여쿨 메이크업 | 겨쿨메이크업🖤,https://www.youtube.com/watch?v=hpS-CRRIy-Y,13921,2023-04-03,0:13:57,
36,(Sub) 3월 신상템으로 해본 핑친녀의 쿨톤메이크업 | 홀리카홀리카 팔레트 | 데이지크 블러셔 & 틴트 | 겟레디 | 외제차 박은썰ㅎㅎ,https://www.youtube.com/watch?v=7qg5xGEoGhg,17940,2023-03-30,0:15:43,
37,찐쿨톤의 힙한 고양이상 블랙베리 메이크업🖤,https://www.youtube.com/watch?v=CmOLHgA0NEg,8369,2023-03-23,0:14:03,
38,내돈내산 쇼핑하울 | 신상 쿨톤색조템 |  올해 유행하는 신발 & 데님 | 봄옷 쇼핑하울 맛보기🧡,https://www.youtube.com/watch?v=-mer0WqtmiE,8731,2023-03-22,0:13:52,
39,새로 찾은 숨은 꿀템 & 갓템 추천 | 인스타 광고 성공템 | 힙업 티팬티 |턱살 붓기 관리템 | 수분진정크림 |갓성비 아이메이크업 브러쉬 | 렌즈꿀템,https://www.youtube.com/watch?v=-YlJHpifeIQ,7634,2023-03-20,0:13:30,
40,찐쿨톤의 데일리 퍼플모브 메이크업 | 인스타 광고 틴트 성공? | 쿨톤립 조합 | 쿨톤블러셔 추천💜,https://www.youtube.com/watch?v=UG4vpnNxodo,15000,2023-03-13,0:13:30,
41,(Sub) 찐겨쿨이 추천하는 올영 세일 맞이 역대급 웨이크메이크 신상 팔레트로 해본 쿨톤메이크업🖤 | 겨쿨 블러셔 꿀조합 찾음.. | 겨쿨립 꿀조합 추천!!,https://www.youtube.com/watch?v=rjw587mHvAE,18780,2023-03-07,0:12:56,
42,(Sub) 올영 세일맞이 신상템으로 해본 찐쿨톤의 베리 스무디 메이크업🫐💓 | 품절대란 데이지크 쿨톤팔레트 | 역대급 무지개맨션 쿨톤립,https://www.youtube.com/watch?v=gBUqe4uQgvo,22356,2023-03-06,0:10:49,
43,올영 세일 때 꼭 사야하는 후회없는 신상 쿨톤템 추천 | 아이메이크업 치트키 쿨톤팔레트 | 쿨톤 네일컬러 | 신상 쿨톤립💓,https://www.youtube.com/watch?v=riI3YbQykNU,14335,2023-03-02,0:09:43,
44,30대 보부상의 왓츠인마이백  | 클래식한 보부상 가방 | 수납짱 카드지갑 | 이너뷰티템 | 고체향수 | 무선 뿌리볼륨고데기,https://www.youtube.com/watch?v=vdUVjvVPMIk,7921,2023-02-28,0:10:43,
45,(Sub) 찐쿨톤이 추천하는 실패없는 쿨톤 블러셔 | 쿨톤 블러셔 꿀조합💓,https://www.youtube.com/watch?v=CJjdyYEQGIk,40045,2023-02-27,0:06:20,
46,새로운 워터제형💧| 페리페라 워터 베어 틴트 전색상 발색 리뷰 | 쿨톤 조합..?🧐,https://www.youtube.com/watch?v=fc-8rIoXZ14,10582,2023-02-26,0:05:04,
47,올리브영 환절기 찐템 BEST 5! | 환절기엔 이거 쓰세요!,https://www.youtube.com/watch?v=5xr0dNUGsG8,4132,2023-02-19,0:09:50,
48,(Sub) 쿨톤 신상템들로 러블리 핑크 토끼상 메이크업 🐰💓| 릴리바이레드 | 디어달리아 | 에뛰드 | 웨이크메이크,https://www.youtube.com/watch?v=HD-iFwp3fok,16030,2023-02-16,0:11:34,
49,(Sub) 올영세일 2023 신상 쿨톤립 발색 리뷰 ♥️| 릴리바이레드 | 어뮤즈 | 에스쁘아 | 웨이크메이크 | 토니모리 | 에뛰드 | 여쿨립 | 겨쿨립 추천,https://www.youtube.com/watch?v=ajnn22sELKY,34177,2023-02-12,0:06:34,
50,158cm 키작녀의 겨울과 봄사이 입기 좋은 데일리 꾸안꾸룩 | -3키로 팬츠 | 쿨톤룩 | 데이트룩🌼,https://www.youtube.com/watch?v=kITUThJEpoo,8799,2023-02-06,0:13:20,
51,찐쿨톤의 새하얀 눈꽃송이 흰토끼 메이크업🐰❄️ | 신상 쿨톤블러셔 조합 | 쿨톤립 | 쿨톤 신상템 | 릴리바이레드 | 클리오,https://www.youtube.com/watch?v=rYgO6kbjKiI,18012,2023-01-31,0:14:32,
52,향수 공병만 5병째..? | 찐사랑 포맨트 코튼허그 마켓 공지 | 껴안고 싶은 향 | 막 씻고 나온 비누향,https://www.youtube.com/watch?v=CpDVkkutcaQ,10236,2023-01-27,0:08:44,
53,30대 첫 독립 시작 ! 랜선집들이🏠 | 24평 아파트 | 홈투어 | 화이트 인테리어,https://www.youtube.com/watch?v=Z30kUn7YDZ0,18330,2023-01-23,0:25:30,
54,영상 최다 노출템 ! | 찐애정템 마스카라  추천 | 직모 속눈썹 들어오세요,https://www.youtube.com/watch?v=wqKk-x8pq0U,35668,2023-01-18,0:06:54,226
55,(Sub) 뉴애정템으로 가득찬 2023 새해맞이 쿨톤파우치털기! | 쿨톤립 총집합 | 쿨톤팔레트 | 최애블러셔 조합 | 쿨톤 애교살 추천,https://www.youtube.com/watch?v=O3nfvcvSYp4,87825,2023-01-17,0:21:24,
56,새로 찾은 숨은 꿀템 추천! | 코팩 정착템 | 효율성갑 보조배터리 | 찐쿨톤베이스립 | 살 냄새 같은 비누향 섬유유연제 | 입냅새 제거 | 팩 같은 클렌저,https://www.youtube.com/watch?v=REbPAbL6YuA,9290,2023-01-08,0:10:27,167
57,베트남 나트랑 3박5일 자유여행🇻🇳 | 로컬 맛집 | 시내 필수코스 | 귀청소 | 빈원더스 | 한식배달음식!,https://www.youtube.com/watch?v=NGtzkr_TKV4,5652,2023-01-06,0:18:59,
58,(Sub) 2022연말결산!| 찐최애템으로 해본 쿨톤 데일리 끝판왕.. 깨끗한 메이크업❄️| 차가우면서도 고급스러운 메이크업 | 쿨톤블러셔 조합 | 쿨톤립 조합| 그레이렌즈 추천!,https://www.youtube.com/watch?v=DIkQvX00rxw,35475,2022-12-29,0:15:12,
59,(Sub) 한 번 써보면 재구매 할 수 밖에 없는 재구매N회차템 모음zip | BEST 5 추천템 | 공병템| 힛팬템,https://www.youtube.com/watch?v=2QqHc1t4pzY,12844,2022-12-23,0:10:27,
60,쿨톤은 볼 수 밖에 없는.. 찐쿨톤의 겨울맞이 겨울쿨톤 메이크업 | 겨쿨메이크업 | 다크체리 메이크업🍒,https://www.youtube.com/watch?v=OtWEkOrSP-s,17266,2022-12-14,0:15:48,
61,광고❌| 2022 마지막 올영세일! 한번 쓰면 무조건 재구매각! | 푸른끼낭낭 쿨톤 흑발 셀프 염색약 | 즉각 수분 진정템 | 쿨톤 블러셔 | 쿨톤립조합 | 쿨톤팔레트,https://www.youtube.com/watch?v=bgHlz0Qhdjs,22954,2022-12-04,0:09:44,
62,찐쿨톤이 신상템으로 해본 확신의 쿨톤 메이크업 | 뒤집어진 피부 구원템 |롬앤 신상쿠션| 클리오 쿨톤팔레트 |투쿨포스쿨  애교살 펜슬|인보라 블러 |데이지크 신상쿨톤립 조합,https://www.youtube.com/watch?v=mNOHAbpFD2Q,16491,2022-11-30,0:14:30,
