,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
3,"40대 동안부부 3년째 먹는 식약처인정 최대함량 콜라겐,엘라스틴 최대혜택 공동구매 12월3일(일) 오픈입니다",https://www.youtube.com/watch?v=oPLf_beIIjM,10221,2023-08-26,0:09:26,207
4,"동안습관 모든것 이거 한편이면 끝!!3백만뷰 얼굴운동 절대 하면 안돼요(리프팅운동,입꼬리 올리기,팔자주름없애기)",https://www.youtube.com/watch?v=Kg7na2pqQ0U,28739,2023-08-19,0:08:57,858
5,청담샵에서 배운 절대 들뜨지않게 쿠션 바르는법/1분 초간단 연예인 물광메이크업 쿠션의 신세계,https://www.youtube.com/watch?v=SfCNmm10mx4,73038,2023-08-12,0:08:01,1254
6,"체지방 감소 식약처인정 다이어트 유산균,발효효소,다이어트커피 최대혜택 공동구매 10월29일(일) 오픈입니다",https://www.youtube.com/watch?v=4C8NpLDFcDg,12293,2023-08-05,0:09:56,213
7,전세계 명의들이 인정한 30년 젊게 사는 비결은?이 영상이 당신의 인생을 바꿉니다!!,https://www.youtube.com/watch?v=NfX2XA9tfuM,20431,2023-07-29,0:06:13,716
8,"9박10일 먹고 수영하고 쉬고 여기가 천국 세부 보홀 여행 브이로그(헤난리조트,찐맛집들,인생마사지,바캉스룩,보홀여행 꿀팁)여름휴가 이대로 당장 떠나세요✈️",https://www.youtube.com/watch?v=YReZ2V4O6hE,13096,2023-07-22,0:19:21,265
9,"수천마리 물고기랑 바다속 데이트 보홀 첫 스쿠버다이빙 4일간의 일기(발리카삭 디이빙,보홀 알로나비치 맛집)",https://www.youtube.com/watch?v=WdaXiLDP4eU,7204,2023-07-15,0:13:29,
10,100만원 주고 배운 모공실종 연예인 베이스 메이크업 다 가르쳐드릴게요!!수정없이 하루종일 깐달걀피부🥚,https://www.youtube.com/watch?v=Ic8Y4uqRbIU,21491,2023-07-08,0:08:02,462
11,7년째 사용중인 명품 크림마스크팩 최대혜택 공동구매 10월3일(화) 오픈입니다,https://www.youtube.com/watch?v=9Bq0K7_q4sA,11335,2023-07-01,0:06:43,206
12,하나의 삶의 질이 업그레이드 되는 나만 알고싶은 인생템 다 공개할게요 쉿!!비밀~,https://www.youtube.com/watch?v=g8KFRY_uNXY,35910,2023-06-17,0:09:25,1138
13,3천원으로 얼굴 주름 쫙~펴준다는 바세린?이 영상 꼭 보시고 바르세요🙏(ft:바세린 생활꿀팁),https://www.youtube.com/watch?v=klioKyNwBxA,14234,2023-06-10,0:05:56,336
14,요리천재 종가집 시어머니랑 황금 매실청 담그기 요리 브이로그🫒매실청 이렇게 담궈야 독 빠지고 진~해요(남은 매실 200% 활용법),https://www.youtube.com/watch?v=SnNSvFyuShM,13075,2023-06-03,0:10:41,
15,"3년째 먹는 식약처인정 최대함량 콜라겐,엘라스틴 최대혜택 공동구매 8월27일(일) 오픈입니다",https://www.youtube.com/watch?v=Q5N_LG_2i6U,16542,2023-05-27,0:07:58,223
16,"동안 연예인들이 꼭 하는 시술의 모든것 다 알려드릴게요(추천 시술,시술후 관리,시술 부작용)",https://www.youtube.com/watch?v=ZLwru5ypFLg,27765,2023-05-20,0:08:27,735
17,스트레스 없이 절대 살 안찌는 체질로 바뀌는 건강한 다이어트 습관 10계명!!이 영상이 당신의 인생을 바꿉니다,https://www.youtube.com/watch?v=Om3WIOmHfXI,155626,2023-05-06,0:14:55,3208
18,"하루 5분이면 얼굴 작아지고 머리숱 풍성해지는데 왜 안해요?0원으로 두피,얼굴 괄사 한방에 해결!! 괄사 부작용 없이 하는법",https://www.youtube.com/watch?v=LmFpk2MDZjM,451090,2023-04-22,0:09:57,10960
19,예쁜옷 다 털어왔어요🌸방구석 봄옷 패션쇼👚👗,https://www.youtube.com/watch?v=H-KUMYi9yag,18467,2023-04-15,0:09:46,355
20,울쎄라보다 효과 좋은 10년 젊어지는 얼굴운동 이거 꼭 하세요 대박👍,https://www.youtube.com/watch?v=FDlA17HcGl4,26773,2023-04-08,0:02:39,1031
21,6년째 사용중인 스킨케어 인생템 명품 크림마스크팩 최대혜택 공동구매 10월3일(화) 오픈입니다,https://www.youtube.com/watch?v=c97P-b9Tm8E,13894,2023-04-01,0:06:33,250
22,"얼굴 변형 안오게하는 혈점 마사지 하루 5분 얼굴 쭉~올라가요!!(팔자주름,미간주름,눈가주름 쫙 펴져요)",https://www.youtube.com/watch?v=vKSSUweDpKg,32613,2023-03-11,0:08:10,1411
23,"많이 바뀐 베트남 다낭 자유여행 모든것!!다낭,호이안 이건 꼭 보고 일정 짜세요✈️",https://www.youtube.com/watch?v=YStllIwSpKU,180278,2023-03-04,0:12:53,3067
24,"3년째 먹는 식약처인정 최대함량 콜라겐,엘라스틴 최대혜택 공동구매 완판입니다",https://www.youtube.com/watch?v=v-Mn0k9tpS8,21453,2023-02-25,0:10:25,275
25,베트남 다낭 최고의 럭셔리 호텔에서 호캉스 제대로 즐기고 온 브이로그,https://www.youtube.com/watch?v=WWduUx9ZkSc,16941,2023-02-22,0:14:44,299
26,"3년만의 해외여행✈️베트남 호이안 여행 브이로그(찐맛집,숙소,인생마사지,일정,여행꿀팁)부부 세계여행 vlog",https://www.youtube.com/watch?v=Kpb5mGcldxg,51678,2023-02-18,0:17:22,683
27,1/3칼로리 무조건 살 쏙~빠지는 다이어트 밥 짓기&마이너스칼로리 부추비빔밥(남편이랑 요리 브이로그),https://www.youtube.com/watch?v=jqHISgnvzz8,28056,2023-01-28,0:07:22,870
28,결혼 7년차 우리부부가 애가 없는 이유..(아이 없는 삶 장단점),https://www.youtube.com/watch?v=vHC1jRs38oo,125681,2023-01-21,0:12:49,1881
29,명의가 가르쳐준 천원으로 눈가주름 쫙~피고 애교살 살리는법(눈밑주름 없애는법),https://www.youtube.com/watch?v=Q_8kQ8EqF3U,619401,2023-01-14,0:10:31,10097
30,6년째 사용중인 명품 크림마스크팩 최대혜택 공동구매 완판입니다,https://www.youtube.com/watch?v=0_wE9Vheh3E,18686,2023-01-07,0:08:31,321
31,"다이어트,금주,금연,실연극복등 한방에 성공하는법!! 이 영상이 당신의 인생을 바꿉니다!!",https://www.youtube.com/watch?v=hg0T0odx_Z4,16104,2023-01-01,0:16:33,718
32,"[연애하는 부부 데이트 브이로그]인스타 핫플 BEST5 /데이트룩,내돈내산 데이트 맛집 추천",https://www.youtube.com/watch?v=JP-DW9_dExo,14601,2022-12-17,0:11:39,283
33,2년째 먹는 식약처인정 최대함량 콜라겐 엘라스틴 최대혜택 공동구매 완판(with 95칼로리 다이어트 단백질쉐이크),https://www.youtube.com/watch?v=d_b8gub2QfE,15177,2022-12-10,0:09:55,237
34,"진짜 머리숱이 풍성해지는 fda 승인받은 탈모약 2년 사용 효과,부작용,꿀팁등 궁금한거 다 알려드릴게요!!",https://www.youtube.com/watch?v=SyRV-78fFaM,20268,2022-12-03,0:08:00,485
35,불맛 가득 한끗 다른 종가집 시어머니의 초간단 김장수육 만들기(1+1요리),https://www.youtube.com/watch?v=7mb2t5QkSuk,12539,2022-11-26,0:08:01,438
36,0원으로 유전탈모 극복하고 머리숱이 풍성해진 비결!!하나의 탈모관리 루틴(탈모완전정복),https://www.youtube.com/watch?v=wC9IORMw1tQ,533738,2022-11-09,0:08:43,6034
