,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,hoxy 들어 봤니...?👀 인생샷 100장 건지는 핑크 스모키 메이크업이라구 💘 PINK SMOKY MAKE UP | 제타ZETTA,https://www.youtube.com/watch?v=vxOgvFLI9FI,1254,2023-08-07,0:05:24,40
