,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
1,돌아왔습니다..🥹 (feat.처피뱅하고 매일했던 메이크업),https://www.youtube.com/watch?v=aDsRMXzNhGM,5341,2023-08-07,0:24:13,
2,💇‍♀️ 염색 no '옴브레 붙임머리' + 앞머리 붙임머리 vlog,https://www.youtube.com/watch?v=Y4HocM-zoBE,9025,2023-05-03,0:12:12,
3,"쉬는 날 모하냐면요 VLOG (생일, 다이어트, 요리, 홍대 데이트, 네일, 피부과)",https://www.youtube.com/watch?v=YaEekPdYOhI,4700,2023-04-21,0:13:42,
4,쵹쵹 지속력킹왕쨩 ✨소장 립 틴트 추천 ꕤ,https://www.youtube.com/watch?v=ewbEKme4DDE,4183,2023-03-08,0:12:47,
5,3월 올영세일 뭐 살지 고민중이시죠?,https://www.youtube.com/watch?v=9z6Un-Ftz7E,14793,2023-03-01,0:23:42,
6,나만알고픈👖키큰여자 데님 팬츠 추천 (갓성비 바지 추천),https://www.youtube.com/watch?v=RoIgn8-Hugo,6387,2023-02-16,0:10:34,
7,화장품 광고회사에 다니는 가을웜톤 8년지기 베프의 파우치 공개! (인생파데/애교살꿀템/가을웜립추천),https://www.youtube.com/watch?v=ptYm7tcjtTY,5223,2023-02-10,0:14:21,
8,졸업 (시켜줘),https://www.youtube.com/watch?v=ooEGNUmQeIc,5786,2023-02-03,0:24:11,
9,나 wonhee,https://www.youtube.com/watch?v=48aIEDkSsWk,5486,2023-01-02,0:02:52,
10,Wonhee CHOI trailer #1 | What about me,https://www.youtube.com/watch?v=d2Mmp9E3oUs,8293,2022-12-14,0:03:12,
