,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,룩북을 빙자한 리안의 패션 갱생 프로젝트 (Feat. 땅콩 교수님🥜),https://www.youtube.com/watch?v=tiYaQTXwE88,41812,2022-08-26,0:22:47,674
1,여러분들을 위해 제가 신발장을 한 번 털어보았습니다.,https://www.youtube.com/watch?v=CckbXRiU4Gg,24557,2022-08-22,0:10:06,384
2,스우파 세컨계급 연습영상🙈🙈🙈🫣🫣,https://www.youtube.com/watch?v=YbIl1XsqP9Y,827683,2022-08-10,0:01:12,19644
