,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
4,EP.7 우리 바꿔 입어볼래..? | 우리 숏츠 이렇게 찍는다...;;,https://www.youtube.com/watch?v=ntLIMjBewSo,386,2023-08-25,0:13:28,11
5,EP.6 현직헤어디자이너들은 자격증 와인딩 합격할수 있을까 ?👩🏻‍🦱,https://www.youtube.com/watch?v=X4Rc3xrEvUk,628,2023-08-19,0:10:17,10
6,EP.5 은혜네 집들이 | 이사한지 6개월만에 집들이..,https://www.youtube.com/watch?v=yCWm2bn4fKM,469,2023-08-11,0:17:59,14
7,"라움에서 돌잔치 했어요 +어바웃돌,브데뜨드레스,빛결한복",https://www.youtube.com/watch?v=wa-sjphFOw0,397,2023-08-11,0:04:41,11
8,베이바이허슬기 홍대점 2023 인재채용을 시작합니다🌈,https://www.youtube.com/watch?v=BsYMgxC0gu4,349,2023-08-09,0:00:48,9
9,"베이바이허슬기 서울숲점, 압구정점 2023 인재채용을 시작합니다🌈",https://www.youtube.com/watch?v=bKHr-7uWPSc,416,2023-08-09,0:00:50,2
10,탈색2번한머리에 젤리펌이 가능할까???,https://www.youtube.com/watch?v=JdXvcNg_us8,491,2023-08-06,0:02:18,9
11,여행계획은 세웠는데 여름염색을 못 정했다?!,https://www.youtube.com/watch?v=rkSVVRNutSU,422,2023-08-04,0:02:31,7
12,EP.4 디자이너 탐구생활,https://www.youtube.com/watch?v=gUSORtMTM3Q,476,2023-08-03,0:09:05,14
13,베바허 X 아윤채 컬러크루 7인의 촬영현장,https://www.youtube.com/watch?v=nj4sjnldiu0,315,2023-07-28,0:05:00,15
14,EP.3 킹받는 미용실,https://www.youtube.com/watch?v=29zgMTkAJj4,318,2023-07-27,0:06:50,14
15,EP.2 컨텐츠 회의를 이렇게 한다고? | 그러세요 그럼..,https://www.youtube.com/watch?v=cAPHJbm3tpM,545,2023-07-23,0:11:00,14
16,탈색 신이 작정하고 빚어낸 유죄컬러🔮,https://www.youtube.com/watch?v=0eRb2eOHh7k,801,2023-07-21,0:03:49,14
17,여름핑크 계절이 왔다,https://www.youtube.com/watch?v=zy2-O7uFtLY,490,2023-07-16,0:03:24,11
18,EP1. 미미튜브 탄생,https://www.youtube.com/watch?v=M0rLsaJ9jHg,392,2023-07-15,0:09:17,10
19,이걸 보면 당신도 백금발 중독,https://www.youtube.com/watch?v=OJp6q_Yzyac,434,2023-07-14,0:03:11,10
20,쿨톤염색한 윤미..하이틴 그잡채♥,https://www.youtube.com/watch?v=2KA7QUP1GBQ,544,2023-07-07,0:03:29,12
21,퍼스널컬러진단+염색 해주는 미용실이 있다!?,https://www.youtube.com/watch?v=cSnHWY-2BSE,944,2023-07-05,0:03:01,16
22,그림원장님 결혼축하합니다 (+베바허식구들이쓰는편지),https://www.youtube.com/watch?v=Y82vVloGMpA,588,2023-06-30,0:07:04,11
23,5일 머리 안 감고 미용실오면 칭찬받는다!?,https://www.youtube.com/watch?v=iV9hZaosWyg,510,2023-06-25,0:03:13,11
24,오렌지브라운 + 풀뱅앞머리 헤어맛집 찾아왔어요,https://www.youtube.com/watch?v=bB9oLFrA05o,422,2023-06-24,0:04:18,6
25,웬디머리 자갈치 안 되는 법,https://www.youtube.com/watch?v=Ffhji_UkrkQ,444,2023-06-16,0:03:40,7
26,헤어디자이너 자매의 염색해주기 1탄,https://www.youtube.com/watch?v=HX6IbExWwvU,577,2023-06-14,0:04:19,13
27,오래 방치해서 무슨머리인지 알아 볼수 없었던 머리!!깔끔하게 복구 완료,https://www.youtube.com/watch?v=kR-AoZgVRG4,455,2023-06-09,0:04:30,13
28,서울숲 헤어샵에서 인생머리받고 인생네컷찍음,https://www.youtube.com/watch?v=BAj9TWN0qHk,896,2023-06-06,0:03:10,19
29,셀프탈색4번+버블블랙 한 머리! 안 끊어지고 이게 가능하네,https://www.youtube.com/watch?v=_NpxEWLjgw0,832,2023-06-02,0:05:19,15
30,Y2K무드 핑크 톤온톤 샤기+허쉬=샤쉬컷,https://www.youtube.com/watch?v=T02LAof9KV8,381,2023-05-28,0:03:56,8
31,서울숲 미용사는 어디서 머리를 할까?,https://www.youtube.com/watch?v=pR4L9BqzJoM,291,2023-05-26,0:03:50,12
32,댄서 규리안Pick 물빠짐 과정까지 예쁜 오렌지에 딸기퐁당!,https://www.youtube.com/watch?v=ALRX33BXxkw,866,2023-05-23,0:06:49,14
33,보라 한방울 블루염색하고 인생사진찍은 이든님New Color,https://www.youtube.com/watch?v=VgfYDbjZYO0,516,2023-05-21,0:04:25,12
34,서울숲 헤어디자이너가 알려주는 극한뿌리 염색 (시크릿투톤편),https://www.youtube.com/watch?v=80P0-r8Awbo,544,2023-05-07,0:03:03,10
35,틱톡커 윤미니 챌린지 속 그 머리! 서울숲점 하니쌤표 투톤+발레아쥬,https://www.youtube.com/watch?v=NhbujKiLyJE,474,2023-05-05,0:04:11,11
36,"두가지 컬러 다 즐길 수 있는, 서울숲점 하니쌤 톤다운 빼기!!",https://www.youtube.com/watch?v=LC8aXl_X68U,544,2023-04-23,0:04:15,8
37,MZ 대표 댄서 황세훈의 첫 뿌염+불꽃 포인트염색,https://www.youtube.com/watch?v=XuO6RyemxfM,742,2023-04-21,0:05:27,18
38,블랙빼기 꿀팁과 봄봄 투톤염색 레시피 다 알려드림,https://www.youtube.com/watch?v=-aczc_8V2jM,433,2023-04-16,0:04:07,10
39,극한 오징어먹물 빼기! 서울숲 미용실 바비실장의 봄맞이 핑크머리띠 염색,https://www.youtube.com/watch?v=_IcZdWrZ7hA,900,2023-04-14,0:05:44,14
40,"웜톤,쿨톤 쌉가능한 베이지컬러 (☆하니쌤 민트점→성수 서울숲점 지점이동☆)",https://www.youtube.com/watch?v=KMXwKACFWRE,812,2023-03-12,0:03:00,5
41,165만 유튜버 도진이! 베이바이허슬기 서울숲점 하니쌤에게 백금발 받기,https://www.youtube.com/watch?v=RLr12MyffD0,2204,2023-03-10,0:03:25,58
42,친동생이 주는 험난한 미션?! 탈색 천재 바비샘.. 이걸 성공시킨다구?? 블랙에서 존예 애쉬브라운까지~,https://www.youtube.com/watch?v=2-z7HSCkrKQ,447,2023-02-27,0:08:44,5
43,화지의 첫 톤다운 염색! 홍대미용실 하니쌤한테 받았어요,https://www.youtube.com/watch?v=tiraMT6GU0o,623,2023-02-06,0:03:30,10
44,탈색+염색 10번한 머리도 가능하다! 홍대미용실 하니부원장 백금발,https://www.youtube.com/watch?v=CBkx7cq2dQg,1462,2023-02-03,0:04:16,21
45,[베바허 X 아윤채] 홍대미용실 직원들은 어떤 공부를 할까? 컬러교육V-log,https://www.youtube.com/watch?v=TxQNM3SV-sg,590,2023-01-29,0:03:22,13
46,회식이니까 먹고싶은 거 다 시켜! (홍대미용실의 2023 신년회),https://www.youtube.com/watch?v=PdhAKC1jL_4,620,2023-01-27,0:03:40,10
47,17만 틱톡커가 선택한 컬러 애쉬브라운! 이 컬러 어떻게 뽑는건데❓,https://www.youtube.com/watch?v=CnD10osD5XE,810,2023-01-22,0:04:13,8
48,압구정미용사의 2023 파스텔염색 대공개,https://www.youtube.com/watch?v=_3Z-xVxqxQE,506,2023-01-21,0:03:30,7
49,댄서 소이 홍대미용실에서 블랙빼기하고 베이지블론드 염색!,https://www.youtube.com/watch?v=rysJAm6M3PM,437,2023-01-08,0:03:27,4
50,홍대미용실에서 뿌리탈색후 노란끼 잡아주는 아이스바이올렛하기!,https://www.youtube.com/watch?v=LotBEOcJHZQ,870,2023-01-06,0:03:43,13
51,2023년 시작은 홍대미용실에서 핑크염색으로 시작!,https://www.youtube.com/watch?v=_hr9Fn6nKHA,820,2022-12-24,0:04:13,20
52,홍대미용실 컬러왕 혜원쌤의 세로 발레아쥬,https://www.youtube.com/watch?v=e1kNcP4Uc-g,771,2022-12-18,0:04:07,13
53,홍대미용실 웰라플렉스탈색약으로 블랙빼기하기 풀영상,https://www.youtube.com/watch?v=Tmj1IBnHymA,507,2022-12-16,0:02:54,9
54,홍대미용실에서 뿌리탈색 후 투톤염색했다 (+베이바이허슬기),https://www.youtube.com/watch?v=2srrBG6yEdA,531,2022-12-09,0:03:54,9
55,홍대미용실에서 투톤염색받기 탈색1회로 가능한 이어링염색 +풀뱅스타일링,https://www.youtube.com/watch?v=29loRnxo_Yw,676,2022-11-04,0:04:26,10
56,홍대미용실에서 프로필촬영전 블루 발레아쥬 뿌시기,https://www.youtube.com/watch?v=QrWfTXF_kEo,977,2022-10-29,0:04:50,13
