,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,🤷‍♀️화장품이 예쁜 쓰레기?😥 화장품과 플라스틱에 대한 3가지 오해,https://www.youtube.com/watch?v=q7bwSazGouY,3967,2023-01-29,0:10:30,
1,🙋‍♀️구독자 다 모여라! 2022 결산 어워즈 & 2023 선물 이벤트! 화장품비평가가 준비한 5가지 선물!,https://www.youtube.com/watch?v=jZaccanEpIE,7173,2023-01-11,0:13:21,
2,"😮""피부를 건조하게 하는 비누가 따로 있다!"" 👉 좋은 비누 찾는 법, ✔️꼭 알아두세요! (광고❌)",https://www.youtube.com/watch?v=vMTDZ2VbIEA,6985,2022-12-19,0:12:25,
3,🙋🏻‍♀️New 미백성분 트라넥사믹애씨드! 화장품비평가의 추천조합!😉 👍 [이벤트🎊 ],https://www.youtube.com/watch?v=i_-o22TJIFU,17931,2022-11-30,0:17:24,
4,🤷‍♀️ 피현정이 미네랄오일을 탈락시킨 이유는? 😅 오타까지도 그대로 베낀 이유는? - 니베아광고에서 드러난 피현정의 궤변!,https://www.youtube.com/watch?v=Ug1778iYHiE,18130,2022-11-20,0:12:05,
5,🤩고~급진 안티에이징 세럼의 4가지 조건! 🙋🏻‍♀️한끗 차이 알려드려요! [🎁이벤트],https://www.youtube.com/watch?v=n7SiEuC-8AI,16038,2022-11-08,0:20:00,
6,😂미네랄오일이 석유찌꺼기라더니...🤷‍♀️ 니베아 광고에서 말을 바꾼 피현정,https://www.youtube.com/watch?v=HJLdQdUT1pU,21640,2022-10-24,0:08:18,
7,"😝🧏‍♀️ 스피큘 꾹꾹크림, 제가 직접 써봤습니다! 👉SDC 스피큘 데일리 크림 리뷰(광고❌협찬❌)",https://www.youtube.com/watch?v=H1jHrUU_hxU,11059,2022-10-14,0:12:08,
8,"나이아신아마이드 🙋‍♀️ ""일주일 동안 써봤다!"" 👉 디오디너리 제품으로 꼼꼼하게 써봤습니다!",https://www.youtube.com/watch?v=BuGFs9MlKZ8,127591,2022-09-29,0:18:11,
9,🙋‍♀️아마존에서 제일👍 잘 팔리는 여드름 제품🚡🚠🧴,https://www.youtube.com/watch?v=M2MdhPZg4QQ,8026,2022-09-19,0:11:28,
10,"매트릭실, 아직도 안 써봤나요? 화장품비평가가 🙋‍♀️ 강추하는 안티에이징 원료❗ 💛💜(광고X 협찬X)",https://www.youtube.com/watch?v=hQB6KWgEhVE,227625,2022-09-04,0:16:42,
11,화장품비평가가 직접 써봤다!🧏‍♀️ - 고현정 코이 단백질 크림‼‼❗❗ (광고❌ 협찬 ❌),https://www.youtube.com/watch?v=nHzcNBNoofE,30723,2022-08-23,0:10:10,
