,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
6,립스틱계를 찢어버린..말도 안되는 신상.mp4💗이슬광 폭발(feat.올영세일),https://www.youtube.com/watch?v=Y1G7yT1oMSI,21023,2023-08-30,0:09:55,
7,"(ENG/JPN)아이돌렌즈 베스트&신상 다 털어옴^^ feat.백년만에 렌즈 하울, 내돈내산💸",https://www.youtube.com/watch?v=BgrZUujh7nM,3474,2023-08-26,0:09:36,
8,"(ENG/JPN)내 인생 최고의 벨벳틴트..🩷뮤드 소프트 블러틴트 FW new color 포함 전색상 꼼꼼리뷰✨+꿀조합,활용법",https://www.youtube.com/watch?v=NlxsebNufEU,4980,2023-08-20,0:10:03,
9,왜 자꾸 어려져요? 피부과에 몇천 쓴 사람의 5살 어려지는 시술+관리 총정리.zip💜(드디어 나온 이너뷰티계의 에르메스✨+피에스트로까지..),https://www.youtube.com/watch?v=w0cZgVbyga4,27408,2023-08-16,0:12:34,
10,"ENG)갑자기 뼈팔된 팔.부.겨 지방흡입 3개월차 후기, QnA✨요즘 민소매만 입고 다님..★",https://www.youtube.com/watch?v=j52ljl-omwM,13681,2023-08-10,0:07:40,
11,"ENG)인스타 반응 폭발★청량함 가득 백도 메이크업🍑(feat.셀러브리티에 관한 고찰, 소속사 거절 이유..)",https://www.youtube.com/watch?v=5mDMmEXAIV0,3296,2023-08-07,0:10:40,
12,아바타 그 잡채✨⛰죽기 전에 가봐야 될 그 곳..장가계 3박 4일 여행 VLOG🎒(feat.인생 첫 비행),https://www.youtube.com/watch?v=LXXARi-A1I0,6011,2023-08-06,0:20:32,
13,2주만에 아기 모공 만드는 모공 케어👼🏻10년차 백화점 셀러님도 놀란 피부 상태..✨(feat.무료 피부진단)+EVENT💚,https://www.youtube.com/watch?v=dgfeNa2AhxY,4231,2023-08-04,0:13:49,
14,ENG)손민수 시급★ 한국ver.클린걸 MAKE UP💜롬앤 자매 브랜드?! NUSE 예쁨 다 보여드림✨(올영 입점 기획전💚),https://www.youtube.com/watch?v=7LbNSpIkQEk,7004,2023-07-31,0:12:43,
15,(ENG/JPN)시즌오프+여름휴가🏖️LOOKBOOK! 다 예쁨 주의❤️,https://www.youtube.com/watch?v=E7awbyDpfIo,3229,2023-07-19,0:16:09,
16,"돌아가고 싶은 그 날씨의 VLOG🌸 (영종아일랜드🌊, 현미 귀여움 모먼트🐶, 대구 맛집&카페☕️, 인생 첫 시리즈..)",https://www.youtube.com/watch?v=WxVepsjC7mY,1888,2023-07-16,0:23:28,
17,"ENG)습도90%..? 동남아 날씨에도 끄떡없는 철벽 메이크업❤️‍🔥 (베이스 질문 폭.발★, 존예 립조합, 매일 바르는 블러셔💗..)+이벤트✨",https://www.youtube.com/watch?v=xmal6U-oKbA,5395,2023-07-11,0:13:49,
18,"얼태기 극복 주간 vol.2 길고 길었던 대장정❤️‍🔥(러시안 립필러, 볼꺼짐X 디바이스, 각종 시술들 후기, 스킨케어, 이너뷰티 스포..✨)",https://www.youtube.com/watch?v=huA_3BsVGjc,9253,2023-07-03,0:19:38,
19,"부유방 없애버리고 왔어요..팔+부유방+겨드랑이 지방흡입 한 달 후기✨(발품 후기, 수술 고통, 다이어트약 부작용, 붓기..)",https://www.youtube.com/watch?v=PnXrR1fZ30o,52100,2023-06-30,0:18:46,
