,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
8,2023 지금 유행하는 명품 신발 best5,https://www.youtube.com/watch?v=BGaMBQ4KhJo,7362,2023-08-31,0:09:10,85
9,기대 1도 안했는데 살게 너무 많네요...,https://www.youtube.com/watch?v=r7yIFkWgmuM,8982,2023-08-28,0:08:56,120
10,월클로 갈 국내 브랜드 3가지! 폼 미쳤다잉,https://www.youtube.com/watch?v=k2oVmLiyuqU,6921,2023-08-26,0:10:23,92
11,슈프림 수 억 쓴 남자와 슈프림 1주차 아이템 리뷰,https://www.youtube.com/watch?v=pTV11qr3HYw,19284,2023-08-23,0:10:00,200
12,슈프림 절 싫어 하네요. 이제 슈프림 안살래요.,https://www.youtube.com/watch?v=Bp7FvX1gR6Q,34186,2023-08-22,0:13:37,345
13,지디 브루노마스 RM 한자리에서 보고 왔습니다.,https://www.youtube.com/watch?v=fKQTMkxlxeU,12506,2023-08-19,0:16:19,131
14,10년만에 왔는데 쇼핑할 곳이 많아졌네요;,https://www.youtube.com/watch?v=RaZbkmIthsA,9858,2023-08-17,0:11:58,113
15,"뉴진스 실물 후기 l 그동안 많은 연예인을 봤지만 패션부터가,,",https://www.youtube.com/watch?v=4nfegdLdcyw,9693,2023-08-14,0:11:13,103
16,부산 최고의 편집샵은 어떨까?,https://www.youtube.com/watch?v=KHKSljUPsUU,11029,2023-08-12,0:15:32,120
17,여름만 되면 이 신발 인기 많은 이유를 알겠네요.너무편함🤩,https://www.youtube.com/watch?v=tczWR8BkCuE,5119,2023-08-10,0:07:19,71
18,고가의 티셔츠 이렇게 세탁하고 관리하세요!ㅣ론나,https://www.youtube.com/watch?v=Yb7rgkrME1M,6160,2023-08-08,0:10:37,100
19,올 해 산 아이템중에 만족도 1등 가격도 1등,https://www.youtube.com/watch?v=2faJSp3Jrhs,11065,2023-08-05,0:16:06,143
20,"IWC 탑건 시계 사고, 리모와 캐리어 사고 하루종일 쇼핑하기 💵",https://www.youtube.com/watch?v=ZvXwU0eTfTk,9851,2023-08-02,0:13:13,119
21,시그니엘 사는 부자와 함께 명품 시계 분해 해보기 #shorts,https://www.youtube.com/watch?v=-eHklFoqTjk,2768,2023-07-31,0:01:00,19
22,패션 디자이너가 알려주는 좋은 반팔 구별법|론나,https://www.youtube.com/watch?v=wNIeWXnvRuk,8219,2023-07-28,0:11:12,122
23,세계가 주목하는 K 패션🔥폼 미쳤다잉,https://www.youtube.com/watch?v=nKYOoWnMKSw,4222,2023-07-27,0:10:56,71
24,디올 VIP 파티에서 차은우 보고 쇼핑하고 떠그클럽 오픈 파티 갔다왔어요.,https://www.youtube.com/watch?v=36iH8yFG5mY,12157,2023-07-24,0:12:51,193
25,명품 디자이너의 중요성ㅣ이 브랜드가 이렇게 바뀌었다고?😱,https://www.youtube.com/watch?v=oOoZya877FA,6531,2023-07-20,0:08:53,78
26,나만 알고싶은 숨겨진 국내 브랜드 BEST5ㅣ진짜 잘함;,https://www.youtube.com/watch?v=st-4Q57lTzo,11295,2023-07-16,0:12:08,148
27,아이러니 포르노🔥,https://www.youtube.com/watch?v=K__48q-GcUo,4652,2023-07-15,0:13:52,
28,"백화점 휴점에 오픈런 하는 VIP 고객들ㅣ발렌시아가,루이비통,iwc",https://www.youtube.com/watch?v=tzVeIqn1dAw,32338,2023-07-13,0:12:27,242
29,대형 패션 유튜버가 만든 옷은 어떨까?,https://www.youtube.com/watch?v=tfmHCNtPBDU,27203,2023-07-07,0:16:04,230
30,크롬하츠ㅣ샤넬ㅣ루이비통ㅣ디젤ㅣ자크뮈스ㅣ마르지엘라 하울,https://www.youtube.com/watch?v=z0FusKa0bNQ,12877,2023-07-03,0:12:17,130
31,지디 샤넬 백 매고 도망친 찌드래곤,https://www.youtube.com/watch?v=6MGKu4Cv864,9103,2023-07-01,0:14:42,169
32,미국 최고의 리셀러는 돈을 어떻게 벌까?ㅣ통합본,https://www.youtube.com/watch?v=f1ssaTkZKj4,139652,2023-06-30,0:44:03,1120
33,여주 아울렛 가면 꼭 가야 하는 브랜드! 모든 꿀 팁 대방출!,https://www.youtube.com/watch?v=pTIx8_HJeeg,139866,2023-06-23,0:14:06,854
34,발렌시아가 30~40%세일이요? 감사합니다.,https://www.youtube.com/watch?v=LHjzMQCk17M,15943,2023-06-19,0:12:27,140
35,동대문 노란천막에서 산 루이비통 지갑. 퀄리티 미쳤네;;,https://www.youtube.com/watch?v=zFQYSp9o8N4,177488,2023-06-17,0:13:54,712
36,미국 최고의 아티스트 작업실 놀러갔다가 NBA 1열 직관,https://www.youtube.com/watch?v=AF39uwBWTl8,9612,2023-06-12,0:07:02,124
37,"20대 영앤리치ㅣ루이비통 줄넘기,트렁크,퍼즐 까지 ㅎㄷㄷ",https://www.youtube.com/watch?v=yUhkR-8NYWc,34570,2023-06-08,0:16:50,586
38,최근에 폼이 미친 브랜드들 매장을 가봤습니다.,https://www.youtube.com/watch?v=-8qNazjSZfQ,16587,2023-06-06,0:14:51,170
39,루이비통 서울 쇼😎 VIC들은 어떻게 입고 올까?,https://www.youtube.com/watch?v=GaYcFMQByO0,62493,2023-06-04,0:13:41,408
40,가격도 안보고 루이비통 수 억 쇼핑한  20대 영앤리치💵💵💵,https://www.youtube.com/watch?v=cRTGopTX3Dk,28246,2023-05-31,0:11:39,251
41,저도 이 브랜드에 빠질것 같아요.🖤,https://www.youtube.com/watch?v=Ydo61pKIOUo,13823,2023-05-29,0:10:57,118
42,"요즘 꽂힌 브랜드 세인트미카엘 , 발렌시아가 , 그랙로렌",https://www.youtube.com/watch?v=ILNAPeM8Kz0,12598,2023-05-24,0:12:23,132
43,"지방시,마르지엘라,마틴로즈,r13,본봄 쇼핑",https://www.youtube.com/watch?v=jMdoRkTFQTQ,9912,2023-05-18,0:13:16,90
