,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
4,에센스룸 영상에 따라서 스타일이 바뀝니다..,https://www.youtube.com/watch?v=735RtALw1L0,13412,2023-08-31,0:17:45,250
5,born x raised 치카노 L.A문화,https://www.youtube.com/watch?v=MCC5T0CV4ME,16181,2023-08-09,0:09:22,249
6,워크팬츠에 대한 전반적인 이야기,https://www.youtube.com/watch?v=cstz5C10GHE,20763,2023-08-01,0:22:44,322
7,네스트 스토어 편집샵 12년차 김성훈 인터뷰,https://www.youtube.com/watch?v=lWalkN6_9z0,16068,2023-07-23,1:02:53,226
8,요즘 트렌드?(하이엔드 와 빈티지),https://www.youtube.com/watch?v=tToE-u6Gh1E,23316,2023-07-20,0:24:30,430
9,"한영수 인터뷰 (thelastats,sandpiper)",https://www.youtube.com/watch?v=vtiKKrCRrT4,21687,2023-07-12,0:47:42,321
10,고원탁 인터뷰,https://www.youtube.com/watch?v=yelsUuyZWGg,26652,2023-07-11,0:51:10,348
11,김상호(aka김운) 인터뷰,https://www.youtube.com/watch?v=yIciapsNln4,33180,2023-07-08,1:04:17,632
12,인스타그램 덕분에 쉬워진 세상 (인터뷰:개폐인파피),https://www.youtube.com/watch?v=I98R3C71waI,22433,2023-07-07,0:46:22,312
13,냐보의 플레이리스트_06,https://www.youtube.com/watch?v=EY8MIXeZlL0,13776,2023-07-01,0:37:55,317
14,동네 조그마한 옷가게 (@tillate.official),https://www.youtube.com/watch?v=Xp2lw6i3p0E,20423,2023-06-15,0:21:07,334
15,비주류 퓨마 리뷰 (@alsso_alsso),https://www.youtube.com/watch?v=0g7-F0kzsYw,17933,2023-06-14,0:38:50,252
16,화려하진 않지만 묵묵하게.(Re;Boot shoe repair&care),https://www.youtube.com/watch?v=MBxTOPltZZw,13720,2023-06-08,0:20:40,293
17,1948 EL PANHEAD (harleydavidson),https://www.youtube.com/watch?v=HT5vrJLCB-Q,18480,2023-06-03,0:17:18,271
18,yangyang run! (rollingloud),https://www.youtube.com/watch?v=jNpRJh_lCxE,9761,2023-05-29,0:08:44,207
19,단기통 최고의 바이크 SR400 (@bigbrotherstone),https://www.youtube.com/watch?v=g4CwFt7E1-o,17197,2023-05-27,0:12:38,276
20,빈티지 가구에 대한 깊은 이야기 (빈트갤러리),https://www.youtube.com/watch?v=B6TNjrJaHH4,19292,2023-05-18,0:58:38,415
21,빈티지 티셔츠 팝업행사(@junwoosample),https://www.youtube.com/watch?v=rSem-p__hjA,29307,2023-05-08,0:28:06,480
22,Oldbike diary,https://www.youtube.com/watch?v=sMrdTNNhUOc,13551,2023-05-01,0:03:26,273
23,새 오토바이 타고 밤바리(85's Harley davidson FXRT),https://www.youtube.com/watch?v=04zy5w2TfLU,21316,2023-04-21,0:14:30,259
24,오사카 단체관광 둘째날,https://www.youtube.com/watch?v=8plzjgkwDAk,23868,2023-04-15,0:21:44,246
25,오사카 단체관광,https://www.youtube.com/watch?v=hly7dbSCy5M,30151,2023-04-12,0:20:00,306
26,올드 바이크 정비사 (Masahiro Hayashi),https://www.youtube.com/watch?v=3JK29bwcE2g,21157,2023-04-09,0:13:20,455
27,라멘의 기준. (멘야준),https://www.youtube.com/watch?v=simJd3cDYS0,18509,2023-03-31,0:20:50,305
28,논란 많은 디렉터들 근황,https://www.youtube.com/watch?v=I8ObFzEVL-4,29148,2023-03-22,0:17:41,301
29,K-뮤직비디오를 보며 느끼는 점,https://www.youtube.com/watch?v=oEcyGzUPvDY,25101,2023-03-16,0:16:12,315
30,라스탯츠 매장 오픈,https://www.youtube.com/watch?v=qpKiyRroomk,35909,2023-03-15,0:13:34,358
31,아넬은 좀 지겹죠? (라시트포 레가토),https://www.youtube.com/watch?v=Gz9J1dt1SGM,24368,2023-03-08,0:11:21,287
32,아디다스 스탠스미스,https://www.youtube.com/watch?v=dUDAbIwxqWQ,50853,2023-03-05,0:26:32,542
33,이런 사람은 소개  당해도 싸다..(퀄리티 퍼포먼스 김수민),https://www.youtube.com/watch?v=gAXFFmyldmw,34697,2023-02-28,0:40:19,676
34,고기한 영수,https://www.youtube.com/watch?v=q8saIF3RvBU,22269,2023-02-22,0:13:44,314
35,빈티지 한 보따리,https://www.youtube.com/watch?v=No3knGp0lak,22532,2023-02-18,0:08:16,309
36,I got no time to lose,https://www.youtube.com/watch?v=2g-D8zdq91s,22784,2023-02-15,0:14:14,278
37,지나가는 미국사람 데리고 룩북 찍기,https://www.youtube.com/watch?v=g6R9LAbilGk,29458,2023-02-12,0:26:35,585
38,간만에 LA 놀러옴,https://www.youtube.com/watch?v=iSwptTum_nw,22149,2023-02-10,0:23:28,293
39,WIND AND SAND (묵호항 B급대게),https://www.youtube.com/watch?v=nspwYVToWco,20403,2023-01-25,0:17:31,308
40,한국 스트릿,https://www.youtube.com/watch?v=K1AX284YU_Y,35947,2023-01-22,0:38:26,512
41,오사카.. 쇼핑할만한가요?,https://www.youtube.com/watch?v=6Jar7f97AuA,28121,2023-01-07,0:14:44,315
42,오사카 여행 둘째날 (오렌지스트릿),https://www.youtube.com/watch?v=XYdTHKH2LA0,26904,2022-12-31,0:23:23,281
43,오사카 여행 첫째날(ft.고원탁),https://www.youtube.com/watch?v=upVkH6h69Bs,25831,2022-12-25,0:24:00,384
44,싸우는 중은 아닙니다만..(ft.갈비살),https://www.youtube.com/watch?v=lQ7K1MpHqi8,32935,2022-12-17,0:14:57,307
45,깊이감 없는 사람 특: 중립 기어,https://www.youtube.com/watch?v=l63KNSleYHg,28144,2022-12-14,0:16:08,524
46,이겨내라 고원탁...,https://www.youtube.com/watch?v=nVMrFYDgCMQ,15118,2022-12-11,0:13:47,198
47,냐보의 플레이리스트_05(feat.씨밥),https://www.youtube.com/watch?v=oVjQyr7ozOE,20308,2022-12-07,0:31:56,333
48,진미평양냉면(어복쟁반),https://www.youtube.com/watch?v=h5bZVTd-HQw,20433,2022-12-05,0:17:04,208
49,문화에 대한 이해,https://www.youtube.com/watch?v=rNaL4UKDuAE,20973,2022-12-03,0:13:46,396
50,덕소 숯불고기,https://www.youtube.com/watch?v=REj0b03TgxQ,19668,2022-11-27,0:22:46,253
51,vintage and destroy,https://www.youtube.com/watch?v=020iGX7Go10,27108,2022-11-23,0:24:10,253
52,SAND FLAT U-TURN (CAMEL RACE),https://www.youtube.com/watch?v=kwwwvbTNh1M,15251,2022-11-21,0:27:19,209
53,오래된 새 카메라 구입,https://www.youtube.com/watch?v=CnM8roltFBI,21252,2022-11-14,0:26:12,309
54,멀미하는 쌥쌥이들,https://www.youtube.com/watch?v=8v98bCtHows,20134,2022-11-10,0:18:11,223
55,가위바위보쌈,https://www.youtube.com/watch?v=ppXlisbnJ7Q,17743,2022-11-04,0:13:19,244
56,ridehard custom bike show,https://www.youtube.com/watch?v=5zxYyWzslSM,20092,2022-11-01,0:11:50,248
57,인터뷰 하러 갔다가 취조 하고 옴 (올드타운타투 jax),https://www.youtube.com/watch?v=3Bo_KOI1PNQ,26096,2022-10-31,1:32:53,378
58,loud.,https://www.youtube.com/watch?v=AfsBrE9GgbE,12665,2022-10-30,0:02:59,226
59,빈티지 헬멧만 천만원째,https://www.youtube.com/watch?v=7WZU0B-QNv8,25815,2022-10-29,0:20:52,238
60,줄리아나스 피자,https://www.youtube.com/watch?v=dBrbil6UyIo,19703,2022-10-25,0:23:58,223
61,쟈니덤플링,https://www.youtube.com/watch?v=mluPVlz56Dc,21875,2022-10-22,0:14:44,290
