,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,미디움 레이어컷 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=krFrNVyJGFo,1289,2023-01-02,0:08:07,31
1,여자숏컷  a women's short cut 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=IJDu8kMDjUQ,5791,2022-09-29,0:13:23,148
2,초보자를 위한 클리퍼커트 방법Clipper cut method for beginners 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=Uy4_vb7sx9A,1183,2022-09-27,0:08:38,27
3,숏 보브컷 Short bove cut 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=BaV08zO1vY4,1748,2022-09-26,0:12:12,44
4,레이어드컷 Layered cut 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=tfAFOzjyJjU,8353,2022-09-24,0:09:56,104
5,단발 레이어드컷 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=D-T7LWVmTxA,1613,2022-09-22,0:13:28,44
6,사몬님 숏컷 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=iiwig6Vyn-g,2878,2022-09-20,0:15:21,86
7,초간단 레이어드컷 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=nCciDfArkIg,1843,2022-09-13,0:11:00,44
8,파일컷 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=vpkOeeZ18F8,1621,2022-09-02,0:10:07,24
9,여자숏컷 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=krbDvj21ex4,1946,2022-08-30,0:10:38,52
10,차노샘 컷  따라하기 가일컷 삼성중앙역미용실 수성헤어 수성원장,https://www.youtube.com/watch?v=tYxrVwX6bX8,2364,2022-08-10,0:31:59,55
