,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
3,"메이크업 할 때  ""이것"" 만 바꿔도 인생샷 건짐📸이목구비 살리는 쉐딩,아이메이크업 꿀팁공개",https://www.youtube.com/watch?v=EpQLdpCpIp8,5521,2023-08-31,0:10:36,135
4,ALL 다이소 화장품으로 옆반 이쁜애 돼봄(❁´◡`❁)학생 메이크업 꿀팁 대방출,https://www.youtube.com/watch?v=Hi1KO4iHTPA,42058,2023-08-29,0:24:23,707
5,"매력터진 강아지들과 함께한 데이트 VLOG 모음zip🐶 볼트 스테이크 하우스, 유튜버 친구와 더블데이트,애견 풀빌라 l",https://www.youtube.com/watch?v=MK46eE8uimw,9871,2023-08-19,0:22:18,249
6,뉴진스 해린st😾아기 고양이상 메이크업 ➡️강아지상도 변신 가능😾,https://www.youtube.com/watch?v=57GCibhXfgE,11817,2023-08-07,0:15:02,364
7,"공병리뷰✔️재구매율100% 탈탈 털어쓴 찐 공병템 추천🔥(돈값하는 인생 향수,민감 피부 필수 클렌징 폼,속눈썹 영양제,입터짐 방지 다이어트 간식 등등)",https://www.youtube.com/watch?v=MjpQyckT3ZE,6196,2023-08-04,0:17:10,120
8,뒷바라지 다 했더니 유부남 이라고..?🔥우당탕탕 K연애 상담소🔥,https://www.youtube.com/watch?v=mCVCG8X3-Rk,5191,2023-08-02,0:15:54,105
9,"무너짐은 절대❌피부 맑아보이는 베이스 방법 5가지💗홍조피부,노란피부,어두운피부,잡티피부 베이스 방법 알려드려요!",https://www.youtube.com/watch?v=O6sNUfiKK5I,5838,2023-07-26,0:15:51,117
10,"광고❌여름철 홍조,열감 제대로 잡는 쿨링추천템 모음.zip🧊쓰자마자 온도 내려감 주의",https://www.youtube.com/watch?v=qcp_MZuYr8A,29406,2023-07-21,0:16:54,617
11,컴싸 아라 NO❗자연스럽게 눈 2배 커지는 내추럴 눈확장 메이크업🙋‍♀️화알못도 SAP가능!,https://www.youtube.com/watch?v=Mvy0fr98Fds,224320,2023-07-15,0:11:07,3072
12,화제(였던) 남자친구 김모씨와 은밀한 서울데이트,https://www.youtube.com/watch?v=jsDClAjRGxU,45490,2023-07-12,0:15:49,533
13,24시간 지속력 유지하는🌊물놀이 워터프루프 메이크업 꿀템&꿀팁 대방출❗❗,https://www.youtube.com/watch?v=QHFseyGnGi8,35961,2023-07-06,0:17:21,472
14,트러블 관리 필수 성분❗ 주의사항부터 추천템까지 완전정복🔥민감성/붉은기/트러블 다 드루와🙋‍♀️,https://www.youtube.com/watch?v=xjFTCXRiJms,6134,2023-07-04,0:06:51,115
15,분위기 갑 여름용 웜톤메이크업🌻봄라이트 메이크업 특징 | 봄웜 팔레트 | 봄웜 립추천 |,https://www.youtube.com/watch?v=WfMhsKUu-BM,8520,2023-06-24,0:14:05,186
16,"효과보장🔥트러블 피부가 꼭 지켜야할 생활습관 7가지❗여드름 영양제,클렌징 방법,스킨케어 주의점,여드름압출",https://www.youtube.com/watch?v=kxsHA15V1GQ,11901,2023-06-19,0:19:12,278
17,요즘 유행이라는 스모키 나만 못하겠다면?🔥쉽게 알려주는 출근/퇴근 버전 스모키 메이크업🖤,https://www.youtube.com/watch?v=HPMfv3YbqWU,15754,2023-06-12,0:18:52,493
18,진한 쉐딩NO❗성형없이 얼굴 너비 줄이는 메이크업 꼼수팁🔥ft. 에스파 닝닝 리즈 찍은 이유?? [ 컴플렉스 고민해결 메이크업 3탄 ],https://www.youtube.com/watch?v=Dpxg_jH9NMs,505752,2023-06-08,0:20:10,22147
19,6월 올영 빅세일💚트러블 피부가 꼭 사야하는 여름추천템!?🙋‍♀️ft.좁쌀 여드름 박멸 클렌져/응급진정 세럼&크림/화잘먹 트러블 선크림/구독자 추천템,https://www.youtube.com/watch?v=Y0APkAmrWVU,34970,2023-06-01,0:21:02,421
20,"블랙염색 기념🖤여름뮤트는 ""필수""로 알아야 하는 메이크업 꿀팁& 뮤트톤 추천템🙋‍♀️ft.얼굴 광 없애기? 팥죽색 섀도우?덜 반짝이는 글리터?",https://www.youtube.com/watch?v=duuYlEDy0qU,36785,2023-05-30,0:18:04,849
21,광고❌사람 한 명 살리셨습니다..😭구독자들이 추천해 준 스킨케어로 트러블 피부 완벽 복구함..🔥,https://www.youtube.com/watch?v=feCg28xvfig,58561,2023-05-27,0:22:10,1232
