,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,"5회 77.1% / 6회 67.4% 합격률 / 맞춤형화장품조제관리사 2023 촬영 All New 7회 대비 교재/영상강의 김상현교수(핑피박) ""오리엔테이션""(학습방법) 소개",https://www.youtube.com/watch?v=kwQiyu4iQ5A,1790,2022-11-01,0:38:18,7
