,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,요청받은 클리어스마일라식Q&A / 비용 / 방법 / 추천or 비추천 / 솔직담백 gabojago남의 질의응답,https://www.youtube.com/watch?v=U0XQrJTdQ4Y,1946,2023-06-24,0:14:48,
1,렌즈삽입수술 후기(feat.gabojago 중독남) / 추천or 비추천? / Q&A / 라식 / 라섹,https://www.youtube.com/watch?v=v-bz5AOzDV4,7637,2023-03-27,0:10:01,
2,마지막.. 먹bread 여행.. 🔥61kg 에서 48kg까지 80일만에 감량하기🔥 D-31#1일1민초 #다이어트 #여행 #숙소 #안동,https://www.youtube.com/watch?v=2TjCTLIqQX8,3040,2023-03-03,0:02:12,
3,급발진 여행 🔥61kg 에서 48kg까지 80일만에 감량하기🔥 D-33#1일1민초 #다이어트 #여행 #숙소,https://www.youtube.com/watch?v=2uScGlduTDQ,2924,2023-03-02,0:01:51,
4,와중에 1키로 늘었다 ha⛧ 인스타그램에서 이벤트참여 가능 ! 🔥61kg 에서 48kg까지 80일만에 감량하기🔥 D-34#1일1민초 #다이어트 #바디프로필 #이벤트,https://www.youtube.com/watch?v=2tkwzvWFkv4,3137,2023-02-28,0:01:30,
5,화이팅 해야지♥️ 🔥60kg 에서 48kg까지 80일만에 감량하기🔥 D-36#1일1민초 #다이어트 #선크림 #촬영 #스튜디오 #화이팅해야지,https://www.youtube.com/watch?v=p2XtMZ3-Am0,2519,2023-02-17,0:01:28,
6,좋았어 ! 결정했어 !🔥60kg 에서 48kg까지 80일만에 감량하기🔥 D-37#1일1민초 #다이어트#라식 #라섹 #렌삽,https://www.youtube.com/watch?v=phu8MNl92eU,2000,2023-02-16,0:01:22,
7,밥 잘 먹고 집가서 기절하는 애🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-43#1일1민초 #다이어트 #기절,https://www.youtube.com/watch?v=2JbRWG-5OKk,3424,2023-02-08,0:01:04,
8,보드 그거 어떻게 끊는 건데🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-44#1일1민초 #다이어트 #강촌엘리시안 #스노우보드,https://www.youtube.com/watch?v=oYmM7ew2GeU,2263,2023-02-04,0:01:29,
9,아오 술냄새🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-45#1일1민초 #다이어트 #부산 #류영,https://www.youtube.com/watch?v=vmMB9wFvKLI,1885,2023-02-03,0:01:00,
10,꿈같은 발리 안녕.. ⛧ part.2🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-46#1일1민초 #다이어트 #발리 #여행 #해외여행,https://www.youtube.com/watch?v=obmg2PEkuJE,875,2023-02-03,0:02:58,
11,우당탕탕 발리여행 2🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-47#1일1민초 #다이어트 #발리 #여행 #해외여행,https://www.youtube.com/watch?v=ht-39QE9qnk,1829,2023-02-01,0:02:12,
12,우당탕탕 방리여행🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-48#1일1민초 #다이어트 #발리 #여행 #해외여행,https://www.youtube.com/watch?v=RxkaXk5HPvA,1547,2023-01-30,0:02:27,
13,범죄자 🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-52#1일1민초 #다이어트,https://www.youtube.com/watch?v=vp-KDiSm_L4,2367,2023-01-17,0:01:00,
14,풋살장에서 참교육 당하기🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-61#1일1민초 #다이어트,https://www.youtube.com/watch?v=YP7NJcalRZg,2379,2023-01-04,0:01:00,
15,🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-72 #1일1민초 #다이어트,https://www.youtube.com/watch?v=6lWbxCJCH9o,1945,2022-12-16,0:01:00,
16,🔥58kg 에서 48kg까지 80일만에 감량하기🔥 D-73 #1일1민초 #다이어트,https://www.youtube.com/watch?v=A_izCGIKLJU,1902,2022-12-15,0:01:00,
17,Beautiful - Nodsgn 노디자인 (covered by MINCHO),https://www.youtube.com/watch?v=aiKbIh6rFQc,4695,2022-10-20,0:02:43,
