,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
3,맑게 빛나는 탱글 광채 커버와 분위기있는 무광 매트 조합 메이크업,https://www.youtube.com/watch?v=_E0Q2SXT3Y4,1109,2023-08-30,0:08:05,2
4,365일 건조한 사람을 위한 #각질순삭 #꿀광 # 생기 만들어주는 겟레디위드미,https://www.youtube.com/watch?v=tfL5GQgbj7g,1063,2023-08-29,0:04:15,2
5,이제 피부과 그만! 집에서 15분이면 가능한 나만 알고 싶은 고주파기기 후기🤫,https://www.youtube.com/watch?v=iTElnYZevB0,1089,2023-08-27,0:05:09,2
6,"☀️ 여름맞이 전신 화이트 태닝 후기 🌿 태닝 효과, 가격, 유지력?",https://www.youtube.com/watch?v=L7cvgEWdqWY,2296,2023-08-21,0:06:55,34
7,지성인들 사이에서 입소문난 뽀득뽀송 딥클렌징🫧  | #올영클렌징 #올영추천템 😶‍🌫️,https://www.youtube.com/watch?v=4gTKEYQiK6M,1057,2023-08-15,0:03:22,5
8,"부들부들 👶 피부결 만드는 잔향가득 스크럽 추천🌷 | 스킨유, 올영추천템",https://www.youtube.com/watch?v=66ayIdmJ5qw,1210,2023-08-09,0:04:03,5
9,"2차세안 없이 모공속 노폐물까지 끝장내기😲? | 일리윤 세라마이드 더마 6.0 클렌징워터폼, 올영클렌징폼",https://www.youtube.com/watch?v=ulnB87n4phE,1141,2023-08-01,0:03:14,2
10,"(재업로드) 올리브영에 토니모리 레전드 틴트가 돌아왔다! 😳 | 겟잇 틴트 컬러풀 워터, 모찌토너",https://www.youtube.com/watch?v=4wg9adF_df8,1466,2023-07-27,0:04:32,4
11,집에서 혼자 관리하는 얼굴형? 😲 플로나 괄사로 마사지 끝장내기..! | 플로나 세라믹 괄사 후기,https://www.youtube.com/watch?v=9KgxX24RJ1U,1052,2023-07-27,0:03:42,1
12,"머리카락 관리는 두피부터 시작하는 거랬어...🧐 | 닥터포헤어 폴리젠 샴푸, 올리브영탈모샴푸",https://www.youtube.com/watch?v=ZQgdaRqdpCs,1343,2023-07-09,0:04:00,14
13,"피부광채, 탄력, 피부결 케어 고민이라면? 🌿 시세이도 얼티뮨 파워세럼으로 해결완료✨",https://www.youtube.com/watch?v=FXeVsyrtf7Y,1381,2023-07-05,0:03:15,12
14,"코랄헤이즈 제품으로 여쿨 찰떡 메이크업 끝내기✨ | 여쿨섀도우추천, 여쿨메이크업 🎀",https://www.youtube.com/watch?v=FwdlBllLd9s,1501,2023-06-03,0:04:25,3
