,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,2만원에 득템함 🫨🫨 보물창고같은 무신사 아울렛 하울,https://www.youtube.com/watch?v=Flvdg17bZAs,10053,2023-09-20,0:05:31,
1,"12시간 내내 영상만 보던 내가 도파민중독, 불안감에서 쉽게 벗어날 수 있었던 법 이야기 하면서 같이 준비해요 Get ready With me",https://www.youtube.com/watch?v=oEGUVy3FiUU,12298,2023-09-15,0:16:10,
2,밥먹고 립라인만 남는다면 이렇게 발라보세요👄오버립 지속력있게 바르는법,https://www.youtube.com/watch?v=E7CRVR_bJXE,7322,2023-09-12,0:04:47,
3,"개강맞이 학생, 직장인들을 위한 보부상 백 추천👜- 숄더백부터 에코백, 백팩까지",https://www.youtube.com/watch?v=1hJKeTARjYg,21621,2023-09-04,0:05:13,
4,갈웜에서 봄웜으로..? 바뀐 화장법으로 같이 준비해요💅🏻(+ 한정판 에디션),https://www.youtube.com/watch?v=TxiIXEXX_xM,35689,2023-08-27,0:10:56,
5,똥손에서 레벨 업⬆️시켜준 메이크업 꼼수템들! 🧞‍♂️쓸 때 안쓸 때 천지차이,https://www.youtube.com/watch?v=0NwfI_pE-YY,27310,2023-08-25,0:08:21,
6,아까워서 다쓴 제품 VS 정말 좋아서 싹싹 긁어서 쓴 제품! 1년동안 모은 공병 리뷰,https://www.youtube.com/watch?v=gg4x3LMUS4g,27220,2023-08-01,0:09:57,
7,나도 몰랐던 올영 할인 팁 !!😵올리브영 할인꿀팁 8 + 올영세일템 추천,https://www.youtube.com/watch?v=9YMqoL7IZh8,23037,2023-07-21,0:10:50,
8,"눈물을 머금고 공개합니다 🥺 찐으로 효과 본 관리샵들 체형교정, 두피관리샵, 헤어샵까지 관리의 날 풀코스🩵",https://www.youtube.com/watch?v=-oQ7f0B0DdU,21275,2023-07-17,0:12:07,
9,탄탄하게 하면 안 지워져요!😲지속력 짱짱하게 베이스 메이크업 하는법,https://www.youtube.com/watch?v=FP4GnDfgN8o,22843,2023-07-10,0:08:22,
10,"여름 극혐러의🥵땀, 피지, 유분잡는 올리브영 여름철 장마 필수템들",https://www.youtube.com/watch?v=yGcRaxjzEZM,34957,2023-07-04,0:09:34,
11,"까다가 지치는 택배 30개 이상 까기,, 셀프선물 뉴 명품부터 향기선물 비타민 등등등 🫶🏻🦦",https://www.youtube.com/watch?v=80MhE8RnDww,33917,2023-06-30,0:12:50,
12,"찐 애정템들만!! 2023 상반기 결산 최애템 🫶🏻 먹을 것부터 ~ 화장품, 생필품까지",https://www.youtube.com/watch?v=omzGg071yto,38215,2023-06-22,0:09:17,
13,"지독한 회피형, 애정결핍 정말 쉽게 고친방법 이야기하면서 같이준비해봐유 ^ㅠ^",https://www.youtube.com/watch?v=ioTD1Xyy6s8,148254,2023-06-13,0:14:50,
14,"동남아에서도 살아남는 여름 필수템 가득가득한 파우치 소개 with 퓨어디, 혜린 💚 지속력갑 메이크업 픽서, 여름 파데, 여름 향수, 선제품 추천",https://www.youtube.com/watch?v=CL8ZKj18Lf0,27237,2023-06-06,0:07:20,
15,"밥, 빵, 탄수 먹으며 44kg 유지를 도와준 건기식들 (흔한 성분들 아님!!!)",https://www.youtube.com/watch?v=pJF-X5sdT14,61178,2023-05-16,0:05:12,
16,이것들을 알고나서 생활비 30%이상 아꼈습니다 🤓🤓,https://www.youtube.com/watch?v=9SOubABAcJI,87963,2023-05-10,0:05:08,
17,"이게 왜 만원대?🤷🏻‍♀️ 올영세일 만원대 저평가템😵‍💫디퓨저부터 전동칫솔 아이크림 브러쉬 등등등,,,",https://www.youtube.com/watch?v=HLpiBh6lP3U,31713,2023-05-07,0:09:29,
18,"나만 알고싶은 애정템들👀최애 가방, 키커지는 부츠, 마사지건 등등 패션 아이템부터 화장품 리빙템까지 💚",https://www.youtube.com/watch?v=9ueTM67obyI,50816,2023-05-02,0:09:51,
19,"잔주름 예방,, 아이크림 꼭 바르시오,, 👁️👃🏻👁️피부타입별 아이크림 추천, 아이크림 고르는 법",https://www.youtube.com/watch?v=-8eg0EC_Dao,28111,2023-04-09,0:09:37,
20,"피부결 자체가 달라짐! 묵힌각질, 피지 모공관리 같이해요! 깐달걀피부 스킨케어 루틴 🧖🏻‍♀️",https://www.youtube.com/watch?v=zdmMePsk1tM,33701,2023-03-31,0:08:20,
21,"하지말걸,, 30대되고 후회하는 노화를 부르는 나쁜 습관들 👨🏻‍🦳이것들만 안 해도 노화 덜옴!!",https://www.youtube.com/watch?v=UWTN2e2R8-Y,269606,2023-03-23,0:07:58,
22,이런게 있었어..?🫢안 써보면 후회하는 신박한 뷰티템들🛍️AI화장품부터 온열 진동괄사까지??,https://www.youtube.com/watch?v=JloKE4o9Gqo,23831,2023-03-18,0:12:24,
23,"없으면 안됨ㅠ 삶의 질 쫙쫙 올려주는 어플들 추천!! ✅여행부터 쇼핑, 루틴,와인, 독서까지",https://www.youtube.com/watch?v=TXmSQtSkWjU,31889,2023-03-10,0:09:25,
24,올영 골드등급의 🛍️2만원대 안 흔한 올리브영 추천템 💚 영양제부터 재재재구매템까지!!!,https://www.youtube.com/watch?v=BE0GLMGi-44,58145,2023-03-01,0:10:30,
25,뭐야 왜 좋아..?😯5천원 이하 다이소 화장품으로 메이크업 해보기💄,https://www.youtube.com/watch?v=pcpyZfr-Tf4,41689,2023-02-17,0:07:09,
26,"없던 목 생김, 턱살소멸, 이틀만에 -2kg..? 예뻐지는 짱 쉬운 습관들",https://www.youtube.com/watch?v=AfVPCmCu5_Y,488942,2023-02-09,0:10:12,
27,"쿠팡 만원대 베스트 화장품으로 메이크업하기!💄로드샵, 꿀템들 많음주의💞",https://www.youtube.com/watch?v=tlhZxz3FWjU,49196,2023-02-01,0:10:12,
28,미신을 믿으십니까..? 그녀의 신기한 힐링템들🔮💎👑💍⚱️(무교임),https://www.youtube.com/watch?v=U9MmPhapQGI,17999,2023-01-27,0:11:37,
29,남눈치만 보던 성격 고친 썰!!! 이야기하면서 같이 준비해요 Get ready with me!😍,https://www.youtube.com/watch?v=hQEbc_vWblc,35676,2023-01-22,0:15:49,
30,보부상들 필수시청👜1-10만원대 넉넉한 사이즈의 대학생 직장인 가방 추천,https://www.youtube.com/watch?v=TweNErFN5nw,406103,2023-01-12,0:05:13,
