,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
5,유튜버인가 백패커인가... 헷갈리는 이 사람은 올 여름 뭘 입고 다녔나☀️ㅣ데일리룩 스타일로그,https://www.youtube.com/watch?v=rzlz8mMjbWQ,1825,2023-08-31,0:10:49,
6,올리브영 세일! BEST 템들과 내가 써보고 싶은 제품들 그리고 다이어트 과자 리뷰!,https://www.youtube.com/watch?v=tKxgIRkwdUo,1835,2023-08-30,0:21:15,
7,"클리오 킬 커버 하이 글로우 쿠션, 3CE 헤이지 립 클레이 전색상 리뷰💄",https://www.youtube.com/watch?v=pqi40CPaHPo,6962,2023-08-25,0:07:41,
8,😡이번 주사피부염 재발의 원인은 새집증후군일까?  혼자 고군분투한 그 결과는...?,https://www.youtube.com/watch?v=wt6tXJDkaQw,10054,2023-08-22,0:16:49,
9,"택배개봉기📦🩷 캠핑, 수영복, 물놀이, 다이빙 장비들 등등 완전 저렴하게 쉽겟에서!",https://www.youtube.com/watch?v=_SuHg73g0r8,2446,2023-08-17,0:15:36,
10,새로운 핑크 쉘터~💕가지고 한여름 계곡 캠핑🏕️ 영동 핏들캠핑장,https://www.youtube.com/watch?v=0eeTcnhiEgs,2102,2023-08-13,0:05:48,
11,"자기 관리&다이어트ㅣ다이어트 음식 추천, 천사채 당면화, 가정용 레이저 제모기, 피부회복 화장품",https://www.youtube.com/watch?v=Z-lzxlgo9jo,3454,2023-08-09,0:35:49,
12,캠핑장비 우드에서 스텐으로 갈아탑니다⛓️ 계속되는 중복투자ㅋ 언박싱💸,https://www.youtube.com/watch?v=fypj55iWYtQ,4086,2023-07-30,0:16:34,
13,눈 재수술 할까요? 말까요? 성형 상담받은 썰 풀며 GRWM (feat.토니모리 신상 틴트),https://www.youtube.com/watch?v=DGIp92MXlI8,5102,2023-07-24,0:22:54,
14,나눔이벤트✨구하기 헬이라는 아크테릭스 헬리아드15 산 썰푼다.. 고프코어룩 등등 제품 너무 많은 여름패션하울,https://www.youtube.com/watch?v=3uLI6C1W2-k,2707,2023-07-20,0:36:31,
15,리뉴얼된 현대프리미엄아울렛 대전점 구경하고 왔어요! VLOG,https://www.youtube.com/watch?v=hpjJ9cJ5ZwA,6293,2023-07-19,0:07:09,
16,"옷 6,000원~ 최고 14,000원대! 알리익스프레스 패션하울 과연 퀄리티는??????",https://www.youtube.com/watch?v=14h9FfyucQ8,5073,2023-07-17,0:13:57,
17,"가죽, 플라스틱을 재활용한 원단으로 만드는 신발 브랜드 리프니 소개할게요~",https://www.youtube.com/watch?v=Qahchx00zJk,1212,2023-07-11,0:04:48,
18,"짱 맛있는 다이어트 음식, 완전 편한 생활용품 등등 여름철 필수템🩵",https://www.youtube.com/watch?v=xugRV6jLSOg,3390,2023-07-06,0:12:50,
19,주사피부염 대폭발 시대의 서막🔥ㅣ피부를 위한 나의 발악,https://www.youtube.com/watch?v=-X-U4r_X6lc,14420,2023-06-30,0:12:29,
20,"우도 비양도 백패킹, 서핑하러 제주 3박4일ㅣ내 인생 최고 행복했던 여행💕",https://www.youtube.com/watch?v=3xyWcENhsCg,3118,2023-06-27,0:28:29,
21,"한라산 등산을 위한 2박 3일 가족 제주여행 브이로그⛰️ 제주 에코랜드, 북제주 맛집, 한라산 백록담",https://www.youtube.com/watch?v=TOqdiaCmYxI,2201,2023-06-24,0:19:00,
22,이게 운동 기구라니… 5분만 해도 효과 좋은 점핑 운동!,https://www.youtube.com/watch?v=ojkVCt88daw,2449,2023-06-22,0:10:41,
23,프로필 촬영하는 날 GRWM 처음으로 맘에 든 남이 해준 메이크업💄,https://www.youtube.com/watch?v=naOzSfSgkEg,4746,2023-06-12,0:17:39,
24,"저의 욕실을 소개합니다! 🫧🚿 신기한 발포형 고체 핸드워시, 내가 쓰는 여성 용품, 샤워 용품들!",https://www.youtube.com/watch?v=JkYHmrn1kJE,2996,2023-06-08,0:13:22,
25,크록스 없으면 옷을 못 입는 사람이 있다? 봄부터 여름까지 입고 다닌 데일리룩들ㅣ스타일로그,https://www.youtube.com/watch?v=W_yT7ytXPn8,3434,2023-06-05,0:18:00,
26,올리브영 세일 추천템 6가지!,https://www.youtube.com/watch?v=gXUzlnMpiJc,7512,2023-06-01,0:08:53,
27,나눔 이벤트) 옷이 너무 많아....! 옷방 옷 줄이면서 정리하기!🫢,https://www.youtube.com/watch?v=dom45shxclc,6176,2023-05-26,0:16:26,
28,"🥵얼굴 빨간 여자의 메이크업, 클렌징, 다이어트 식단",https://www.youtube.com/watch?v=r60-_4yG03I,15062,2023-05-20,0:32:06,
29,"요즘 핫하다는 두피문신? 제가 직접 해봤습니다🤩 가르마, 헤어라인 두피문신 후기! 효과대박~!",https://www.youtube.com/watch?v=SRV38gTt-4M,4490,2023-05-18,0:10:15,
30,"☀️이제 날 더워지니까 선크림 추천 4가지! 무기자차, 선스틱, 쿠션",https://www.youtube.com/watch?v=y-9cqNtYtts,3869,2023-05-11,0:07:33,
31,주사피부염 재발병...🥵했다가 좋아졌다가 또 도졌다가 난리 부르쓰.. 또 다시 원인을 찾아서..!,https://www.youtube.com/watch?v=lGs3JPsxQVU,29543,2023-05-06,0:07:16,
32,얼루어가 또.. 선물을 퍼주네;; 그린 얼루어 행사 다녀왔어요🌱😆🎁,https://www.youtube.com/watch?v=O8moC3U161o,1486,2023-05-05,0:08:02,
