,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
3,솔로지옥 메기녀 임민수의 메이크오버! 청순VS고혹?!,https://www.youtube.com/watch?v=q3K8LX2nCWc,668,2023-08-26,0:10:17,21
4,역대급 한국영화 캐릭터별 패션스타일 분석! +영화진흥위원회 무비히어로 캠페인!,https://www.youtube.com/watch?v=FoxUwZcJ1l0,374,2023-08-19,0:08:12,18
5,강아지 퍼스널컬러!? (귀여움 주의..) 댕댕이에게도 퍼스널컬러가 있을까?,https://www.youtube.com/watch?v=g_W8AWPXRdo,666,2023-08-12,0:07:25,33
6,요즘 핫한 카페 디저트 퍼스널컬러별로 다모았다!🍰🎂🍮댓글 이벤트까지..?!😛,https://www.youtube.com/watch?v=80RQgS9-4k8,628,2023-08-05,0:05:01,27
7,백반증 모델에게도 퍼스널 컬러가 있을까? 퍼스널컬러 메이크오버 후기!,https://www.youtube.com/watch?v=QTXqc5QwxsA,1324,2023-07-29,0:07:07,28
8,퍼스널컬러별 여행지추천! 나에게 어울리는 여행코스&호텔 찾기!,https://www.youtube.com/watch?v=tSJ0STxt9YE,419,2023-07-22,0:04:59,18
9,"골격별 수영복 추천!🩱모노키니, 비키니, 원피스형?👗나만의 스윔웨어룩 완성하기!",https://www.youtube.com/watch?v=bF52dMt-zf8,1858,2023-07-15,0:05:24,53
10,퍼스널컬러별 자동차 추천! 벤츠? 포르쉐? BMW? 나에게 어울리는 드림카 찾기!,https://www.youtube.com/watch?v=kJmu53rActw,561,2023-07-08,0:05:57,30
11,르세라핌 패션 골격분석🎵 LE SSERAFIM Style Analysis,https://www.youtube.com/watch?v=_8HIVKHRA98,5387,2023-07-01,0:05:40,92
12,"얼굴형별 여름 선글라스 추천! 블랙핑크 제니 젠틀몬스터 선글라스, 나도 어울릴까?",https://www.youtube.com/watch?v=4GQbpzWIHmc,5382,2023-06-24,0:05:56,41
13,에스파 SPICY 윈터 메이크오버! 외국인 모델이 K-아이돌 메이크업을 한다면? Aespa spicy winter makeup,https://www.youtube.com/watch?v=p_FeoYAyXxw,586,2023-06-17,0:06:06,16
14,반팔 티셔츠 골격에 맞게 더 예쁘게 입는 방법 알려드립니다😍,https://www.youtube.com/watch?v=9zx4d-UZhCw,3586,2023-06-04,0:09:58,76
15,한번도 안 꾸며본 대학생의 아이돌 메이크오버😍 [#여자메이크업 #아이돌메이크업 #뉴진스메이크업],https://www.youtube.com/watch?v=tldC-QktGRI,1517,2023-05-28,0:05:56,36
16,솔로탈출을 원하는 너드남 완벽 메이크오버😍 [#공능제 #ITSP #메이크오버 #너드남],https://www.youtube.com/watch?v=qvzcUH8En60,746,2023-05-21,0:07:06,14
