,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
1,"7-8월 나의 페이보릿 ! 🥽🩱🩵드디어 배송 온 나의 레인부츠.. ♡ 인생 그립톡, 볼캡러버, 반팔티ㅣfashion haulㅣ패션하울ㅣbird정은",https://www.youtube.com/watch?v=7b6AHuj5odc,8837,2023-08-05,0:12:06,
2,(SUMMER LOOKBOOK) 돌려입기 좋은 여름 룩북 🍉🍹🏝️주구장창 입게 될 나의 핫썸머 아이템 .. ♡ ㅣ쇼핑몰+브랜드ㅣ여름패션하울ㅣbird정은,https://www.youtube.com/watch?v=UuYfKkFVfMs,14879,2023-07-10,0:03:16,
3,"BAG haul👝디자이너브랜드, 가방별 코디룩북 (나만 알고싶은) 퀄리티,가성비 좋은 가방추천..🖤미닛뮤트,스퀘어라인,오소이,URBANIC30,렉토,시눈ㅣbird정은",https://www.youtube.com/watch?v=I1XRhv2VLYc,7047,2023-05-31,0:10:31,
4,"여름 코디 모음.zip 🌞🔭 패션하울 • 여름 스타일링ㅣ최애코디ㅣ직장인코디,꾸안꾸룩,데일리룩ㅣ할인쿠폰🩵ㅣbird정은",https://www.youtube.com/watch?v=0_YMK5BVrEs,4846,2023-05-29,0:11:53,
5,"바지없이 못사는 사람의 ‘Must have’PANTS 👖🩵 바지하울 청바지 모음.zip 슬림핏,일자핏,와이드핏ㅣ인생바지, 데님추천ㅣbird정은",https://www.youtube.com/watch?v=c89t_69dG1o,6542,2023-05-28,0:11:55,
6,"필수템 패션하울🌞꾸안꾸 데일리룩,하객룩,오피스룩ㅣ직장인 코디ㅣ트위드 셋업,자켓코디,반바지추천,와이드팬츠,필수 이너 추천 (OCO) ㅣbird정은",https://www.youtube.com/watch?v=xKfnsAlhiwc,5234,2023-04-30,0:08:49,
7,"(쇼핑몰+브랜드) 봄 패션하울 2탄 🥭퀄리티 좋은 애정템만 모아! 트위드 자켓,티셔츠 추천! 데님 셔츠,인생바지,스니커즈,미니백ㅣfashion haul 🧆ㅣbird정은",https://www.youtube.com/watch?v=CJXiyV0kgVc,10846,2023-04-08,0:09:04,
8,"(쇼핑몰 위주) 봄 패션하울 1탄🌼 봄을 위한 14가지 찐템 • dailylook 최애 블라우스, 이너 추천,가디건, 맨투맨, 바시티자켓, 데님추천 인생바지ㅣbird정은",https://www.youtube.com/watch?v=UG7RYi2mbOY,18992,2023-03-28,0:14:34,
9,"이른 봄 패션하울 ! 🎐🧺 데일리 니트 코디ㅣ개강룩 & 출근룩ㅣ에잇세컨즈 추천템ㅣ로퍼, 운동화 추천ㅣ아모멘토,낫띵리튼,구호플러스,디애퍼처ㅣbird정은",https://www.youtube.com/watch?v=GZogeU_10PU,10262,2023-02-14,0:13:57,
10,"12-1월 페이보릿..♡ 위시리스트와 생일선물 그사이ㅣ고체향수 추천ㅣ어썸니즈 모자ㅣ탬버린즈 바디워시,캔들ㅣ글로니ㅣ미닛뮤트 가방ㅣ토프 진주목걸이ㅣ교복템 조거팬츠ㅣbird정은",https://www.youtube.com/watch?v=wNg8ZsN7bqI,6559,2023-01-15,0:13:41,
