,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
4,웨이브타입 체형스타일은 고급스럽게!#올드머니룩 #체형커버 #패션,https://www.youtube.com/watch?v=DsZltE7_KO4,7451,2023-08-19,0:03:10,
5,오버사이즈 못입는다고ㅠㅠ고급스럽게 입는방법! 그것도 체형별로 #올드머니룩 #스트레이트,https://www.youtube.com/watch?v=UFljc54I4GM,14705,2023-08-05,0:02:56,
6,[ENG SUB]여름쿨톤!당신의 톤은 그게아닐지도!#겨울라이트#퍼스널컬러테스트,https://www.youtube.com/watch?v=Pkn_ms_j6sU,30163,2023-07-22,0:04:01,
7,[ENG SUB]내몸은 누구와 비슷할까? 체형테스트💚셀프골격진단✅댓글고고!,https://www.youtube.com/watch?v=d8eDsgJquUE,147488,2023-07-16,0:06:15,
8,[ENG SUB]카즈하처럼 우아하고 고급스럽고 싶다면?#골격타입#체형진단,https://www.youtube.com/watch?v=cU6Gq_Y3APE,15430,2023-07-01,0:04:27,
9,(ENG SUB)같은 스펙 대비 통통해보이는 사람?내 얘기?✔️승모근발달✔️스트레이트,https://www.youtube.com/watch?v=dFLPqN9S7ZM,44318,2023-06-25,0:04:04,
10,(ENG SUB)보름달 달덩이 한번쯤은 들어봤다! ✅바로 클릭하세요✨,https://www.youtube.com/watch?v=OqF-VNvi-so,9505,2023-06-17,0:03:22,
11,(ENG SUB)내 눈 아이라인 어디까지 빼는지 쉽게 알려줌!👀#퍼스널메이크업,https://www.youtube.com/watch?v=-Mbt1Glf3L8,12375,2023-06-04,0:03:19,
12,(ENG SUB)✔️ 1분자가체크! 나는 어떤유형?내얼굴 분석하기! 여백형? 밀집형? 비율을 알면 확예뻐짐#랜선메이크업레슨,https://www.youtube.com/watch?v=aPMd77lLY9Y,18224,2023-05-27,0:04:19,
13,겨울소프트?겨울다크?블랙이 잘 어울리는데 mlbb가 잘 어울림,https://www.youtube.com/watch?v=-qqWzyNyWBA,21776,2023-05-21,0:04:41,
14,넓은형? 좁은형? 이거 알면 확 날씬해보임!! 하체는이게 정말 중요해❤️,https://www.youtube.com/watch?v=I8vpYgeDReM,10452,2023-05-07,0:05:11,
15,"(ENG SUB)넓은하관 필수! 티셔츠 한장, 확 고급스러워 질 수 있다 !네크라인 👕👚",https://www.youtube.com/watch?v=GgrhT2bJwh8,19295,2023-04-30,0:03:58,
16,"(ENG SUB)토끼형? 고양이형? 가로형,세로형 내 눈의 곡률을 알면 확 예뻐짐 🐰😻",https://www.youtube.com/watch?v=praJ8u9D4uY,220018,2023-04-23,0:05:23,
17,(ENG SUB)신박해! 내 두상을 알면 확 예뻐짐 (feat골격진단)👚,https://www.youtube.com/watch?v=p0R3gXysd8g,111072,2023-04-15,0:06:01,
18,(ENG SUB)민지?장원영? 🤔내 그림체만 알아도 확예뻐짐❤️✔️ #볼륨형✔️#골격형,https://www.youtube.com/watch?v=tRB6a2EgKlI,327305,2023-04-09,0:04:00,
19,겨울쿨톤🌸봄에도 또 껌정이에요?!! ✔️봄코디✔️메이크업✔️헤어컬러추천,https://www.youtube.com/watch?v=k1qa24DPcr4,29859,2023-04-02,0:09:43,
20,가을웜톤타입🌸봄에 입을 옷이 없나요?✔️봄코디✔️메이크업✔️헤어컬러추천,https://www.youtube.com/watch?v=U9fIJpIYV8M,20020,2023-03-27,0:11:44,
21,여름라이트!여름뮤트!🌸봄코디부터 염색추천까지💕,https://www.youtube.com/watch?v=Lq5zo7zXGPw,25873,2023-03-24,0:08:52,
22,봄라이트!봄브라이트!톤의 완벽한 봄패션🌷봄 & 간절기 데일리룩✔️메이크업✔️헤어컬러✔️,https://www.youtube.com/watch?v=YGnuInuofaw,64392,2023-03-11,0:09:31,
23,최애 촉촉 크림 치크!🌷 웜&쿨 퍼스널컬러 맞춤 추천,https://www.youtube.com/watch?v=PDYBfnmQkmU,9994,2023-03-03,0:08:06,
24,퍼스널컬러 컨설턴트가 극찬한 그 틴트..!💄 #퍼스널컬러#웜쿨#아멜리나르시시즘립틴트,https://www.youtube.com/watch?v=44ghTo2H2z0,13131,2023-02-24,0:06:43,
25,옷 잘 입고 싶을때💗한 끗 차이! 직장인 아주 세련된 꾸안꾸 코디,https://www.youtube.com/watch?v=OZacomaRbEc,4269,2023-02-18,0:06:24,
26,겨울쿨톤은 꼭 보세요!✨#퍼스널컬러,https://www.youtube.com/watch?v=NUhNdjADwTk,47715,2023-02-11,0:03:30,
27,임지연 스타일링 예쁘기로 난리 난 이유 feat 겨울딥,https://www.youtube.com/watch?v=vZ_GehtYL4g,20888,2023-02-06,0:04:01,
28,나 트민남&트민녀인데 왜 안어울려?🤔  2023 트렌드 나한테 어울리게 입자!🧥👗,https://www.youtube.com/watch?v=amobUce_okQ,8080,2023-01-30,0:12:11,
29,"""멋지다 연진아"" 더글로리 임지연 퍼스널컬러 집중분석!",https://www.youtube.com/watch?v=_cKO0Xc15cY,13978,2023-01-21,0:14:32,
30,퍼스널컬러🎨 톤의 정확한 위치 알려드려요!,https://www.youtube.com/watch?v=16pU2yCKk6E,14463,2023-01-15,0:05:55,
31,봄소프트 모여! 전문가가 알려주는 봄소프트 찐꿀템,https://www.youtube.com/watch?v=29bV159vfZY,45005,2022-12-18,0:08:14,
32,체형별 잘 어울리는 부츠 스타일!,https://www.youtube.com/watch?v=SD7NElj9Kp4,9002,2022-12-10,0:04:05,
33,실패율 줄이는 체형별 니트 코디 스타일링 꿀팁 !,https://www.youtube.com/watch?v=g_ReDBVQApQ,18633,2022-12-02,0:04:15,
34,웜?쿨?언제까지 헷갈릴래요?! #야너두할수있어#퍼스널컬러,https://www.youtube.com/watch?v=K13ATitI4HM,10028,2022-11-25,0:04:36,
35,어두운 컬러만 가득한 겨울옷들! 봄라이트는 이렇게!,https://www.youtube.com/watch?v=_x8EDP3gn4E,29945,2022-11-11,0:03:35,
36,봄라이트&여름라이트에 어울리는 메이크업과 헤어컬러 #스타일링팁,https://www.youtube.com/watch?v=RyzrfrXzRho,101885,2022-11-05,0:05:12,
37,아린과 내가같은타입?봄웜 여쿨모여라!,https://www.youtube.com/watch?v=5Rmk-ONMZMw,19524,2022-10-29,0:03:04,
38,가을딥은 다 화려하다?고윤정으로 보는 절제된 가을딥 스타일링,https://www.youtube.com/watch?v=UtFoXSDE0Us,61971,2022-09-30,0:06:41,
39,잘생쁨의 정석 ! 고윤정님의 퍼스널컬러는?,https://www.youtube.com/watch?v=xTMj2SWLeTk,19644,2022-09-24,0:06:01,
40,파스텔이 어떻게 맑아..?퍼스널컬러 청탁의 중요성,https://www.youtube.com/watch?v=8DET50cPh4U,20025,2022-09-17,0:04:34,
41,하객룩 고민되나요? 체형별 하객룩 완벽정리!고민해결‼️✨,https://www.youtube.com/watch?v=_Hw9Tto1CyM,111766,2022-09-09,0:07:03,
42,톤그로 모여라! 쿨톤!내톤 그톤이 아닐지도?! #kbp속성진단,https://www.youtube.com/watch?v=yV20OyikHgI,47796,2022-09-02,0:06:34,
43,"(eng sub)내 톤, 그 톤이 아닐지도??!!!   #kbp속성진단",https://www.youtube.com/watch?v=uHL346saI2k,100742,2022-08-27,0:08:09,
44,내 퍼스널컬러가 의심 될 때 !? #퍼스널컬러#kbp속성진단,https://www.youtube.com/watch?v=89i6RCeo7Xo,35108,2022-08-21,0:08:06,
45,퍼스널컬러 페일?라이트?! 언제까지 톤타령???KBP 퍼스널컬러속성진단법!,https://www.youtube.com/watch?v=XysO3XYhsXQ,17680,2022-08-14,0:08:21,
46,퍼스널컬러와 체형 알고 드레스고르기 💍👰‍♀👗  #르블랑드레스,https://www.youtube.com/watch?v=Ha_bhjO3HcQ,15747,2022-08-06,0:05:44,
